frame,time_s,position_mm,raw_x,raw_y,points_tracked
66,6.2576,154.8,1245,494,1
67,6.3591,167.01,1306,489,1
68,6.462,177.61,1359,486,1
69,6.5594,185.97,1401,486,1
70,6.6614,191.87,1431,490,1
71,6.7678,195.77,1451,495,1
72,6.8637,197.9,1462,499,1
73,6.9617,199.45,1470,502,1
74,7.0593,201.79,1482,505,1
75,7.1619,203.0,1488,504,1
76,7.2343,202.22,1484,503,1
77,7.3316,198.04,1463,503,1
78,7.4285,190.51,1425,501,1
79,7.4952,183.61,1390,497,1
80,7.5914,183.61,1390,497,1
81,7.6572,162.66,1283,475,1
82,7.7577,149.49,1216,464,1
83,7.8328,140.4,1170,460,1
84,7.9284,140.4,1170,460,1
85,8.0266,110.08,1017,452,1
86,8.1272,94.38,938,451,1
87,8.2258,78.64,859,452,1
88,8.2945,68.51,808,451,1
89,8.3924,53.4,732,450,1
90,8.4604,43.88,684,448,1
91,8.5582,29.8,613,445,1
92,8.6232,21.7,572,441,1
93,8.6967,15.03,538,435,1
94,8.7957,6.98,497,428,1
95,8.8928,0.66,465,425,1
96,8.9944,-5.95,432,428,1
97,9.0954,-13.82,393,435,1
98,9.1935,-22.85,348,440,1
99,9.2601,-29.01,317,439,1
100,9.3256,-34.33,290,436,1
101,9.4267,-40.65,258,433,1
102,9.5295,-45.38,234,430,1
103,9.6275,-48.47,218,424,1
104,9.7257,-49.84,211,422,1
105,9.7956,-49.19,214,419,1
106,9.8926,-45.85,230,409,1
107,9.9933,-40.17,258,402,1
108,10.0932,-30.3,307,394,1
109,10.196,-18.98,363,383,1
110,10.2959,-7.26,421,371,1
111,10.3927,4.61,480,363,1
112,10.4935,16.36,539,362,1
113,10.596,28.46,600,365,1
114,10.6952,40.59,661,365,1
115,10.7931,52.12,719,366,1
116,10.8929,52.12,719,366,1
117,10.9628,52.12,719,366,1
118,11.0617,81.89,869,371,1
119,11.1629,93.71,929,379,1
120,11.2616,93.71,929,379,1
121,11.3625,93.71,929,379,1
122,11.4627,93.71,929,379,1
123,11.561,93.71,929,379,1
124,11.6601,93.71,929,379,1
125,11.7266,93.71,929,379,1
126,11.7917,93.71,929,379,1
127,11.8639,93.71,929,379,1
128,11.9635,93.71,929,379,1
129,12.0623,93.71,929,379,1
130,12.1622,93.71,929,379,1
131,12.2614,93.71,929,379,1
132,12.3278,93.71,929,379,1
133,12.4268,93.71,929,379,1
134,12.528,93.71,929,379,1
135,12.6294,93.71,929,379,1
136,12.73,93.71,929,379,1
137,12.8283,93.71,929,379,1
138,12.9282,93.71,929,379,1
139,13.028,93.71,929,379,1
140,13.0976,93.71,929,379,1
141,13.1969,93.71,929,379,1
142,13.2958,93.71,929,379,1
143,13.4045,93.71,929,379,1
144,13.5044,93.71,929,379,1
145,13.6003,93.71,929,379,1
146,13.6978,93.71,929,379,1
147,13.794,93.71,929,379,1
148,13.8969,93.71,929,379,1
149,13.9952,93.71,929,379,1
150,14.0962,93.71,929,379,1
151,14.1689,93.71,929,379,1
152,14.2696,76.22,839,352,1
153,14.3677,70.64,811,352,1
154,14.4624,66.02,788,355,1
155,14.5598,63.97,778,359,1
156,14.6319,64.26,780,366,1
157,14.732,64.84,784,380,1
158,14.8339,64.84,784,380,1
159,14.9347,64.84,784,380,1
160,15.0339,64.84,784,380,1
161,15.1325,64.84,784,380,1
162,15.233,64.84,784,380,1
163,15.3316,64.84,784,380,1
164,15.404,64.84,784,380,1
165,15.5048,71.28,818,401,1
166,15.598,75.55,837,369,1
167,15.6959,75.55,837,369,1
168,15.7987,75.55,837,369,1
169,15.8655,79.26,854,348,1
170,15.9614,77.81,847,352,1
171,16.0632,74.33,830,358,1
172,16.1654,74.33,830,358,1
173,16.2645,74.33,830,358,1
174,16.3654,74.33,830,358,1
175,16.4654,74.33,830,358,1
176,16.5642,74.33,830,358,1
177,16.6625,74.33,830,358,1
178,16.7613,48.41,702,387,1
179,16.8342,46.21,691,388,1
180,16.9033,44.0,680,389,1
181,17.0054,44.0,680,389,1
182,17.1022,46.07,690,384,1
183,17.2014,51.66,718,383,1
184,17.2687,56.23,741,383,1
185,17.3643,63.75,779,386,1
186,17.4629,72.17,822,395,1
187,17.5363,78.23,853,402,1
188,17.6344,87.61,901,413,1
189,17.7334,87.61,901,413,1
190,17.8359,87.61,901,413,1
191,17.9361,87.61,901,413,1
192,18.0353,87.61,901,413,1
193,18.1351,87.61,901,413,1
194,18.2322,87.61,901,413,1
195,18.301,87.61,901,413,1
196,18.4064,87.61,901,413,1
197,18.5039,87.61,901,413,1
198,18.6048,87.61,901,413,1
199,18.7037,87.61,901,413,1
200,18.8038,87.61,901,413,1
201,18.9012,87.61,901,413,1
202,19.0017,87.61,901,413,1
203,19.1016,87.61,901,413,1
204,19.1986,87.61,901,413,1
205,19.2957,87.61,901,413,1
206,19.3679,87.61,901,413,1
207,19.4686,87.61,901,413,1
208,19.5677,87.61,901,413,1
209,19.6678,87.61,901,413,1
210,19.7729,87.61,901,413,1
211,19.8712,87.61,901,413,1
212,19.9673,87.61,901,413,1
213,20.068,87.61,901,413,1
214,20.164,87.61,901,413,1
215,20.2665,87.61,901,413,1
216,20.3682,87.61,901,413,1
217,20.4642,87.61,901,413,1
218,20.5378,87.61,901,413,1
219,20.6326,87.61,901,413,1
220,20.7418,87.61,901,413,1
221,20.8392,87.61,901,413,1
222,20.939,87.61,901,413,1
223,21.0341,87.61,901,413,1
224,21.135,74.91,835,385,1
225,21.2339,69.03,806,392,1
226,21.3326,65.0,787,408,1
227,21.438,61.95,773,425,1
228,21.5374,61.95,773,425,1
229,21.6345,61.95,773,425,1
230,21.7015,61.95,773,425,1
231,21.777,61.95,773,425,1
232,21.8703,61.95,773,425,1
233,21.9706,61.95,773,425,1
234,22.0708,61.95,773,425,1
235,22.1671,61.95,773,425,1
236,22.267,61.95,773,425,1
237,22.3664,61.95,773,425,1
238,22.4318,61.95,773,425,1
239,22.5021,61.95,773,425,1
240,22.6001,61.95,773,425,1
241,22.7016,61.95,773,425,1
242,22.8026,61.95,773,425,1
243,22.9012,61.95,773,425,1
244,23.0012,61.95,773,425,1
245,23.0997,61.95,773,425,1
246,23.1998,61.95,773,425,1
247,23.3016,61.95,773,425,1
248,23.4027,61.95,773,425,1
249,23.5002,61.95,773,425,1
250,23.5988,61.95,773,425,1
251,23.671,61.95,773,425,1
252,23.7731,61.95,773,425,1
253,23.8698,61.95,773,425,1
254,23.9672,61.95,773,425,1
255,24.0726,56.59,747,437,1
256,24.1724,54.58,737,438,1
257,24.2442,53.56,732,440,1
258,24.3106,52.32,726,443,1
259,24.378,51.89,724,445,1
260,24.4719,52.3,726,444,1
261,24.5366,53.36,731,440,1
262,24.6322,55.87,743,432,1
263,24.7362,58.27,755,431,1
264,24.8342,58.98,759,437,1
265,24.934,58.98,759,437,1
266,25.0373,58.98,759,437,1
267,25.1349,58.98,759,437,1
268,25.2352,58.98,759,437,1
269,25.3377,58.98,759,437,1
270,25.4378,58.98,759,437,1
271,25.5368,58.98,759,437,1
272,25.6365,56.07,744,432,1
273,25.7371,56.07,744,432,1
274,25.8371,58.49,756,430,1
275,25.9358,58.49,756,430,1
276,26.0376,58.49,756,430,1
277,26.1375,58.49,756,430,1
278,26.2365,58.49,756,430,1
279,26.3032,58.49,756,430,1
280,26.4016,58.49,756,430,1
281,26.5044,58.49,756,430,1
282,26.6009,58.49,756,430,1
283,26.6697,58.49,756,430,1
284,26.739,58.49,756,430,1
285,26.8375,58.49,756,430,1
286,26.9338,58.49,756,430,1
287,27.0358,58.49,756,430,1
288,27.1356,58.49,756,430,1
289,27.2346,58.49,756,430,1
290,27.3375,58.49,756,430,1
291,27.4348,58.49,756,430,1
292,27.5345,83.24,881,438,1
293,27.6088,83.05,880,437,1
294,27.6776,82.86,879,437,1
295,27.7767,82.41,877,440,1
296,27.8712,82.47,878,449,1
297,27.9694,83.52,884,458,1
298,28.0695,84.07,887,461,1
299,28.1689,83.0,882,466,1
300,28.271,81.93,877,471,1
301,28.3671,81.48,875,474,1
302,28.4709,82.34,879,470,1
303,28.5718,83.05,882,463,1
304,28.6703,83.97,886,455,1
305,28.7693,84.83,890,451,1
306,28.8337,85.21,892,452,1
307,28.9046,84.76,890,455,1
308,29.0043,83.29,883,460,1
309,29.1048,80.57,870,469,1
310,29.2018,77.29,854,475,1
311,29.3009,74.31,839,475,1
312,29.3749,72.13,828,474,1
313,29.4424,69.76,816,473,1
314,29.5082,66.94,802,475,1
315,29.6027,61.89,777,480,1
316,29.7037,56.47,750,483,1
317,29.8048,51.63,726,487,1
318,29.9029,47.79,707,491,1
319,30.0014,43.32,685,497,1
320,30.0719,40.06,669,502,1
321,30.1692,35.01,644,507,1
322,30.2687,30.81,623,508,1
323,30.3707,26.43,601,508,1
324,30.4713,20.4,571,512,1
325,30.5678,13.31,536,520,1
326,30.6713,6.84,504,527,1
327,30.7709,1.39,477,532,1
328,30.8693,-2.0,460,532,1
329,30.9417,-4.77,446,531,1
330,31.0394,-9.83,421,537,1
331,31.1381,-16.66,387,541,1
332,31.2377,-22.45,358,542,1
333,31.3398,-27.59,332,540,1
334,31.4389,-33.38,303,541,1
335,31.5053,-36.79,286,543,1
336,31.6063,-41.57,262,543,1
337,31.7065,-45.94,240,543,1
338,31.8042,-48.58,227,546,1
339,31.905,-46.97,235,545,1
340,31.9709,-43.33,253,541,1
341,32.0386,-38.73,276,540,1
342,32.1363,-31.74,311,538,1
343,32.2021,-26.73,336,536,1
344,32.276,-22.16,359,536,1
345,32.37,-15.41,393,537,1
346,32.4735,-8.81,426,535,1
347,32.5731,-1.97,460,530,1
348,32.6741,5.24,496,527,1
349,32.7428,9.06,515,525,1
350,32.8418,13.83,539,525,1
351,32.939,17.66,558,522,1
352,33.0372,21.52,577,517,1
353,33.111,24.55,592,514,1
354,33.2089,29.72,618,514,1
355,33.3071,35.22,646,519,1
356,33.4076,40.91,675,524,1
357,33.5127,46.44,703,527,1
358,33.6091,51.96,731,530,1
359,33.7069,57.32,758,531,1
360,33.8062,62.46,784,533,1
361,33.9092,66.79,806,536,1
362,34.0063,70.71,826,540,1
363,34.0734,73.88,842,541,1
364,34.1713,79.34,870,548,1
365,34.2387,83.39,891,556,1
366,34.3374,89.24,921,564,1
367,34.4058,93.39,942,566,1
368,34.4701,97.78,964,565,1
369,34.5364,101.97,985,564,1
370,34.6076,101.97,985,564,1
371,34.7064,101.97,985,564,1
372,34.809,101.97,985,564,1
373,34.9046,119.49,1071,538,1
374,35.006,122.75,1087,533,1
375,35.1068,125.78,1102,530,1
376,35.1824,126.4,1105,529,1
377,35.2775,126.4,1105,529,1
378,35.3751,126.4,1105,529,1
379,35.4761,126.07,1105,550,1
380,35.585,131.21,1131,552,1
381,35.6885,138.59,1168,551,1
382,35.7882,150.38,1227,548,1
383,35.8809,163.01,1290,542,1
384,35.977,173.3,1341,533,1
385,36.0724,184.24,1395,520,1
386,36.1721,194.94,1448,510,1
387,36.2384,201.73,1482,509,1
388,36.342,209.52,1521,507,1
389,36.4412,215.3,1550,506,1
390,36.5425,219.9,1573,505,1
391,36.6413,224.26,1595,506,1
392,36.7436,229.14,1620,512,1
393,36.8438,233.44,1642,517,1
394,36.9403,235.79,1655,532,1
395,37.0421,233.2,1644,558,1
396,37.1411,233.2,1644,558,1
397,37.24,233.2,1644,558,1
398,37.3094,233.2,1644,558,1
399,37.4091,233.2,1644,558,1
400,37.5073,233.2,1644,558,1
401,37.6066,233.2,1644,558,1
402,37.7056,233.2,1644,558,1
403,37.7772,233.2,1644,558,1
404,37.8769,233.2,1644,558,1
405,37.976,233.2,1644,558,1
406,38.0751,233.2,1644,558,1
407,38.1732,233.2,1644,558,1
408,38.2459,233.2,1644,558,1
409,38.3468,233.2,1644,558,1
410,38.4443,233.2,1644,558,1
411,38.5519,233.2,1644,558,1
412,38.6496,233.2,1644,558,1
413,38.7483,233.2,1644,558,1
414,38.843,233.2,1644,558,1
415,38.9417,233.2,1644,558,1
416,39.0492,233.2,1644,558,1
417,39.1459,233.2,1644,558,1
418,39.2111,233.2,1644,558,1
419,39.3092,233.2,1644,558,1
420,39.4111,233.2,1644,558,1
421,39.5087,233.2,1644,558,1
422,39.6103,233.2,1644,558,1
423,39.7065,233.2,1644,558,1
424,39.8058,233.2,1644,558,1
425,39.902,233.2,1644,558,1
426,39.9984,233.2,1644,558,1
427,40.0627,233.2,1644,558,1
428,40.1638,233.2,1644,558,1
429,40.2336,233.2,1644,558,1
430,40.3306,233.2,1644,558,1
431,40.4292,233.2,1644,558,1
432,40.5268,233.2,1644,558,1
433,40.6223,233.2,1644,558,1
434,40.6949,233.2,1644,558,1
435,40.7619,233.2,1644,558,1
436,40.8323,233.2,1644,558,1
437,40.9696,233.2,1644,558,1
438,41.0663,233.2,1644,558,1
439,41.1335,233.2,1644,558,1
440,41.2267,233.2,1644,558,1
441,41.3252,233.2,1644,558,1
442,41.4022,233.2,1644,558,1
443,41.531,233.2,1644,558,1
444,41.624,233.2,1644,558,1
445,41.7213,233.2,1644,558,1
446,41.8191,233.2,1644,558,1
447,41.889,233.2,1644,558,1
448,41.9843,233.2,1644,558,1
449,42.0886,233.2,1644,558,1
450,42.1853,233.2,1644,558,1
451,42.2525,233.2,1644,558,1
452,42.3168,233.2,1644,558,1
453,42.4204,233.2,1644,558,1
454,42.4827,233.2,1644,558,1
455,42.5452,233.2,1644,558,1
456,42.6145,233.2,1644,558,1
457,42.681,233.2,1644,558,1
458,42.7452,233.2,1644,558,1
459,42.8411,233.2,1644,558,1
460,42.946,233.2,1644,558,1
461,43.042,233.2,1644,558,1
462,43.1422,233.2,1644,558,1
463,43.2099,233.2,1644,558,1
464,43.2775,233.2,1644,558,1
465,43.3457,233.2,1644,558,1
466,43.4137,233.2,1644,558,1
467,43.5168,233.2,1644,558,1
468,43.5827,233.2,1644,558,1
469,43.6526,233.2,1644,558,1
470,43.7179,233.2,1644,558,1
471,43.8149,233.2,1644,558,1
472,43.9092,233.2,1644,558,1
473,43.9774,233.2,1644,558,1
474,44.0722,233.2,1644,558,1
475,44.1684,233.2,1644,558,1
476,44.2352,233.2,1644,558,1
477,44.3015,233.2,1644,558,1
478,44.371,233.2,1644,558,1
479,44.4374,233.2,1644,558,1
480,44.5388,233.2,1644,558,1
481,44.6345,233.2,1644,558,1
482,44.7336,233.2,1644,558,1
483,44.8343,233.2,1644,558,1
484,44.9338,233.2,1644,558,1
485,45.0389,233.2,1644,558,1
486,45.1384,233.2,1644,558,1
487,45.2069,233.2,1644,558,1
488,45.3025,233.2,1644,558,1
489,45.4021,233.2,1644,558,1
490,45.4704,233.2,1644,558,1
491,45.5709,233.2,1644,558,1
492,45.6676,233.2,1644,558,1
493,45.7345,233.2,1644,558,1
494,45.8018,233.2,1644,558,1
495,45.8664,233.2,1644,558,1
496,45.9331,233.2,1644,558,1
497,45.999,233.2,1644,558,1
498,46.0683,233.2,1644,558,1
499,46.1331,233.2,1644,558,1
500,46.1981,233.2,1644,558,1
501,46.2671,233.2,1644,558,1
502,46.3358,233.2,1644,558,1
503,46.4031,233.2,1644,558,1
504,46.4692,233.2,1644,558,1
505,46.537,233.2,1644,558,1
506,46.6031,233.2,1644,558,1
507,46.6941,233.2,1644,558,1
508,46.7584,233.2,1644,558,1
509,46.8256,233.2,1644,558,1
510,46.9272,233.2,1644,558,1
511,47.0257,233.2,1644,558,1
512,47.1258,233.2,1644,558,1
513,47.2253,233.2,1644,558,1
514,47.315,233.2,1644,558,1
515,47.4142,233.2,1644,558,1
516,47.5141,233.2,1644,558,1
517,47.6146,233.2,1644,558,1
518,47.713,233.2,1644,558,1
519,47.8078,233.2,1644,558,1
520,47.9077,233.2,1644,558,1
521,47.9988,233.2,1644,558,1
522,48.0965,233.2,1644,558,1
523,48.195,233.2,1644,558,1
524,48.2701,233.2,1644,558,1
525,48.3347,233.2,1644,558,1
526,48.4313,233.2,1644,558,1
527,48.5308,233.2,1644,558,1
528,48.6369,233.2,1644,558,1
529,48.7408,233.2,1644,558,1
530,48.8376,233.2,1644,558,1
531,48.9336,233.2,1644,558,1
532,49.029,233.2,1644,558,1
533,49.1336,233.2,1644,558,1
534,49.2368,233.2,1644,558,1
535,49.3342,233.2,1644,558,1
536,49.4324,233.2,1644,558,1
537,49.5315,233.2,1644,558,1
538,49.6337,233.2,1644,558,1
539,49.7298,233.2,1644,558,1
540,49.7968,233.2,1644,558,1
541,49.8606,233.2,1644,558,1
542,49.9606,233.2,1644,558,1
543,50.064,233.2,1644,558,1
544,50.167,233.2,1644,558,1
545,50.2632,233.2,1644,558,1
546,50.3332,233.2,1644,558,1
547,50.4317,233.2,1644,558,1
548,50.5285,233.2,1644,558,1
549,50.6301,233.2,1644,558,1
550,50.731,233.2,1644,558,1
551,50.8269,233.2,1644,558,1
552,50.9006,233.2,1644,558,1
553,50.9962,233.2,1644,558,1
554,51.0964,233.2,1644,558,1
555,51.1979,233.2,1644,558,1
556,51.2966,233.2,1644,558,1
557,51.3992,233.2,1644,558,1
558,51.497,233.2,1644,558,1
559,51.5644,233.2,1644,558,1
560,51.6632,233.2,1644,558,1
561,51.7632,233.2,1644,558,1
562,51.8636,233.2,1644,558,1
563,51.9658,233.2,1644,558,1
564,52.0648,233.2,1644,558,1
565,52.1307,233.2,1644,558,1
566,52.2283,233.2,1644,558,1
567,52.3293,233.2,1644,558,1
568,52.4298,233.2,1644,558,1
569,52.5317,233.2,1644,558,1
570,52.6341,233.2,1644,558,1
571,52.7328,233.2,1644,558,1
572,52.8318,233.2,1644,558,1
573,52.9293,233.2,1644,558,1
574,53.0324,233.2,1644,558,1
575,53.0968,233.2,1644,558,1
576,53.1647,233.2,1644,558,1
577,53.2306,233.2,1644,558,1
578,53.3345,233.2,1644,558,1
579,53.4314,233.2,1644,558,1
580,53.5325,233.2,1644,558,1
581,53.5981,233.2,1644,558,1
582,53.6654,233.2,1644,558,1
583,53.765,233.2,1644,558,1
584,53.8296,233.2,1644,558,1
585,53.8983,233.2,1644,558,1
586,54.0006,233.2,1644,558,1
587,54.0996,233.2,1644,558,1
588,54.1682,233.2,1644,558,1
589,54.236,233.2,1644,558,1
590,54.3007,233.2,1644,558,1
591,54.4018,233.2,1644,558,1
592,54.4982,233.2,1644,558,1
593,54.5624,233.2,1644,558,1
594,54.6293,233.2,1644,558,1
595,54.6995,233.2,1644,558,1
596,54.764,233.2,1644,558,1
597,54.8382,233.2,1644,558,1
598,54.9044,233.2,1644,558,1
599,54.97,233.2,1644,558,1
600,55.0742,233.2,1644,558,1
601,55.1687,233.2,1644,558,1
602,55.2706,233.2,1644,558,1
603,55.3684,233.2,1644,558,1
604,55.471,233.2,1644,558,1
605,55.5663,233.2,1644,558,1
606,55.6678,233.2,1644,558,1
607,55.7636,233.2,1644,558,1
608,55.8371,233.2,1644,558,1
609,55.9088,233.2,1644,558,1
610,56.0023,233.2,1644,558,1
611,56.1039,233.2,1644,558,1
612,56.2003,233.2,1644,558,1
613,56.2697,233.2,1644,558,1
614,56.3681,233.2,1644,558,1
615,56.4643,233.2,1644,558,1
616,56.5343,233.2,1644,558,1
617,56.6327,233.2,1644,558,1
618,56.7382,233.2,1644,558,1
619,56.8358,233.2,1644,558,1
620,56.9334,233.2,1644,558,1
621,56.9991,233.2,1644,558,1
622,57.0691,233.2,1644,558,1
623,57.1321,233.2,1644,558,1
624,57.2003,233.2,1644,558,1
625,57.2642,233.2,1644,558,1
626,57.3439,233.2,1644,558,1
627,57.4667,233.2,1644,558,1
628,57.5624,233.2,1644,558,1
629,57.6296,233.2,1644,558,1
630,57.7283,233.2,1644,558,1
631,57.8299,233.2,1644,558,1
632,57.9289,233.2,1644,558,1
633,57.9978,233.2,1644,558,1
634,58.0642,233.2,1644,558,1
635,58.1322,233.2,1644,558,1
636,58.1979,233.2,1644,558,1
637,58.2962,233.2,1644,558,1
638,58.3976,233.2,1644,558,1
639,58.4626,233.2,1644,558,1
640,58.5295,233.2,1644,558,1
641,58.5958,233.2,1644,558,1
642,58.6625,233.2,1644,558,1
643,58.7266,233.2,1644,558,1
644,58.8261,233.2,1644,558,1
645,58.8915,233.2,1644,558,1
646,58.9864,233.2,1644,558,1
647,59.0556,233.2,1644,558,1
648,59.1544,233.2,1644,558,1
649,59.2177,233.2,1644,558,1
650,59.2884,233.2,1644,558,1
651,59.3871,233.2,1644,558,1
652,59.4576,233.2,1644,558,1
653,59.5234,233.2,1644,558,1
654,59.587,233.2,1644,558,1
655,59.6831,233.2,1644,558,1
656,59.7542,233.2,1644,558,1
657,59.8548,233.2,1644,558,1
658,59.9239,233.2,1644,558,1
659,59.9935,233.2,1644,558,1
660,60.0914,233.2,1644,558,1
661,60.1882,233.2,1644,558,1
662,60.255,233.2,1644,558,1
663,60.3244,233.2,1644,558,1
664,60.422,233.2,1644,558,1
665,60.4913,233.2,1644,558,1
666,60.5542,233.2,1644,558,1
667,60.6245,233.2,1644,558,1
668,60.69,233.2,1644,558,1
669,60.7565,233.2,1644,558,1
670,60.8222,233.2,1644,558,1
671,60.922,233.2,1644,558,1
672,60.9891,233.2,1644,558,1
673,61.0567,233.2,1644,558,1
674,61.1248,233.2,1644,558,1
675,61.2215,233.2,1644,558,1
676,61.2882,233.2,1644,558,1
677,61.3577,233.2,1644,558,1
678,61.4266,233.2,1644,558,1
679,61.492,233.2,1644,558,1
680,61.5845,233.2,1644,558,1
681,61.6533,233.2,1644,558,1
682,61.7182,233.2,1644,558,1
683,61.7883,233.2,1644,558,1
684,61.8832,233.2,1644,558,1
685,61.9532,233.2,1644,558,1
686,62.0215,233.2,1644,558,1
687,62.1216,233.2,1644,558,1
688,62.2188,233.2,1644,558,1
689,62.3225,233.2,1644,558,1
690,62.415,233.2,1644,558,1
691,62.5135,233.2,1644,558,1
692,62.5819,233.2,1644,558,1
693,62.6796,233.2,1644,558,1
694,62.7833,233.2,1644,558,1
695,62.8801,233.2,1644,558,1
696,62.9799,233.2,1644,558,1
697,63.0485,233.2,1644,558,1
698,63.1468,233.2,1644,558,1
699,63.2464,233.2,1644,558,1
700,63.3128,233.2,1644,558,1
701,63.3822,233.2,1644,558,1
702,63.4502,233.2,1644,558,1
703,63.5458,233.2,1644,558,1
704,63.6462,233.2,1644,558,1
705,63.7129,233.2,1644,558,1
706,63.8043,233.2,1644,558,1
707,63.8691,233.2,1644,558,1
708,63.9367,233.2,1644,558,1
709,64.0366,233.2,1644,558,1
710,64.1398,233.2,1644,558,1
711,64.2362,233.2,1644,558,1
712,64.3055,233.2,1644,558,1
713,64.4045,233.2,1644,558,1
714,64.4722,233.2,1644,558,1
715,64.5417,233.2,1644,558,1
716,64.6422,233.2,1644,558,1
717,64.7395,233.2,1644,558,1
718,64.8396,233.2,1644,558,1
719,64.9073,233.2,1644,558,1
720,65.001,233.2,1644,558,1
721,65.0987,233.2,1644,558,1
722,65.1954,233.2,1644,558,1
723,65.2914,233.2,1644,558,1
724,65.3592,233.2,1644,558,1
