frame,time_s,position_mm,raw_x,raw_y,points_tracked
773,58.5516,260.8,1736,493,1
774,58.6493,260.75,1736,494,1
775,58.7202,260.85,1736,492,1
776,58.7845,260.75,1736,494,1
777,58.8491,260.85,1736,492,1
778,58.9154,260.75,1736,494,1
779,58.981,260.9,1736,491,1
780,59.0469,260.91,1737,494,1
781,59.1142,261.01,1737,492,1
782,59.1865,260.91,1737,494,1
783,59.2569,260.85,1736,492,1
784,59.3507,260.96,1737,493,1
785,59.4172,260.96,1737,493,1
786,59.5135,261.01,1737,492,1
787,59.5783,260.43,1734,494,1
788,59.6556,260.96,1737,493,1
789,59.7177,260.96,1737,493,1
790,59.781,260.64,1735,493,1
791,59.8536,260.8,1736,493,1
792,59.9491,260.8,1736,493,1
793,60.0513,261.01,1737,492,1
794,60.1178,260.96,1737,493,1
795,60.2142,261.01,1737,492,1
796,60.2878,260.96,1737,493,1
797,60.3546,260.8,1736,493,1
798,60.4242,260.8,1736,493,1
799,60.4879,260.8,1736,493,1
800,60.5521,260.8,1736,493,1
801,60.617,260.8,1736,493,1
802,60.6894,260.8,1736,493,1
803,60.7527,260.64,1735,493,1
804,60.8179,260.64,1735,493,1
805,60.882,260.8,1736,493,1
806,60.948,260.96,1737,493,1
807,61.019,260.8,1736,493,1
808,61.0845,260.8,1736,493,1
809,61.1558,260.96,1737,493,1
810,61.2208,260.96,1737,493,1
811,61.2863,260.8,1736,493,1
812,61.355,260.8,1736,493,1
813,61.4197,260.8,1736,493,1
814,61.5154,260.96,1737,493,1
815,61.58,260.8,1736,493,1
816,61.6507,260.96,1737,493,1
817,61.7191,261.01,1737,492,1
818,61.7912,260.96,1737,493,1
819,61.9432,260.59,1735,494,1
820,62.038,261.12,1738,493,1
821,62.1024,260.96,1737,493,1
822,62.1701,260.96,1737,493,1
823,62.2352,260.96,1737,493,1
824,62.33,260.96,1737,493,1
825,62.3948,260.8,1736,493,1
826,62.4729,260.75,1736,494,1
827,62.5387,260.96,1737,493,1
828,62.6034,260.8,1736,493,1
829,62.6667,260.8,1736,493,1
830,62.763,260.96,1737,493,1
831,62.8307,260.75,1736,494,1
832,62.8931,260.96,1737,493,1
833,62.959,260.75,1736,494,1
834,63.0248,260.8,1736,493,1
835,63.0911,260.96,1737,493,1
836,63.1703,260.64,1735,493,1
837,63.2348,260.8,1736,493,1
838,63.3029,260.96,1737,493,1
839,63.3945,260.96,1737,493,1
840,63.4844,260.64,1735,493,1
841,63.5813,260.8,1736,493,1
842,63.6484,260.8,1736,493,1
843,63.7121,260.8,1736,493,1
844,63.8103,260.8,1736,493,1
845,63.9085,260.8,1736,493,1
846,63.9749,260.8,1736,493,1
847,64.0387,260.8,1736,493,1
848,64.1065,260.8,1736,493,1
849,64.2029,260.8,1736,493,1
850,64.2982,260.8,1736,493,1
851,64.3933,260.96,1737,493,1
852,64.4928,260.8,1736,493,1
853,64.587,260.96,1737,493,1
854,64.6867,260.8,1736,493,1
855,64.7866,260.64,1735,493,1
856,64.8846,260.96,1737,493,1
857,64.9542,260.8,1736,493,1
858,65.0191,260.8,1736,493,1
859,65.0844,260.8,1736,493,1
860,65.158,260.86,1737,495,1
861,65.222,260.54,1735,495,1
862,65.2938,260.65,1736,496,1
863,65.3618,260.86,1737,495,1
864,65.4295,260.49,1735,496,1
865,65.5247,260.44,1735,497,1
866,65.6214,260.17,1733,496,1
867,65.6996,260.44,1735,497,1
868,65.796,260.44,1735,497,1
869,65.8894,260.54,1735,495,1
870,65.986,260.17,1733,496,1
871,66.0867,260.35,1735,499,1
872,66.1552,260.75,1736,494,1
873,66.2527,240.38,1615,511,1
874,66.3244,259.56,1725,482,1
875,66.3975,235.2,1605,584,1
876,66.4968,252.17,1724,630,1
877,66.5877,234.38,1645,733,1
878,66.6866,252.76,1763,747,1
879,66.8069,239.19,1669,714,1
880,66.9028,246.41,1701,672,1
881,66.9711,241.2,1640,577,1
882,67.0746,257.44,1704,456,1
883,67.1765,261.11,1737,490,1
884,67.2704,266.38,1779,521,1
885,67.3377,260.65,1736,496,1
886,67.4354,260.51,1736,499,1
887,67.5389,260.7,1736,495,1
888,67.6368,260.75,1736,494,1
889,67.737,259.91,1732,498,1
890,67.8327,260.39,1735,498,1
891,67.9042,260.7,1736,495,1
892,68.0054,260.6,1736,497,1
893,68.1036,260.65,1736,496,1
894,68.205,260.65,1736,496,1
895,68.3042,260.65,1736,496,1
896,68.3716,260.65,1736,496,1
897,68.4372,260.49,1735,496,1
898,68.502,260.49,1735,496,1
899,68.5712,260.49,1735,496,1
900,68.6396,260.49,1735,496,1
901,68.7058,260.49,1735,496,1
902,68.8034,260.49,1735,496,1
903,68.867,260.49,1735,496,1
904,68.9574,260.65,1736,496,1
905,69.0485,260.65,1736,496,1
906,69.1448,260.65,1736,496,1
907,69.2459,260.65,1736,496,1
908,69.3168,259.96,1732,497,1
909,69.3848,260.44,1735,497,1
910,69.4795,260.44,1735,497,1
911,69.5429,260.12,1733,497,1
912,69.6079,260.65,1736,496,1
913,69.705,260.28,1734,497,1
914,69.8061,260.12,1733,497,1
915,69.9031,260.12,1733,497,1
916,69.968,260.12,1733,497,1
917,70.0427,260.49,1735,496,1
918,70.1062,260.49,1735,496,1
919,70.204,260.65,1736,496,1
920,70.2733,260.65,1736,496,1
921,70.3411,260.44,1735,497,1
922,70.4071,260.65,1736,496,1
923,70.5052,260.65,1736,496,1
924,70.5749,260.44,1735,497,1
925,70.646,260.44,1735,497,1
926,70.7116,260.6,1736,497,1
927,70.8088,260.44,1735,497,1
928,70.9081,260.44,1735,497,1
929,71.0078,260.44,1735,497,1
930,71.1031,260.49,1735,496,1
931,71.1722,260.28,1734,497,1
932,71.269,259.96,1732,497,1
933,71.3388,259.96,1732,497,1
934,71.4372,259.96,1732,497,1
935,71.5053,259.96,1732,497,1
936,71.5742,260.12,1733,497,1
937,71.6719,260.12,1733,497,1
938,71.738,260.65,1736,496,1
939,71.8378,260.44,1735,497,1
940,71.9385,260.65,1736,496,1
941,72.037,259.57,1729,495,1
942,72.102,258.22,1720,493,1
943,72.1734,258.1,1719,492,1
944,72.2381,258.38,1721,493,1
945,72.3034,260.7,1736,495,1
946,72.3752,260.98,1738,496,1
947,72.4415,260.33,1734,496,1
948,72.507,260.28,1734,497,1
949,72.5739,260.12,1733,497,1
950,72.6391,260.65,1736,496,1
951,72.7047,260.65,1736,496,1
952,72.7723,260.81,1737,496,1
953,72.844,261.45,1740,493,1
954,72.9062,268.34,1780,484,1
955,72.9756,277.76,1854,536,1
956,73.0415,264.6,1752,468,1
957,73.1078,271.12,1825,576,1
960,73.3395,272.46,1859,661,1
961,73.4051,259.59,1815,779,1
963,73.6041,260.64,1807,731,1
964,73.7023,271.15,1853,668,1
965,73.7976,262.92,1793,638,1
966,73.895,262.21,1788,636,1
967,73.9928,264.73,1803,634,1
968,74.0898,267.55,1818,626,1
969,74.1888,271.7,1838,607,1
970,74.2906,276.48,1857,572,1
971,74.3603,277.73,1859,553,1
972,74.458,277.15,1859,565,1
973,74.5231,277.54,1859,557,1
974,74.5865,277.05,1859,567,1
975,74.66,277.54,1859,557,1
976,74.7457,277.15,1859,565,1
977,74.8454,277.39,1859,560,1
978,74.9117,277.24,1859,563,1
979,75.0079,277.24,1859,563,1
980,75.0735,277.39,1859,560,1
981,75.1751,277.24,1859,563,1
982,75.2727,277.29,1859,562,1
983,75.3418,277.34,1859,561,1
984,75.4065,277.29,1859,562,1
985,75.4737,277.39,1859,560,1
986,75.5712,277.29,1859,562,1
987,75.6728,277.34,1859,561,1
988,75.7409,277.34,1859,561,1
989,75.842,277.34,1859,561,1
990,75.9373,277.34,1859,561,1
991,76.0137,277.34,1859,561,1
992,76.1115,277.34,1859,561,1
993,76.2079,277.34,1859,561,1
994,76.2789,277.34,1859,561,1
995,76.3737,277.34,1859,561,1
996,76.4705,277.34,1859,561,1
997,76.5382,277.34,1859,561,1
998,76.6105,277.34,1859,561,1
999,76.6744,277.34,1859,561,1
1000,76.7697,277.34,1859,561,1
1001,76.8431,277.34,1859,561,1
1002,76.9098,277.34,1859,561,1
1003,76.9825,277.34,1859,561,1
1004,77.0769,277.34,1859,561,1
1005,77.1755,277.34,1859,561,1
1006,77.2731,277.34,1859,561,1
1007,77.3759,277.34,1859,561,1
1008,77.4739,277.34,1859,561,1
1009,77.5407,277.34,1859,561,1
1010,77.6093,277.34,1859,561,1
1011,77.7095,277.34,1859,561,1
1012,77.8083,271.87,1820,544,1
1013,77.8762,277.34,1859,561,1
1014,77.9794,277.34,1859,561,1
1015,78.0811,277.34,1859,561,1
1016,78.1792,277.34,1859,561,1
1017,78.2466,277.34,1859,561,1
1018,78.3138,277.34,1859,561,1
1019,78.3789,277.29,1859,562,1
1020,78.4764,277.34,1859,561,1
1021,78.5749,277.34,1859,561,1
1022,78.6768,277.34,1859,561,1
1023,78.776,277.34,1859,561,1
1024,78.8812,271.53,1859,680,1
1025,78.9791,277.39,1859,560,1
1026,79.0793,277.49,1859,558,1
1027,79.1753,263.96,1810,673,1
1028,79.2792,243.88,1689,684,1
1029,79.3769,218.99,1569,797,1
1030,79.4811,218.99,1569,797,1
1031,79.555,218.94,1569,798,1
1032,79.6211,218.94,1569,798,1
1033,79.6887,218.94,1569,798,1
1034,79.7849,218.99,1569,797,1
1035,79.8784,218.99,1569,797,1
1036,79.9472,218.99,1569,797,1
1037,80.0466,218.78,1568,798,1
1038,80.1427,217.87,1563,800,1
1039,80.2442,217.87,1563,800,1
1040,80.3448,217.87,1563,800,1
1041,80.4453,217.87,1563,800,1
1042,80.5466,218.73,1568,799,1
1043,80.6436,219.1,1570,798,1
1044,80.7215,218.94,1569,798,1
1045,80.8197,218.61,1567,798,1
1046,80.9199,218.61,1567,798,1
1047,81.0173,218.78,1568,798,1
1048,81.1146,218.99,1569,797,1
1049,81.1862,218.99,1569,797,1
1050,81.2496,218.99,1569,797,1
1051,81.3475,219.15,1570,797,1
1052,81.4463,219.2,1570,796,1
1053,81.5443,218.99,1569,797,1
1054,81.6516,219.2,1570,796,1
1055,81.7484,219.2,1570,796,1
1056,81.8456,219.2,1570,796,1
1057,81.9441,219.2,1570,796,1
1058,82.0426,218.99,1569,797,1
1059,82.1143,218.99,1569,797,1
1060,82.2108,218.99,1569,797,1
1061,82.278,218.99,1569,797,1
1062,82.3747,219.15,1570,797,1
1063,82.446,219.15,1570,797,1
1064,82.5458,218.99,1569,797,1
1065,82.6101,219.2,1570,796,1
1066,82.6832,218.99,1569,797,1
1067,82.7787,218.99,1569,797,1
1068,82.8437,218.99,1569,797,1
1069,82.9087,219.2,1570,796,1
1070,82.9745,219.2,1570,796,1
1071,83.0433,219.2,1570,796,1
1072,83.1146,219.36,1571,796,1
1073,83.2129,218.99,1569,797,1
1074,83.283,218.99,1569,797,1
1075,83.3804,219.15,1570,797,1
1076,83.4763,219.15,1570,797,1
1077,83.5465,219.15,1570,797,1
1078,83.6129,219.36,1571,796,1
1079,83.6784,218.99,1569,797,1
1080,83.7461,219.15,1570,797,1
1081,83.8146,218.99,1569,797,1
1082,83.8779,218.94,1569,798,1
1083,83.9419,218.94,1569,798,1
1084,84.009,218.94,1569,798,1
1085,84.0766,218.94,1569,798,1
1086,84.1443,219.15,1570,797,1
1087,84.2119,219.15,1570,797,1
1088,84.2806,218.94,1569,798,1
1089,84.3465,218.94,1569,798,1
1090,84.4449,218.94,1569,798,1
1091,84.5471,218.94,1569,798,1
1092,84.6455,218.94,1569,798,1
1093,84.7513,218.73,1568,799,1
1094,84.8481,218.78,1568,798,1
1095,84.9451,218.94,1569,798,1
1096,85.0475,218.94,1569,798,1
1097,85.1453,218.94,1569,798,1
1098,85.2532,218.73,1568,799,1
1099,85.3511,218.78,1568,798,1
1100,85.4193,218.78,1568,798,1
1101,85.5165,218.73,1568,799,1
1102,85.5914,218.89,1569,799,1
1103,85.6891,219.05,1570,799,1
1104,85.7855,219.26,1571,798,1
1105,85.8577,219.05,1570,799,1
1106,85.9535,219.1,1570,798,1
1107,86.0502,219.31,1571,797,1
1108,86.1485,219.15,1570,797,1
1109,86.2468,219.15,1570,797,1
1110,86.3523,218.99,1569,797,1
1111,86.4477,218.99,1569,797,1
1112,86.5128,218.99,1569,797,1
1113,86.5779,218.78,1568,798,1
1114,86.6796,218.78,1568,798,1
1115,86.7453,218.78,1568,798,1
1116,86.8113,218.99,1569,797,1
1117,86.8765,218.78,1568,798,1
1118,86.9495,218.94,1569,798,1
1119,87.0142,218.78,1568,798,1
1120,87.1121,218.57,1567,799,1
1121,87.2136,218.61,1567,798,1
1122,87.3119,219.2,1570,796,1
1123,87.4158,218.99,1569,797,1
1124,87.5145,218.99,1569,797,1
1125,87.611,218.99,1569,797,1
1126,87.7149,218.99,1569,797,1
1127,87.8154,219.15,1570,797,1
1128,87.9136,218.99,1569,797,1
1129,88.0158,218.99,1569,797,1
1130,88.0805,218.99,1569,797,1
1131,88.1804,218.99,1569,797,1
1132,88.2792,218.99,1569,797,1
1133,88.3773,218.99,1569,797,1
1134,88.4776,218.99,1569,797,1
1135,88.5452,218.99,1569,797,1
1136,88.6502,218.94,1569,798,1
1137,88.7488,219.1,1570,798,1
1138,88.8457,219.42,1572,798,1
1139,88.9134,220.42,1580,804,1
1140,89.0135,205.83,1525,921,1
1141,89.1121,206.31,1528,921,1
1142,89.1835,206.42,1529,922,1
1143,89.2819,218.63,1568,801,1
1144,89.3465,218.99,1569,797,1
1145,89.4468,218.99,1569,797,1
1146,89.5178,218.99,1569,797,1
1147,89.6163,218.78,1568,798,1
1148,89.7133,218.61,1567,798,1
1149,89.7793,218.61,1567,798,1
1150,89.8523,217.92,1563,799,1
1151,89.9511,218.57,1567,799,1
1152,90.0473,218.57,1567,799,1
1153,90.1568,218.61,1567,798,1
1154,90.2534,218.4,1566,799,1
1155,90.3498,218.61,1567,798,1
1156,90.4485,218.08,1564,799,1
1157,90.5503,218.4,1566,799,1
1158,90.6498,218.24,1565,799,1
1159,90.7507,218.24,1565,799,1
1160,90.8477,218.4,1566,799,1
1161,90.9186,218.4,1566,799,1
1162,90.9842,220.05,1575,795,1
1163,91.0833,206.24,1497,820,1
1164,91.181,211.11,1558,922,1
1165,91.2514,218.11,1608,944,1
1166,91.3175,224.74,1650,947,1
1167,91.4151,208.1,1530,891,1
1168,91.5132,210.51,1538,868,1
1169,91.5796,215.23,1563,854,1
1170,91.6497,216.33,1568,848,1
1171,91.7495,216.4,1543,764,1
1172,91.8505,211.95,1536,832,1
1173,91.9472,202.41,1476,829,1
1174,92.018,199.57,1463,844,1
1175,92.1198,192.26,1415,835,1
1176,92.2188,192.65,1418,837,1
1177,92.2894,186.09,1381,849,1
1178,92.3851,174.22,1293,801,1
1179,92.4882,187.58,1399,878,1
1180,92.5849,189.71,1411,874,1
1181,92.6823,193.7,1433,865,1
1182,92.7853,187.58,1399,878,1
1183,92.8836,180.32,1332,805,1
1184,92.9533,158.46,1212,856,1
1185,93.056,168.63,1275,856,1
1186,93.1541,188.68,1394,839,1
1187,93.261,212.4,1504,717,1
1188,93.359,220.33,1528,634,1
1189,93.4284,232.81,1605,633,1
1190,93.5259,247.71,1700,642,1
1191,93.6203,260.09,1780,653,1
1192,93.7211,271.38,1852,660,1
1194,93.9173,254.1,1781,779,1
1195,94.0196,266.35,1859,786,1
1196,94.1226,249.0,1737,738,1
1197,94.2161,274.07,1856,618,1
1198,94.2842,258.7,1749,579,1
1199,94.3522,266.71,1795,567,1
1200,94.4174,276.53,1854,561,1
1201,94.4849,277.34,1859,561,1
1202,94.5506,277.34,1859,561,1
1203,94.6256,277.29,1859,562,1
1204,94.7194,277.34,1859,561,1
1205,94.8252,277.34,1859,561,1
1206,94.9233,277.34,1859,561,1
1207,95.019,277.29,1859,562,1
1208,95.1167,277.34,1859,561,1
1209,95.2154,277.34,1859,561,1
1210,95.3138,275.24,1846,561,1
1211,95.3884,277.29,1859,562,1
1212,95.4853,277.34,1859,561,1
1213,95.5485,277.34,1859,561,1
1214,95.6148,277.34,1859,561,1
1215,95.6826,274.71,1843,562,1
1216,95.7575,277.29,1859,562,1
1217,95.8235,277.34,1859,561,1
1218,95.9199,277.34,1859,561,1
1219,95.9855,277.34,1859,561,1
1220,96.0517,277.34,1859,561,1
1221,96.1177,277.34,1859,561,1
1222,96.185,277.34,1859,561,1
1223,96.2867,277.34,1859,561,1
1224,96.3511,277.34,1859,561,1
1225,96.4191,277.34,1859,561,1
1226,96.4854,277.29,1859,562,1
1227,96.5494,277.29,1859,562,1
1228,96.6187,277.34,1859,561,1
1229,96.6829,277.34,1859,561,1
1230,96.7498,277.34,1859,561,1
1231,96.8173,277.34,1859,561,1
1232,96.8839,277.34,1859,561,1
1233,96.9493,277.34,1859,561,1
1234,97.0157,277.34,1859,561,1
1235,97.0842,277.34,1859,561,1
1236,97.1516,277.29,1859,562,1
1237,97.221,277.34,1859,561,1
1238,97.2867,277.34,1859,561,1
1239,97.3866,277.34,1859,561,1
1240,97.4517,277.34,1859,561,1
1241,97.5328,277.34,1859,561,1
1242,97.6291,277.34,1859,561,1
1243,97.6946,277.34,1859,561,1
1244,97.7626,277.29,1859,562,1
1245,97.8608,274.71,1843,562,1
1246,97.9588,277.34,1859,561,1
1247,98.0528,277.34,1859,561,1
1248,98.1496,277.34,1859,561,1
1249,98.2204,277.34,1859,561,1
1250,98.2853,277.34,1859,561,1
1251,98.35,277.34,1859,561,1
1252,98.4173,277.34,1859,561,1
1253,98.5194,277.34,1859,561,1
1254,98.6152,277.34,1859,561,1
1255,98.6843,277.34,1859,561,1
1256,98.7514,277.34,1859,561,1
1257,98.8514,277.34,1859,561,1
1258,98.9202,277.34,1859,561,1
1259,98.99,277.34,1859,561,1
1260,99.0544,277.34,1859,561,1
1261,99.1567,277.34,1859,561,1
1262,99.2217,277.34,1859,561,1
1263,99.3191,277.34,1859,561,1
1264,99.3905,277.34,1859,561,1
1265,99.4915,277.34,1859,561,1
1266,99.5567,277.34,1859,561,1
1267,99.6541,277.34,1859,561,1
1268,99.752,277.34,1859,561,1
1269,99.8181,277.34,1859,561,1
1270,99.8862,277.34,1859,561,1
1271,99.9516,277.34,1859,561,1
1272,100.0235,277.34,1859,561,1
1273,100.0862,277.34,1859,561,1
1274,100.1522,277.34,1859,561,1
1275,100.2181,277.34,1859,561,1
1276,100.3174,277.34,1859,561,1
1277,100.3858,277.34,1859,561,1
1278,100.4512,277.34,1859,561,1
1279,100.5223,277.34,1859,561,1
1280,100.5864,277.34,1859,561,1
1281,100.6666,277.34,1859,561,1
1282,100.7314,277.34,1859,561,1
1283,100.7959,277.34,1859,561,1
1284,100.8905,277.34,1859,561,1
1285,100.9877,277.34,1859,561,1
1286,101.0517,277.34,1859,561,1
1287,101.1231,277.34,1859,561,1
1288,101.2202,277.34,1859,561,1
1289,101.2847,277.34,1859,561,1
1290,101.3546,277.34,1859,561,1
1291,101.4527,277.29,1859,562,1
1292,101.5221,277.34,1859,561,1
1293,101.5916,277.34,1859,561,1
1294,101.6548,277.34,1859,561,1
1295,101.7563,277.34,1859,561,1
1296,101.8216,277.34,1859,561,1
1297,101.9219,277.34,1859,561,1
1298,102.0203,277.34,1859,561,1
1299,102.1173,277.34,1859,561,1
1300,102.1875,277.34,1859,561,1
1301,102.2525,277.34,1859,561,1
1302,102.3169,277.34,1859,561,1
1303,102.3862,277.34,1859,561,1
1304,102.454,277.34,1859,561,1
1305,102.5223,277.29,1859,562,1
1306,102.62,277.29,1859,562,1
1307,102.7263,277.34,1859,561,1
1308,102.8222,277.34,1859,561,1
1309,102.9288,277.34,1859,561,1
1310,102.9943,277.29,1859,562,1
1311,103.0916,277.34,1859,561,1
1312,103.1873,277.34,1859,561,1
1313,103.2531,277.29,1859,562,1
1314,103.3219,277.34,1859,561,1
1315,103.391,277.34,1859,561,1
1316,103.4886,277.34,1859,561,1
1317,103.5541,277.34,1859,561,1
1318,103.6209,277.34,1859,561,1
1319,103.722,277.34,1859,561,1
1320,103.787,277.34,1859,561,1
1321,103.8542,277.34,1859,561,1
1322,103.9183,277.34,1859,561,1
1323,103.9939,277.29,1859,562,1
1324,104.0582,277.34,1859,561,1
1325,104.1568,277.34,1859,561,1
1326,104.2575,277.34,1859,561,1
1327,104.3539,277.34,1859,561,1
1328,104.426,277.34,1859,561,1
1329,104.4901,277.34,1859,561,1
1330,104.5547,277.29,1859,562,1
1331,104.6191,277.34,1859,561,1
1332,104.688,277.34,1859,561,1
1333,104.7523,277.34,1859,561,1
1334,104.8193,277.34,1859,561,1
1335,104.8895,277.29,1859,562,1
1336,104.9584,277.34,1859,561,1
1337,105.022,277.34,1859,561,1
1338,105.0888,277.34,1859,561,1
1339,105.1539,277.34,1859,561,1
1340,105.2231,274.76,1843,561,1
1341,105.3224,277.29,1859,562,1
1342,105.3885,277.29,1859,562,1
1343,105.4851,277.34,1859,561,1
1344,105.5595,277.34,1859,561,1
1345,105.6567,277.34,1859,561,1
1346,105.7549,277.34,1859,561,1
1347,105.8645,277.34,1859,561,1
1348,105.9601,277.34,1859,561,1
1349,106.0293,277.34,1859,561,1
1350,106.0939,277.34,1859,561,1
1351,106.1895,277.34,1859,561,1
1352,106.2577,277.29,1859,562,1
1353,106.355,277.34,1859,561,1
1354,106.4216,277.34,1859,561,1
1355,106.4895,277.34,1859,561,1
1356,106.5532,277.34,1859,561,1
1357,106.6216,277.34,1859,561,1
1358,106.6927,277.34,1859,561,1
1359,106.7587,277.34,1859,561,1
1360,106.8322,277.34,1859,561,1
1361,106.9276,277.34,1859,561,1
1362,106.994,277.34,1859,561,1
1363,107.0586,277.34,1859,561,1
1364,107.1255,277.34,1859,561,1
1365,107.2226,277.34,1859,561,1
1366,107.2875,277.34,1859,561,1
1367,107.3618,277.29,1859,562,1
1368,107.4264,277.34,1859,561,1
1369,107.49,277.34,1859,561,1
1370,107.5648,277.34,1859,561,1
1371,107.6296,277.34,1859,561,1
1372,107.7259,277.34,1859,561,1
1373,107.8232,277.34,1859,561,1
1374,107.92,277.34,1859,561,1
1375,107.9932,277.34,1859,561,1
1376,108.0919,277.29,1859,562,1
1377,108.1583,277.34,1859,561,1
1378,108.256,277.34,1859,561,1
1379,108.3258,277.34,1859,561,1
1380,108.3912,277.34,1859,561,1
1381,108.456,277.34,1859,561,1
1382,108.5262,277.34,1859,561,1
1383,108.5898,277.34,1859,561,1
1384,108.6571,277.34,1859,561,1
1385,108.725,277.34,1859,561,1
1386,108.7922,277.34,1859,561,1
1387,108.8575,277.29,1859,562,1
1388,108.9262,277.29,1859,562,1
1389,108.9892,277.34,1859,561,1
1390,109.0611,277.34,1859,561,1
1391,109.1591,277.34,1859,561,1
1392,109.2649,277.29,1859,562,1
1393,109.3612,277.34,1859,561,1
1394,109.4577,277.34,1859,561,1
1395,109.5547,277.34,1859,561,1
1396,109.628,277.34,1859,561,1
1397,109.7269,277.34,1859,561,1
1398,109.7957,277.34,1859,561,1
1399,109.8941,277.34,1859,561,1
1400,109.9607,277.34,1859,561,1
1401,110.0578,277.34,1859,561,1
1402,110.1594,277.34,1859,561,1
1403,110.2563,277.34,1859,561,1
1404,110.3215,277.34,1859,561,1
1405,110.39,277.34,1859,561,1
1406,110.467,277.34,1859,561,1
1407,110.5636,277.34,1859,561,1
1408,110.6292,277.34,1859,561,1
1409,110.7273,277.34,1859,561,1
1410,110.8273,277.34,1859,561,1
1411,110.9314,277.34,1859,561,1
1412,111.0283,277.34,1859,561,1
1413,111.1249,277.34,1859,561,1
1414,111.2234,277.34,1859,561,1
1415,111.2919,277.34,1859,561,1
1416,111.3609,277.34,1859,561,1
1417,111.4268,277.34,1859,561,1
1418,111.4921,277.34,1859,561,1
1419,111.5577,277.34,1859,561,1
1420,111.6281,277.34,1859,561,1
1421,111.692,277.34,1859,561,1
1422,111.7595,277.34,1859,561,1
1423,111.825,277.34,1859,561,1
1424,111.8894,277.34,1859,561,1
1425,111.9573,277.34,1859,561,1
1426,112.0228,277.34,1859,561,1
1427,112.0918,277.34,1859,561,1
1428,112.1894,277.34,1859,561,1
1429,112.2598,277.34,1859,561,1
1430,112.3275,277.34,1859,561,1
1431,112.3936,277.34,1859,561,1
1432,112.459,277.29,1859,562,1
1433,112.5248,277.34,1859,561,1
1434,112.5954,277.34,1859,561,1
1435,112.6933,277.34,1859,561,1
1436,112.794,277.34,1859,561,1
1437,112.891,277.29,1859,562,1
1438,112.9945,277.29,1859,562,1
1439,113.093,277.29,1859,562,1
1440,113.1912,277.29,1859,562,1
1441,113.257,277.34,1859,561,1
1442,113.326,277.29,1859,562,1
1443,113.3904,277.29,1859,562,1
1444,113.4752,277.29,1859,562,1
1445,113.5409,277.34,1859,561,1
1446,113.6074,277.29,1859,562,1
1447,113.6723,277.29,1859,562,1
1448,113.7372,277.34,1859,561,1
1449,113.8039,277.29,1859,562,1
1450,113.8962,277.29,1859,562,1
1451,113.996,277.34,1859,561,1
1452,114.0966,277.29,1859,562,1
1453,114.1951,277.34,1859,561,1
1454,114.2961,277.34,1859,561,1
1455,114.3967,277.34,1859,561,1
1456,114.4983,277.29,1859,562,1
1457,114.6001,277.34,1859,561,1
1458,114.6972,277.34,1859,561,1
1459,114.7959,274.76,1843,561,1
1460,114.8967,277.29,1859,562,1
1461,114.9606,274.55,1842,562,1
1462,115.0271,277.34,1859,561,1
1463,115.0905,277.34,1859,561,1
1464,115.1601,277.34,1859,561,1
1465,115.2257,277.29,1859,562,1
1466,115.2947,277.29,1859,562,1
1467,115.3601,277.34,1859,561,1
1468,115.4244,277.34,1859,561,1
1469,115.496,277.34,1859,561,1
1470,115.561,277.34,1859,561,1
1471,115.6272,277.34,1859,561,1
1472,115.6926,274.55,1842,562,1
1473,115.758,277.34,1859,561,1
1474,115.8262,277.29,1859,562,1
1475,115.8911,277.34,1859,561,1
1476,115.9594,277.29,1859,562,1
1477,116.0273,277.34,1859,561,1
1478,116.095,277.34,1859,561,1
1479,116.1597,277.29,1859,562,1
1480,116.2289,277.34,1859,561,1
1481,116.2977,277.34,1859,561,1
1482,116.3953,277.34,1859,561,1
1483,116.4909,277.29,1859,562,1
1484,116.5616,277.34,1859,561,1
1485,116.6597,277.34,1859,561,1
1486,116.7284,277.29,1859,562,1
1487,116.8044,277.34,1859,561,1
1488,116.9004,277.34,1859,561,1
1489,116.9709,274.92,1844,561,1
1490,117.0698,277.29,1859,562,1
1491,117.1411,277.34,1859,561,1
1492,117.2063,277.34,1859,561,1
1493,117.2705,277.34,1859,561,1
1494,117.3376,277.29,1859,562,1
1495,117.4016,277.34,1859,561,1
1496,117.4677,277.34,1859,561,1
1497,117.5319,277.34,1859,561,1
1498,117.5978,274.87,1844,562,1
1499,117.6624,277.34,1859,561,1
1500,117.7272,277.34,1859,561,1
1501,117.7931,277.34,1859,561,1
1502,117.8627,277.34,1859,561,1
1503,117.9277,277.34,1859,561,1
1504,117.9955,277.34,1859,561,1
1505,118.0592,277.34,1859,561,1
1506,118.1302,277.34,1859,561,1
1507,118.1946,277.34,1859,561,1
1508,118.2629,277.29,1859,562,1
1509,118.3292,277.34,1859,561,1
1510,118.3979,277.34,1859,561,1
1511,118.4946,277.34,1859,561,1
1512,118.5602,277.34,1859,561,1
1513,118.6241,274.55,1842,562,1
1514,118.695,277.18,1858,561,1
1515,118.7605,277.34,1859,561,1
1516,118.8674,277.34,1859,561,1
1517,118.9625,277.34,1859,561,1
1518,119.065,277.29,1859,562,1
1519,119.1632,277.34,1859,561,1
1520,119.2602,277.34,1859,561,1
1521,119.3279,277.34,1859,561,1
1522,119.402,277.34,1859,561,1
1523,119.467,277.34,1859,561,1
1524,119.5326,277.34,1859,561,1
1525,119.6298,277.34,1859,561,1
1526,119.7287,277.34,1859,561,1
1527,119.8252,277.34,1859,561,1
