frame,time_s,raw_x,raw_y,mm_per_pixel,tracking_source,tracking_confidence,tags_tracked,tag_ids,tag_sources,pose_x,pose_y,pose_z,pose_err,video_frame
24,1.4583,514.0,1011.5,0.222445,opencv,0.433,1,5,5:opencv,-5.784,11.456,,,350
25,1.4625,515.0,997.5,0.222445,opencv,0.4,1,5,5:opencv,-5.561,8.342,,,351
26,1.4667,515.0,983.5,0.222445,opencv,0.367,1,5,5:opencv,-5.561,5.227,,,352
27,1.4708,515.0,969.5,0.222445,opencv,0.333,1,5,5:opencv,-5.561,2.113,,,353
28,1.475,515.0,955.5,0.222445,opencv,0.3,1,5,5:opencv,-5.561,-1.001,,,354
29,1.4792,515.0,940.5,0.222445,opencv,0.267,1,5,5:opencv,-5.561,-4.338,,,355
30,1.4833,515.0,925.5,0.222445,opencv,0.233,1,5,5:opencv,-5.561,-7.674,,,356
31,1.4875,516.0,911.5,0.222445,opencv,0.2,1,5,5:opencv,-5.339,-10.789,,,357
32,1.4917,517.0,897.5,0.222445,opencv,0.167,1,5,5:opencv,-5.116,-13.903,,,358
33,1.4958,517.0,882.5,0.222445,opencv,0.133,1,5,5:opencv,-5.116,-17.239,,,359
34,1.5,517.0,868.5,0.222445,opencv,0.1,1,5,5:opencv,-5.116,-20.354,,,360
35,1.5042,517.0,854.5,0.222445,opencv,0.1,1,5,5:opencv,-5.116,-23.468,,,361
36,1.5083,517.0,840.5,0.222445,opencv,0.1,1,5,5:opencv,-5.116,-26.582,,,362
37,1.5125,518.71,830.59,0.229911,apriltag,1.0,1,5,5:apriltag,-4.681,-28.456,318.689,0.0,363
38,1.5167,520.15,829.43,0.228067,apriltag,1.0,1,5,5:apriltag,-4.512,-29.664,329.449,0.0,364
39,1.5208,520.12,832.6,0.22849,apriltag,1.0,1,5,5:apriltag,-4.406,-28.405,323.488,0.0,365
40,1.525,518.58,836.37,0.22857,apriltag,1.0,1,5,5:apriltag,-4.763,-27.468,322.324,0.0,366
41,1.5292,516.49,841.77,0.23058,apriltag,1.0,1,5,5:apriltag,-5.052,-25.558,313.553,0.0,367
42,1.5333,516.56,850.43,0.230086,apriltag,1.0,1,5,5:apriltag,-5.068,-23.615,312.741,0.0,368
43,1.5375,518.15,861.68,0.227876,apriltag,1.0,1,5,5:apriltag,-4.754,-21.2,312.602,0.0,369
44,1.5417,519.18,873.56,0.230449,apriltag,1.0,1,5,5:apriltag,-4.581,-18.775,314.608,0.0,370
45,1.5458,518.5,885.5,0.230449,opencv,0.967,1,5,5:opencv,-4.955,-17.168,,,371
46,1.55,517.5,900.5,0.230449,opencv,0.933,1,5,5:opencv,-5.185,-13.712,,,372
47,1.5542,515.5,914.5,0.230449,opencv,0.9,1,5,5:opencv,-5.646,-10.485,,,373
48,1.5583,514.5,928.5,0.230449,opencv,0.867,1,5,5:opencv,-5.876,-7.259,,,374
49,1.5625,515.5,941.5,0.230449,opencv,0.833,1,5,5:opencv,-5.646,-4.263,,,375
50,1.5667,516.5,955.5,0.230449,opencv,0.8,1,5,5:opencv,-5.416,-1.037,,,376
51,1.5708,516.5,968.5,0.230449,opencv,0.767,1,5,5:opencv,-5.416,1.959,,,377
52,1.575,515.5,982.5,0.230449,opencv,0.733,1,5,5:opencv,-5.646,5.185,,,378
53,1.5792,513.5,997.5,0.230449,opencv,0.7,1,5,5:opencv,-6.107,8.642,,,379
54,1.5833,513.5,1011.5,0.230449,opencv,0.667,1,5,5:opencv,-6.107,11.868,,,380
55,1.5875,513.5,1024.5,0.230449,opencv,0.633,1,5,5:opencv,-6.107,14.864,,,381
56,1.5917,514.5,1038.5,0.230449,opencv,0.6,1,5,5:opencv,-5.876,18.09,,,382
57,1.5958,514.5,1052.5,0.230449,opencv,0.567,1,5,5:opencv,-5.876,21.316,,,383
58,1.6,513.5,1066.5,0.230449,opencv,0.533,1,5,5:opencv,-6.107,24.543,,,384
59,1.6042,512.5,1080.5,0.230449,opencv,0.5,1,5,5:opencv,-6.337,27.769,,,385
60,1.6083,512.5,1094.5,0.230449,opencv,0.467,1,5,5:opencv,-6.337,30.995,,,386
61,1.6125,512.5,1108.5,0.230449,opencv,0.433,1,5,5:opencv,-6.337,34.222,,,387
62,1.6167,512.5,1122.5,0.230449,opencv,0.4,1,5,5:opencv,-6.337,37.448,,,388
63,1.6208,512.5,1136.5,0.230449,opencv,0.367,1,5,5:opencv,-6.337,40.674,,,389
64,1.625,511.5,1150.5,0.230449,opencv,0.333,1,5,5:opencv,-6.568,43.9,,,390
65,1.6292,510.5,1164.5,0.230449,opencv,0.3,1,5,5:opencv,-6.798,47.127,,,391
66,1.6333,510.5,1179.5,0.230449,opencv,0.267,1,5,5:opencv,-6.798,50.583,,,392
67,1.6375,510.5,1193.5,0.230449,opencv,0.233,1,5,5:opencv,-6.798,53.81,,,393
68,1.6417,510.5,1207.5,0.230449,opencv,0.2,1,5,5:opencv,-6.798,57.036,,,394
69,1.6458,510.5,1220.5,0.230449,opencv,0.167,1,5,5:opencv,-6.798,60.032,,,395
70,1.65,509.59,1226.81,0.220198,apriltag,1.0,1,5,5:apriltag,-6.744,58.816,319.861,0.0,396
71,1.6542,507.98,1225.47,0.223139,apriltag,1.0,1,5,5:apriltag,-7.093,58.659,320.387,0.0,397
72,1.6583,508.05,1222.76,0.224034,apriltag,1.0,1,5,5:apriltag,-7.036,58.071,320.459,0.0,398
73,1.6625,509.8,1217.7,0.222979,apriltag,1.0,1,5,5:apriltag,-6.403,54.533,306.708,0.0,399
74,1.6667,509.5,1208.5,0.222979,opencv,0.967,1,5,5:opencv,-6.801,55.41,,,400
75,1.6708,509.5,1197.5,0.222979,opencv,0.933,1,5,5:opencv,-6.801,52.958,,,401
76,1.675,509.5,1185.5,0.222979,opencv,0.9,1,5,5:opencv,-6.801,50.282,,,402
77,1.6792,509.5,1172.5,0.222979,opencv,0.867,1,5,5:opencv,-6.801,47.383,,,403
78,1.6833,509.5,1157.5,0.222979,opencv,0.833,1,5,5:opencv,-6.801,44.038,,,404
79,1.6875,510.5,1143.5,0.222979,opencv,0.8,1,5,5:opencv,-6.578,40.917,,,405
80,1.6917,511.5,1129.5,0.222979,opencv,0.767,1,5,5:opencv,-6.355,37.795,,,406
81,1.6958,511.5,1114.5,0.222979,opencv,0.733,1,5,5:opencv,-6.355,34.45,,,407
82,1.7,511.5,1099.5,0.222979,opencv,0.7,1,5,5:opencv,-6.355,31.106,,,408
83,1.7042,511.5,1085.5,0.222979,opencv,0.667,1,5,5:opencv,-6.355,27.984,,,409
84,1.7083,512.5,1071.5,0.222979,opencv,0.633,1,5,5:opencv,-6.132,24.862,,,410
85,1.7125,512.5,1057.5,0.222979,opencv,0.6,1,5,5:opencv,-6.132,21.74,,,411
86,1.7167,512.5,1042.5,0.222979,opencv,0.567,1,5,5:opencv,-6.132,18.396,,,412
87,1.7208,512.5,1028.5,0.222979,opencv,0.533,1,5,5:opencv,-6.132,15.274,,,413
88,1.725,513.5,1013.5,0.222979,opencv,0.5,1,5,5:opencv,-5.909,11.929,,,414
89,1.7292,513.5,999.5,0.222979,opencv,0.467,1,5,5:opencv,-5.909,8.808,,,415
90,1.7333,514.5,985.5,0.222979,opencv,0.433,1,5,5:opencv,-5.686,5.686,,,416
91,1.7375,514.5,971.5,0.222979,opencv,0.4,1,5,5:opencv,-5.686,2.564,,,417
92,1.7417,514.5,957.5,0.222979,opencv,0.367,1,5,5:opencv,-5.686,-0.557,,,418
93,1.7458,514.5,942.5,0.222979,opencv,0.333,1,5,5:opencv,-5.686,-3.902,,,419
94,1.75,514.5,928.5,0.222979,opencv,0.3,1,5,5:opencv,-5.686,-7.024,,,420
95,1.7542,515.5,913.5,0.222979,opencv,0.267,1,5,5:opencv,-5.463,-10.369,,,421
96,1.7583,515.5,899.5,0.222979,opencv,0.233,1,5,5:opencv,-5.463,-13.49,,,422
97,1.7625,516.5,885.5,0.222979,opencv,0.2,1,5,5:opencv,-5.24,-16.612,,,423
98,1.7667,516.5,870.5,0.222979,opencv,0.167,1,5,5:opencv,-5.24,-19.957,,,424
99,1.7708,515.5,856.5,0.222979,opencv,0.133,1,5,5:opencv,-5.463,-23.078,,,425
100,1.775,516.5,842.5,0.222979,opencv,0.1,1,5,5:opencv,-5.24,-26.2,,,426
101,1.7792,516.5,828.5,0.222979,opencv,0.1,1,5,5:opencv,-5.24,-29.322,,,427
102,1.7833,517.5,814.5,0.222979,opencv,0.1,1,5,5:opencv,-5.017,-32.443,,,428
103,1.7875,519.29,805.24,0.228667,apriltag,1.0,1,5,5:apriltag,-4.509,-33.847,316.863,0.0,429
104,1.7917,520.17,803.99,0.22827,apriltag,1.0,1,5,5:apriltag,-4.465,-35.122,326.465,0.0,430
105,1.7958,520.07,806.74,0.228243,apriltag,1.0,1,5,5:apriltag,-4.441,-34.179,323.451,0.0,431
106,1.8,519.45,810.23,0.228126,apriltag,1.0,1,5,5:apriltag,-4.599,-33.507,324.359,0.0,432
107,1.8042,517.96,815.16,0.229236,apriltag,1.0,1,5,5:apriltag,-4.744,-31.332,313.719,0.0,433
108,1.8083,517.92,823.9,0.229348,apriltag,1.0,1,5,5:apriltag,-4.763,-29.391,313.143,0.0,434
109,1.8125,518.44,834.98,0.229238,apriltag,1.0,1,5,5:apriltag,-4.681,-26.986,313.137,0.0,435
110,1.8167,518.99,846.72,0.230886,apriltag,1.0,1,5,5:apriltag,-4.611,-24.598,314.82,0.0,436
111,1.8208,517.5,858.5,0.230886,opencv,0.967,1,5,5:opencv,-5.195,-23.435,,,437
112,1.825,516.5,873.5,0.230886,opencv,0.933,1,5,5:opencv,-5.426,-19.972,,,438
113,1.8292,515.5,888.5,0.230886,opencv,0.9,1,5,5:opencv,-5.657,-16.508,,,439
114,1.8333,514.5,901.5,0.230886,opencv,0.867,1,5,5:opencv,-5.888,-13.507,,,440
115,1.8375,514.5,915.5,0.230886,opencv,0.833,1,5,5:opencv,-5.888,-10.274,,,441
116,1.8417,515.5,928.5,0.230886,opencv,0.8,1,5,5:opencv,-5.657,-7.273,,,442
117,1.8458,515.5,942.5,0.230886,opencv,0.767,1,5,5:opencv,-5.657,-4.041,,,443
118,1.85,514.5,956.5,0.230886,opencv,0.733,1,5,5:opencv,-5.888,-0.808,,,444
119,1.8542,513.5,970.5,0.230886,opencv,0.7,1,5,5:opencv,-6.118,2.424,,,445
120,1.8583,512.5,984.5,0.230886,opencv,0.667,1,5,5:opencv,-6.349,5.657,,,446
121,1.8625,513.5,997.5,0.230886,opencv,0.633,1,5,5:opencv,-6.118,8.658,,,447
122,1.8667,513.5,1011.5,0.230886,opencv,0.6,1,5,5:opencv,-6.118,11.891,,,448
123,1.8708,513.5,1025.5,0.230886,opencv,0.567,1,5,5:opencv,-6.118,15.123,,,449
124,1.875,513.5,1039.5,0.230886,opencv,0.533,1,5,5:opencv,-6.118,18.355,,,450
125,1.8792,512.5,1054.5,0.230886,opencv,0.5,1,5,5:opencv,-6.349,21.819,,,451
126,1.8833,511.5,1068.5,0.230886,opencv,0.467,1,5,5:opencv,-6.58,25.051,,,452
127,1.8875,511.5,1082.5,0.230886,opencv,0.433,1,5,5:opencv,-6.58,28.284,,,453
128,1.8917,511.5,1095.5,0.230886,opencv,0.4,1,5,5:opencv,-6.58,31.285,,,454
129,1.8958,511.5,1109.5,0.230886,opencv,0.367,1,5,5:opencv,-6.58,34.517,,,455
130,1.9,511.5,1123.5,0.230886,opencv,0.333,1,5,5:opencv,-6.58,37.75,,,456
131,1.9042,510.5,1137.5,0.230886,opencv,0.3,1,5,5:opencv,-6.811,40.982,,,457
132,1.9083,509.5,1151.5,0.230886,opencv,0.267,1,5,5:opencv,-7.042,44.215,,,458
133,1.9125,509.5,1166.5,0.230886,opencv,0.233,1,5,5:opencv,-7.042,47.678,,,459
134,1.9167,509.5,1180.5,0.230886,opencv,0.2,1,5,5:opencv,-7.042,50.91,,,460
135,1.9208,509.5,1194.5,0.230886,opencv,0.167,1,5,5:opencv,-7.042,54.143,,,461
136,1.925,509.5,1208.5,0.230886,opencv,0.133,1,5,5:opencv,-7.042,57.375,,,462
137,1.9292,510.14,1219.56,0.225096,apriltag,1.0,1,5,5:apriltag,-6.475,56.581,315.939,0.0,463
138,1.9333,508.44,1220.4,0.224915,apriltag,1.0,1,5,5:apriltag,-7.08,58.395,325.284,0.0,464
139,1.9375,508.09,1217.73,0.225185,apriltag,1.0,1,5,5:apriltag,-7.157,57.722,324.459,0.0,465
140,1.9417,509.52,1213.84,0.221217,apriltag,1.0,1,5,5:apriltag,-6.615,55.226,315.501,0.0,466
141,1.9458,511.36,1206.09,0.223129,apriltag,1.0,1,5,5:apriltag,-6.13,52.362,308.49,0.0,467
142,1.95,510.0,1194.5,0.223129,opencv,0.967,1,5,5:opencv,-6.694,52.324,,,468
143,1.9542,510.0,1182.5,0.223129,opencv,0.933,1,5,5:opencv,-6.694,49.646,,,469
144,1.9583,510.0,1170.5,0.223129,opencv,0.9,1,5,5:opencv,-6.694,46.969,,,470
145,1.9625,510.0,1155.5,0.223129,opencv,0.867,1,5,5:opencv,-6.694,43.622,,,471
146,1.9667,510.0,1141.5,0.223129,opencv,0.833,1,5,5:opencv,-6.694,40.498,,,472
147,1.9708,511.0,1127.5,0.223129,opencv,0.8,1,5,5:opencv,-6.471,37.374,,,473
148,1.975,512.0,1112.5,0.223129,opencv,0.767,1,5,5:opencv,-6.248,34.027,,,474
149,1.9792,512.0,1097.5,0.223129,opencv,0.733,1,5,5:opencv,-6.248,30.68,,,475
150,1.9833,512.0,1083.5,0.223129,opencv,0.7,1,5,5:opencv,-6.248,27.556,,,476
151,1.9875,512.0,1069.5,0.223129,opencv,0.667,1,5,5:opencv,-6.248,24.433,,,477
152,1.9917,513.0,1055.5,0.223129,opencv,0.633,1,5,5:opencv,-6.024,21.309,,,478
153,1.9958,513.0,1040.5,0.223129,opencv,0.6,1,5,5:opencv,-6.024,17.962,,,479
154,2.0,513.0,1026.5,0.223129,opencv,0.567,1,5,5:opencv,-6.024,14.838,,,480
155,2.0042,513.0,1011.5,0.223129,opencv,0.533,1,5,5:opencv,-6.024,11.491,,,481
156,2.0083,514.0,997.5,0.223129,opencv,0.5,1,5,5:opencv,-5.801,8.367,,,482
157,2.0125,514.0,983.5,0.223129,opencv,0.467,1,5,5:opencv,-5.801,5.244,,,483
158,2.0167,515.0,969.5,0.223129,opencv,0.433,1,5,5:opencv,-5.578,2.12,,,484
159,2.0208,515.0,955.5,0.223129,opencv,0.4,1,5,5:opencv,-5.578,-1.004,,,485
160,2.025,515.0,940.5,0.223129,opencv,0.367,1,5,5:opencv,-5.578,-4.351,,,486
161,2.0292,515.0,925.5,0.223129,opencv,0.333,1,5,5:opencv,-5.578,-7.698,,,487
162,2.0333,515.0,911.5,0.223129,opencv,0.3,1,5,5:opencv,-5.578,-10.822,,,488
163,2.0375,516.0,897.5,0.223129,opencv,0.267,1,5,5:opencv,-5.355,-13.946,,,489
164,2.0417,516.0,883.5,0.223129,opencv,0.233,1,5,5:opencv,-5.355,-17.069,,,490
165,2.0458,516.0,868.5,0.223129,opencv,0.2,1,5,5:opencv,-5.355,-20.416,,,491
166,2.05,516.0,854.5,0.223129,opencv,0.167,1,5,5:opencv,-5.355,-23.54,,,492
167,2.0542,516.0,840.5,0.223129,opencv,0.133,1,5,5:opencv,-5.355,-26.664,,,493
168,2.0583,517.0,825.5,0.223129,opencv,0.1,1,5,5:opencv,-5.132,-30.011,,,494
169,2.0625,518.0,812.5,0.223129,opencv,0.1,1,5,5:opencv,-4.909,-32.912,,,495
170,2.0667,519.66,804.31,0.228785,apriltag,1.0,1,5,5:apriltag,-4.475,-34.528,321.512,0.0,496
171,2.0708,520.06,803.37,0.227966,apriltag,1.0,1,5,5:apriltag,-4.516,-35.632,330.07,0.0,497
172,2.075,520.11,806.24,0.228402,apriltag,1.0,1,5,5:apriltag,-4.501,-34.777,327.937,0.0,498
173,2.0792,519.01,809.47,0.229095,apriltag,1.0,1,5,5:apriltag,-4.671,-33.74,324.966,0.0,499
174,2.0833,517.78,814.68,0.228774,apriltag,1.0,1,5,5:apriltag,-4.795,-31.502,314.225,0.0,500
175,2.0875,518.0,823.07,0.229531,apriltag,1.0,1,5,5:apriltag,-4.749,-29.536,312.693,0.0,501
176,2.0917,518.51,834.15,0.229177,apriltag,1.0,1,5,5:apriltag,-4.687,-27.294,314.542,0.0,502
177,2.0958,519.23,846.0,0.230145,apriltag,1.0,1,5,5:apriltag,-4.557,-24.875,316.11,0.0,503
178,2.1,519.0,858.0,0.230145,opencv,0.967,1,5,5:opencv,-4.833,-23.475,,,504
179,2.1042,518.0,873.0,0.230145,opencv,0.933,1,5,5:opencv,-5.063,-20.023,,,505
180,2.1083,517.0,888.0,0.230145,opencv,0.9,1,5,5:opencv,-5.293,-16.57,,,506
181,2.1125,516.0,901.0,0.230145,opencv,0.867,1,5,5:opencv,-5.523,-13.579,,,507
182,2.1167,516.0,915.0,0.230145,opencv,0.833,1,5,5:opencv,-5.523,-10.357,,,508
183,2.1208,517.0,928.0,0.230145,opencv,0.8,1,5,5:opencv,-5.293,-7.365,,,509
184,2.125,517.0,942.0,0.230145,opencv,0.767,1,5,5:opencv,-5.293,-4.143,,,510
185,2.1292,516.0,956.0,0.230145,opencv,0.733,1,5,5:opencv,-5.523,-0.921,,,511
186,2.1333,515.0,970.0,0.230145,opencv,0.7,1,5,5:opencv,-5.754,2.301,,,512
187,2.1375,514.0,984.0,0.230145,opencv,0.667,1,5,5:opencv,-5.984,5.523,,,513
188,2.1417,514.0,998.0,0.230145,opencv,0.633,1,5,5:opencv,-5.984,8.746,,,514
189,2.1458,515.0,1011.0,0.230145,opencv,0.6,1,5,5:opencv,-5.754,11.737,,,515
190,2.15,515.0,1025.0,0.230145,opencv,0.567,1,5,5:opencv,-5.754,14.959,,,516
191,2.1542,514.0,1040.0,0.230145,opencv,0.533,1,5,5:opencv,-5.984,18.412,,,517
192,2.1583,513.0,1054.0,0.230145,opencv,0.5,1,5,5:opencv,-6.214,21.634,,,518
193,2.1625,513.0,1068.0,0.230145,opencv,0.467,1,5,5:opencv,-6.214,24.856,,,519
194,2.1667,513.0,1082.0,0.230145,opencv,0.433,1,5,5:opencv,-6.214,28.078,,,520
195,2.1708,513.0,1096.0,0.230145,opencv,0.4,1,5,5:opencv,-6.214,31.3,,,521
196,2.175,513.0,1109.0,0.230145,opencv,0.367,1,5,5:opencv,-6.214,34.292,,,522
197,2.1792,513.0,1123.0,0.230145,opencv,0.333,1,5,5:opencv,-6.214,37.514,,,523
198,2.1833,512.0,1138.0,0.230145,opencv,0.3,1,5,5:opencv,-6.444,40.966,,,524
199,2.1875,511.0,1152.0,0.230145,opencv,0.267,1,5,5:opencv,-6.674,44.188,,,525
200,2.1917,511.0,1166.0,0.230145,opencv,0.233,1,5,5:opencv,-6.674,47.41,,,526
201,2.1958,511.0,1180.0,0.230145,opencv,0.2,1,5,5:opencv,-6.674,50.632,,,527
202,2.2,511.0,1194.0,0.230145,opencv,0.167,1,5,5:opencv,-6.674,53.854,,,528
203,2.2042,511.0,1208.0,0.230145,opencv,0.133,1,5,5:opencv,-6.674,57.076,,,529
204,2.2083,510.09,1219.38,0.225332,apriltag,1.0,1,5,5:apriltag,-6.468,56.096,313.544,0.0,530
205,2.2125,508.52,1220.29,0.225131,apriltag,1.0,1,5,5:apriltag,-7.063,58.406,325.37,0.0,531
206,2.2167,508.08,1217.72,0.224517,apriltag,1.0,1,5,5:apriltag,-7.135,57.572,323.719,0.0,532
207,2.2208,509.44,1213.9,0.22115,apriltag,1.0,1,5,5:apriltag,-6.639,55.017,314.447,0.0,533
208,2.225,511.34,1206.4,0.222805,apriltag,1.0,1,5,5:apriltag,-6.116,52.651,309.873,0.0,534
209,2.2292,510.5,1194.5,0.222805,opencv,0.967,1,5,5:opencv,-6.573,52.248,,,535
210,2.2333,510.5,1182.5,0.222805,opencv,0.933,1,5,5:opencv,-6.573,49.574,,,536
211,2.2375,510.5,1170.5,0.222805,opencv,0.9,1,5,5:opencv,-6.573,46.9,,,537
212,2.2417,510.5,1156.5,0.222805,opencv,0.867,1,5,5:opencv,-6.573,43.781,,,538
213,2.2458,510.5,1141.5,0.222805,opencv,0.833,1,5,5:opencv,-6.573,40.439,,,539
214,2.25,511.5,1127.5,0.222805,opencv,0.8,1,5,5:opencv,-6.35,37.32,,,540
215,2.2542,512.5,1113.5,0.222805,opencv,0.767,1,5,5:opencv,-6.127,34.201,,,541
216,2.2583,512.5,1098.5,0.222805,opencv,0.733,1,5,5:opencv,-6.127,30.859,,,542
217,2.2625,512.5,1083.5,0.222805,opencv,0.7,1,5,5:opencv,-6.127,27.516,,,543
218,2.2667,512.5,1069.5,0.222805,opencv,0.667,1,5,5:opencv,-6.127,24.397,,,544
219,2.2708,513.5,1055.5,0.222805,opencv,0.633,1,5,5:opencv,-5.904,21.278,,,545
220,2.275,513.5,1040.5,0.222805,opencv,0.6,1,5,5:opencv,-5.904,17.936,,,546
221,2.2792,513.5,1026.5,0.222805,opencv,0.567,1,5,5:opencv,-5.904,14.817,,,547
222,2.2833,513.5,1011.5,0.222805,opencv,0.533,1,5,5:opencv,-5.904,11.474,,,548
223,2.2875,514.5,997.5,0.222805,opencv,0.5,1,5,5:opencv,-5.682,8.355,,,549
224,2.2917,515.5,983.5,0.222805,opencv,0.467,1,5,5:opencv,-5.459,5.236,,,550
225,2.2958,515.5,969.5,0.222805,opencv,0.433,1,5,5:opencv,-5.459,2.117,,,551
226,2.3,515.5,955.5,0.222805,opencv,0.4,1,5,5:opencv,-5.459,-1.003,,,552
227,2.3042,515.5,940.5,0.222805,opencv,0.367,1,5,5:opencv,-5.459,-4.345,,,553
228,2.3083,515.5,926.5,0.222805,opencv,0.333,1,5,5:opencv,-5.459,-7.464,,,554
229,2.3125,516.5,911.5,0.222805,opencv,0.3,1,5,5:opencv,-5.236,-10.806,,,555
230,2.3167,516.5,897.5,0.222805,opencv,0.267,1,5,5:opencv,-5.236,-13.925,,,556
231,2.3208,516.5,883.5,0.222805,opencv,0.233,1,5,5:opencv,-5.236,-17.045,,,557
232,2.325,516.5,869.5,0.222805,opencv,0.2,1,5,5:opencv,-5.236,-20.164,,,558
233,2.3292,516.5,854.5,0.222805,opencv,0.167,1,5,5:opencv,-5.236,-23.506,,,559
234,2.3333,517.5,840.5,0.222805,opencv,0.133,1,5,5:opencv,-5.013,-26.625,,,560
235,2.3375,517.5,826.5,0.222805,opencv,0.1,1,5,5:opencv,-5.013,-29.744,,,561
236,2.3417,518.5,812.5,0.222805,opencv,0.1,1,5,5:opencv,-4.79,-32.864,,,562
237,2.3458,519.71,804.42,0.228641,apriltag,1.0,1,5,5:apriltag,-4.505,-34.498,321.52,0.0,563
238,2.35,519.99,803.31,0.227677,apriltag,1.0,1,5,5:apriltag,-4.525,-35.6,329.729,0.0,564
239,2.3542,520.17,806.17,0.228196,apriltag,1.0,1,5,5:apriltag,-4.463,-34.67,326.98,0.0,565
240,2.3583,519.14,809.46,0.228009,apriltag,1.0,1,5,5:apriltag,-4.625,-33.812,325.469,0.0,566
241,2.3625,517.98,814.31,0.22877,apriltag,1.0,1,5,5:apriltag,-4.796,-31.731,315.945,0.0,567
242,2.3667,517.89,822.74,0.229197,apriltag,1.0,1,5,5:apriltag,-4.785,-29.672,313.623,0.0,568
243,2.3708,518.6,834.07,0.228914,apriltag,1.0,1,5,5:apriltag,-4.683,-27.257,313.798,0.0,569
244,2.375,519.09,845.84,0.231022,apriltag,1.0,1,5,5:apriltag,-4.598,-24.882,315.803,0.0,570
245,2.3792,518.5,857.5,0.231022,opencv,0.967,1,5,5:opencv,-4.967,-23.68,,,571
246,2.3833,517.5,872.5,0.231022,opencv,0.933,1,5,5:opencv,-5.198,-20.214,,,572
247,2.3875,516.5,887.5,0.231022,opencv,0.9,1,5,5:opencv,-5.429,-16.749,,,573
248,2.3917,515.5,900.5,0.231022,opencv,0.867,1,5,5:opencv,-5.66,-13.746,,,574
249,2.3958,515.5,914.5,0.231022,opencv,0.833,1,5,5:opencv,-5.66,-10.511,,,575
250,2.4,516.5,927.5,0.231022,opencv,0.8,1,5,5:opencv,-5.429,-7.508,,,576
251,2.4042,516.5,941.5,0.231022,opencv,0.767,1,5,5:opencv,-5.429,-4.274,,,577
252,2.4083,515.5,955.5,0.231022,opencv,0.733,1,5,5:opencv,-5.66,-1.04,,,578
253,2.4125,514.5,969.5,0.231022,opencv,0.7,1,5,5:opencv,-5.891,2.195,,,579
254,2.4167,513.5,983.5,0.231022,opencv,0.667,1,5,5:opencv,-6.122,5.429,,,580
255,2.4208,514.5,996.5,0.231022,opencv,0.633,1,5,5:opencv,-5.891,8.432,,,581
256,2.425,514.5,1010.5,0.231022,opencv,0.6,1,5,5:opencv,-5.891,11.667,,,582
257,2.4292,514.5,1024.5,0.231022,opencv,0.567,1,5,5:opencv,-5.891,14.901,,,583
258,2.4333,514.5,1038.5,0.231022,opencv,0.533,1,5,5:opencv,-5.891,18.135,,,584
259,2.4375,512.5,1053.5,0.231022,opencv,0.5,1,5,5:opencv,-6.353,21.601,,,585
