frame,time_s,raw_x,raw_y,mm_per_pixel,tracking_source,tracking_confidence,tags_tracked,tag_ids,tag_sources,pose_x,pose_y,pose_z,pose_err,video_frame
47,3.2479,531.95,482.41,0.119872,apriltag,1.0,1,5,5:apriltag,-0.938,-57.218,173.702,0.0,487
48,3.3332,531.0,496.5,0.119872,opencv,0.967,1,5,5:opencv,,,,,488
49,3.4212,534.0,515.5,0.119872,opencv,0.933,1,5,5:opencv,,,,,489
50,3.455,537.96,538.94,0.121614,apriltag,1.0,1,5,5:apriltag,-0.326,-50.218,173.108,0.0,490
51,3.541,537.5,564.5,0.121614,opencv,0.967,1,5,5:opencv,,,,,491
52,3.6272,537.5,591.5,0.121614,opencv,0.933,1,5,5:opencv,,,,,492
53,3.7175,537.5,617.5,0.121614,opencv,0.9,1,5,5:opencv,,,,,493
54,3.8077,539.5,643.5,0.121614,opencv,0.867,1,5,5:opencv,,,,,494
55,3.8985,541.5,668.5,0.121614,opencv,0.833,1,5,5:opencv,,,,,495
56,3.9901,542.5,695.5,0.121614,opencv,0.8,1,5,5:opencv,,,,,496
57,4.0791,543.5,721.5,0.121614,opencv,0.767,1,5,5:opencv,,,,,497
58,4.1686,543.5,748.5,0.121614,opencv,0.733,1,5,5:opencv,,,,,498
59,4.2586,544.5,775.5,0.121614,opencv,0.7,1,5,5:opencv,,,,,499
60,4.3475,545.5,801.5,0.121614,opencv,0.667,1,5,5:opencv,,,,,500
61,4.4374,547.5,828.5,0.121614,opencv,0.633,1,5,5:opencv,,,,,501
62,4.5279,548.5,854.5,0.121614,opencv,0.6,1,5,5:opencv,,,,,502
63,4.6179,549.5,881.5,0.121614,opencv,0.567,1,5,5:opencv,,,,,503
64,4.7099,549.5,908.5,0.121614,opencv,0.533,1,5,5:opencv,,,,,504
65,4.8035,551.5,934.5,0.121614,opencv,0.5,1,5,5:opencv,,,,,505
66,4.8956,552.5,960.5,0.121614,opencv,0.467,1,5,5:opencv,,,,,506
67,4.9871,554.5,986.5,0.121614,opencv,0.433,1,5,5:opencv,,,,,507
68,5.0823,555.5,1012.5,0.121614,opencv,0.4,1,5,5:opencv,,,,,508
69,5.1736,556.5,1038.5,0.121614,opencv,0.367,1,5,5:opencv,,,,,509
70,5.2639,556.5,1064.5,0.121614,opencv,0.333,1,5,5:opencv,,,,,510
71,5.3572,557.5,1091.5,0.121614,opencv,0.3,1,5,5:opencv,,,,,511
72,5.4456,558.5,1118.5,0.121614,opencv,0.267,1,5,5:opencv,,,,,512
73,5.534,559.5,1144.5,0.121614,opencv,0.233,1,5,5:opencv,,,,,513
74,5.6264,561.5,1171.5,0.121614,opencv,0.2,1,5,5:opencv,,,,,514
75,5.6628,564.7,1195.87,0.1216,apriltag,1.0,1,5,5:apriltag,2.82,28.218,173.575,0.0,515
76,5.6979,563.25,1213.37,0.119826,apriltag,1.0,1,5,5:apriltag,2.762,30.137,172.678,0.0,516
77,5.7347,562.89,1215.14,0.119228,apriltag,1.0,1,5,5:apriltag,2.716,30.466,173.443,0.0,517
78,5.7709,563.48,1214.16,0.119058,apriltag,1.0,1,5,5:apriltag,2.736,30.556,174.332,0.0,518
79,5.8056,563.45,1210.01,0.120239,apriltag,1.0,1,5,5:apriltag,2.809,29.868,173.294,0.0,519
80,5.8423,563.72,1198.61,0.120598,apriltag,1.0,1,5,5:apriltag,2.829,28.458,173.124,0.0,520
81,5.9302,561.5,1181.0,0.120598,opencv,0.967,1,5,5:opencv,,,,,521
82,6.0222,559.5,1161.0,0.120598,opencv,0.933,1,5,5:opencv,,,,,522
83,6.1133,557.5,1138.0,0.120598,opencv,0.9,1,5,5:opencv,,,,,523
84,6.2079,557.5,1113.0,0.120598,opencv,0.867,1,5,5:opencv,,,,,524
85,6.2973,557.5,1088.0,0.120598,opencv,0.833,1,5,5:opencv,,,,,525
86,6.3883,556.5,1063.0,0.120598,opencv,0.8,1,5,5:opencv,,,,,526
87,6.4799,554.5,1037.0,0.120598,opencv,0.767,1,5,5:opencv,,,,,527
88,6.5158,554.77,1011.41,0.120669,apriltag,1.0,1,5,5:apriltag,1.721,6.151,172.741,0.0,528
89,6.6073,554.5,985.0,0.120669,opencv,0.967,1,5,5:opencv,,,,,529
90,6.698,553.5,960.0,0.120669,opencv,0.933,1,5,5:opencv,,,,,530
91,6.7911,553.5,933.0,0.120669,opencv,0.9,1,5,5:opencv,,,,,531
92,6.8803,551.5,908.0,0.120669,opencv,0.867,1,5,5:opencv,,,,,532
93,6.9732,549.5,882.0,0.120669,opencv,0.833,1,5,5:opencv,,,,,533
94,7.068,548.5,856.0,0.120669,opencv,0.8,1,5,5:opencv,,,,,534
95,7.1585,547.5,830.0,0.120669,opencv,0.767,1,5,5:opencv,,,,,535
96,7.2478,547.5,805.0,0.120669,opencv,0.733,1,5,5:opencv,,,,,536
97,7.3398,546.5,779.0,0.120669,opencv,0.7,1,5,5:opencv,,,,,537
98,7.4305,544.5,753.0,0.120669,opencv,0.667,1,5,5:opencv,,,,,538
99,7.5189,542.5,727.0,0.120669,opencv,0.633,1,5,5:opencv,,,,,539
100,7.6118,541.5,702.0,0.120669,opencv,0.6,1,5,5:opencv,,,,,540
101,7.7034,541.5,676.0,0.120669,opencv,0.567,1,5,5:opencv,,,,,541
102,7.7939,540.5,650.0,0.120669,opencv,0.533,1,5,5:opencv,,,,,542
103,7.8311,540.13,630.13,0.120296,apriltag,1.0,1,5,5:apriltag,0.015,-39.59,174.007,0.0,543
104,7.8661,540.74,622.52,0.120002,apriltag,1.0,1,5,5:apriltag,0.07,-40.616,174.526,0.0,544
105,7.902,540.65,622.3,0.119811,apriltag,1.0,1,5,5:apriltag,0.057,-40.352,173.312,0.0,545
106,7.9369,539.11,623.69,0.119839,apriltag,1.0,1,5,5:apriltag,-0.064,-40.051,172.661,0.0,546
107,7.9725,538.84,630.73,0.120161,apriltag,1.0,1,5,5:apriltag,-0.127,-39.078,172.138,0.0,547
108,8.0669,540.0,643.0,0.120161,opencv,0.967,1,5,5:opencv,,,,,548
109,8.1581,542.0,661.0,0.120161,opencv,0.933,1,5,5:opencv,,,,,549
110,8.2472,543.0,682.0,0.120161,opencv,0.9,1,5,5:opencv,,,,,550
111,8.338,543.0,706.0,0.120161,opencv,0.867,1,5,5:opencv,,,,,551
112,8.429,543.0,732.0,0.120161,opencv,0.833,1,5,5:opencv,,,,,552
113,8.5182,544.0,758.0,0.120161,opencv,0.8,1,5,5:opencv,,,,,553
114,8.6089,546.0,784.0,0.120161,opencv,0.767,1,5,5:opencv,,,,,554
115,8.7025,548.0,811.0,0.120161,opencv,0.733,1,5,5:opencv,,,,,555
116,8.7933,548.0,837.0,0.120161,opencv,0.7,1,5,5:opencv,,,,,556
117,8.8834,548.0,864.0,0.120161,opencv,0.667,1,5,5:opencv,,,,,557
118,8.9759,549.0,890.0,0.120161,opencv,0.633,1,5,5:opencv,,,,,558
119,9.0665,551.0,917.0,0.120161,opencv,0.6,1,5,5:opencv,,,,,559
120,9.1563,553.0,943.0,0.120161,opencv,0.567,1,5,5:opencv,,,,,560
121,9.2502,554.0,969.0,0.120161,opencv,0.533,1,5,5:opencv,,,,,561
122,9.3413,554.0,995.0,0.120161,opencv,0.5,1,5,5:opencv,,,,,562
123,9.4318,555.0,1021.0,0.120161,opencv,0.467,1,5,5:opencv,,,,,563
124,9.5245,556.0,1048.0,0.120161,opencv,0.433,1,5,5:opencv,,,,,564
125,9.6129,558.0,1074.0,0.120161,opencv,0.4,1,5,5:opencv,,,,,565
126,9.7036,559.0,1100.0,0.120161,opencv,0.367,1,5,5:opencv,,,,,566
127,9.7971,560.0,1127.0,0.120161,opencv,0.333,1,5,5:opencv,,,,,567
128,9.8852,561.0,1153.0,0.120161,opencv,0.3,1,5,5:opencv,,,,,568
129,9.9753,562.0,1180.0,0.120161,opencv,0.267,1,5,5:opencv,,,,,569
130,10.067,563.0,1206.0,0.120161,opencv,0.233,1,5,5:opencv,,,,,570
131,10.1571,564.0,1232.0,0.120161,opencv,0.2,1,5,5:opencv,,,,,571
132,10.2472,565.0,1249.0,0.120161,opencv,0.167,1,5,5:opencv,,,,,572
133,10.2849,564.76,1251.98,0.11992,apriltag,1.0,1,5,5:apriltag,2.938,35.136,174.272,0.0,573
134,10.3204,564.09,1251.78,0.119666,apriltag,1.0,1,5,5:apriltag,2.899,34.824,172.953,0.0,574
135,10.3554,564.61,1251.18,0.1196,apriltag,1.0,1,5,5:apriltag,2.974,35.091,174.77,0.0,575
136,10.3901,564.43,1242.59,0.119909,apriltag,1.0,1,5,5:apriltag,2.95,33.905,173.937,0.0,576
137,10.478,563.5,1228.5,0.119909,opencv,0.967,1,5,5:opencv,,,,,577
138,10.5663,562.5,1210.5,0.119909,opencv,0.933,1,5,5:opencv,,,,,578
139,10.6038,561.55,1188.14,0.120889,apriltag,1.0,1,5,5:apriltag,2.547,27.226,173.092,0.0,579
140,10.6924,560.0,1164.0,0.120889,opencv,0.967,1,5,5:opencv,,,,,580
141,10.7839,560.0,1139.0,0.120889,opencv,0.933,1,5,5:opencv,,,,,581
142,10.8747,559.0,1114.0,0.120889,opencv,0.9,1,5,5:opencv,,,,,582
143,10.9688,558.0,1089.0,0.120889,opencv,0.867,1,5,5:opencv,,,,,583
144,11.0607,557.0,1063.0,0.120889,opencv,0.833,1,5,5:opencv,,,,,584
145,11.1527,555.0,1038.0,0.120889,opencv,0.8,1,5,5:opencv,,,,,585
146,11.2478,554.0,1012.0,0.120889,opencv,0.767,1,5,5:opencv,,,,,586
147,11.3369,554.0,986.0,0.120889,opencv,0.733,1,5,5:opencv,,,,,587
148,11.4297,553.0,960.0,0.120889,opencv,0.7,1,5,5:opencv,,,,,588
149,11.5235,552.0,934.0,0.120889,opencv,0.667,1,5,5:opencv,,,,,589
150,11.6133,550.0,909.0,0.120889,opencv,0.633,1,5,5:opencv,,,,,590
151,11.7037,549.0,883.0,0.120889,opencv,0.6,1,5,5:opencv,,,,,591
152,11.7956,548.0,857.0,0.120889,opencv,0.567,1,5,5:opencv,,,,,592
153,11.8846,547.0,831.0,0.120889,opencv,0.533,1,5,5:opencv,,,,,593
154,11.9779,546.0,805.0,0.120889,opencv,0.5,1,5,5:opencv,,,,,594
155,12.0706,545.0,779.0,0.120889,opencv,0.467,1,5,5:opencv,,,,,595
156,12.1622,544.0,754.0,0.120889,opencv,0.433,1,5,5:opencv,,,,,596
157,12.2536,543.0,728.0,0.120889,opencv,0.4,1,5,5:opencv,,,,,597
158,12.347,541.0,702.0,0.120889,opencv,0.367,1,5,5:opencv,,,,,598
159,12.4365,540.0,676.0,0.120889,opencv,0.333,1,5,5:opencv,,,,,599
160,12.5238,540.0,651.0,0.120889,opencv,0.3,1,5,5:opencv,,,,,600
161,12.561,539.24,631.7,0.120153,apriltag,1.0,1,5,5:apriltag,-0.047,-39.339,173.835,0.0,601
162,12.5964,540.25,627.67,0.1199,apriltag,1.0,1,5,5:apriltag,0.053,-39.845,173.867,0.0,602
163,12.6324,540.67,628.29,0.120121,apriltag,1.0,1,5,5:apriltag,0.067,-40.087,175.336,0.0,603
164,12.6673,538.89,631.11,0.120003,apriltag,1.0,1,5,5:apriltag,-0.106,-39.334,173.423,0.0,604
165,12.7525,538.0,640.0,0.120003,opencv,0.967,1,5,5:opencv,,,,,605
166,12.8408,539.0,654.0,0.120003,opencv,0.933,1,5,5:opencv,,,,,606
167,12.8788,542.78,674.57,0.119592,apriltag,1.0,1,5,5:apriltag,0.268,-33.657,170.922,0.0,607
168,12.9687,541.5,697.0,0.119592,opencv,0.967,1,5,5:opencv,,,,,608
169,13.0589,541.5,722.0,0.119592,opencv,0.933,1,5,5:opencv,,,,,609
170,13.1515,541.5,748.0,0.119592,opencv,0.9,1,5,5:opencv,,,,,610
171,13.2445,542.5,774.0,0.119592,opencv,0.867,1,5,5:opencv,,,,,611
172,13.3339,545.5,800.0,0.119592,opencv,0.833,1,5,5:opencv,,,,,612
173,13.4257,546.5,827.0,0.119592,opencv,0.8,1,5,5:opencv,,,,,613
174,13.5163,546.5,853.0,0.119592,opencv,0.767,1,5,5:opencv,,,,,614
175,13.6081,547.5,880.0,0.119592,opencv,0.733,1,5,5:opencv,,,,,615
176,13.6972,547.5,906.0,0.119592,opencv,0.7,1,5,5:opencv,,,,,616
177,13.7939,549.5,933.0,0.119592,opencv,0.667,1,5,5:opencv,,,,,617
178,13.8832,551.5,959.0,0.119592,opencv,0.633,1,5,5:opencv,,,,,618
179,13.9734,552.5,985.0,0.119592,opencv,0.6,1,5,5:opencv,,,,,619
180,14.0679,552.5,1011.0,0.119592,opencv,0.567,1,5,5:opencv,,,,,620
181,14.1569,553.5,1037.0,0.119592,opencv,0.533,1,5,5:opencv,,,,,621
182,14.2475,554.5,1063.0,0.119592,opencv,0.5,1,5,5:opencv,,,,,622
183,14.3398,556.5,1090.0,0.119592,opencv,0.467,1,5,5:opencv,,,,,623
184,14.4292,557.5,1116.0,0.119592,opencv,0.433,1,5,5:opencv,,,,,624
185,14.5195,558.5,1143.0,0.119592,opencv,0.4,1,5,5:opencv,,,,,625
186,14.6141,559.5,1169.0,0.119592,opencv,0.367,1,5,5:opencv,,,,,626
187,14.7034,560.5,1195.0,0.119592,opencv,0.333,1,5,5:opencv,,,,,627
188,14.7913,561.5,1222.0,0.119592,opencv,0.3,1,5,5:opencv,,,,,628
189,14.8295,564.52,1244.23,0.119714,apriltag,1.0,1,5,5:apriltag,2.953,34.349,175.282,0.0,629
190,14.8645,564.26,1253.49,0.119767,apriltag,1.0,1,5,5:apriltag,2.905,35.104,173.468,0.0,630
191,14.9006,564.32,1254.62,0.120029,apriltag,1.0,1,5,5:apriltag,2.925,35.492,174.698,0.0,631
192,14.9352,564.35,1254.68,0.119744,apriltag,1.0,1,5,5:apriltag,2.908,35.348,173.959,0.0,632
193,15.0237,563.0,1249.5,0.119744,opencv,0.967,1,5,5:opencv,,,,,633
194,15.1122,563.0,1238.5,0.119744,opencv,0.933,1,5,5:opencv,,,,,634
195,15.2053,562.0,1222.5,0.119744,opencv,0.9,1,5,5:opencv,,,,,635
196,15.2413,562.28,1202.16,0.120585,apriltag,1.0,1,5,5:apriltag,2.586,28.584,171.418,0.0,636
197,15.3317,560.0,1178.5,0.120585,opencv,0.967,1,5,5:opencv,,,,,637
198,15.4208,559.0,1154.5,0.120585,opencv,0.933,1,5,5:opencv,,,,,638
199,15.5156,559.0,1129.5,0.120585,opencv,0.9,1,5,5:opencv,,,,,639
200,15.6059,558.0,1104.5,0.120585,opencv,0.867,1,5,5:opencv,,,,,640
201,15.6948,557.0,1078.5,0.120585,opencv,0.833,1,5,5:opencv,,,,,641
202,15.7875,555.0,1053.5,0.120585,opencv,0.8,1,5,5:opencv,,,,,642
203,15.8235,554.64,1029.01,0.121252,apriltag,1.0,1,5,5:apriltag,1.759,8.287,174.544,0.0,643
204,15.9108,552.0,1002.0,0.121252,opencv,0.967,1,5,5:opencv,,,,,644
205,16.0005,552.0,977.0,0.121252,opencv,0.933,1,5,5:opencv,,,,,645
206,16.0944,551.0,951.0,0.121252,opencv,0.9,1,5,5:opencv,,,,,646
207,16.184,549.0,925.0,0.121252,opencv,0.867,1,5,5:opencv,,,,,647
208,16.2763,548.0,899.0,0.121252,opencv,0.833,1,5,5:opencv,,,,,648
209,16.3694,546.0,873.0,0.121252,opencv,0.8,1,5,5:opencv,,,,,649
210,16.4597,545.0,847.0,0.121252,opencv,0.767,1,5,5:opencv,,,,,650
211,16.5505,544.0,821.0,0.121252,opencv,0.733,1,5,5:opencv,,,,,651
212,16.644,544.0,796.0,0.121252,opencv,0.7,1,5,5:opencv,,,,,652
213,16.7357,543.0,770.0,0.121252,opencv,0.667,1,5,5:opencv,,,,,653
214,16.8273,542.0,744.0,0.121252,opencv,0.633,1,5,5:opencv,,,,,654
215,16.9179,540.0,719.0,0.121252,opencv,0.6,1,5,5:opencv,,,,,655
216,17.0094,539.0,693.0,0.121252,opencv,0.567,1,5,5:opencv,,,,,656
217,17.0996,538.0,667.0,0.121252,opencv,0.533,1,5,5:opencv,,,,,657
218,17.1385,539.69,642.45,0.120984,apriltag,1.0,1,5,5:apriltag,-0.048,-37.806,172.606,0.0,658
219,17.1739,539.29,629.72,0.120157,apriltag,1.0,1,5,5:apriltag,-0.062,-39.587,173.791,0.0,659
220,17.2085,539.95,629.33,0.120082,apriltag,1.0,1,5,5:apriltag,0.033,-39.666,173.961,0.0,660
221,17.243,539.25,630.38,0.120139,apriltag,1.0,1,5,5:apriltag,-0.071,-39.282,172.793,0.0,661
222,17.2776,537.72,636.23,0.119379,apriltag,1.0,1,5,5:apriltag,-0.255,-38.849,173.976,0.0,662
223,17.3131,539.73,648.27,0.120782,apriltag,1.0,1,5,5:apriltag,-0.08,-37.433,174.273,0.0,663
224,17.3996,540.5,665.5,0.120782,opencv,0.967,1,5,5:opencv,,,,,664
225,17.491,542.5,686.5,0.120782,opencv,0.933,1,5,5:opencv,,,,,665
226,17.5817,542.5,709.5,0.120782,opencv,0.9,1,5,5:opencv,,,,,666
227,17.6722,542.5,735.5,0.120782,opencv,0.867,1,5,5:opencv,,,,,667
228,17.7657,543.5,761.5,0.120782,opencv,0.833,1,5,5:opencv,,,,,668
229,17.8543,545.5,787.5,0.120782,opencv,0.8,1,5,5:opencv,,,,,669
230,17.9422,547.5,814.5,0.120782,opencv,0.767,1,5,5:opencv,,,,,670
231,18.0329,548.5,840.5,0.120782,opencv,0.733,1,5,5:opencv,,,,,671
232,18.1226,548.5,867.5,0.120782,opencv,0.7,1,5,5:opencv,,,,,672
233,18.2135,548.5,893.5,0.120782,opencv,0.667,1,5,5:opencv,,,,,673
234,18.3084,549.5,920.5,0.120782,opencv,0.633,1,5,5:opencv,,,,,674
235,18.3982,551.5,946.5,0.120782,opencv,0.6,1,5,5:opencv,,,,,675
236,18.4898,553.5,972.5,0.120782,opencv,0.567,1,5,5:opencv,,,,,676
237,18.5816,553.5,998.5,0.120782,opencv,0.533,1,5,5:opencv,,,,,677
238,18.6735,554.5,1024.5,0.120782,opencv,0.5,1,5,5:opencv,,,,,678
239,18.7664,555.5,1050.5,0.120782,opencv,0.467,1,5,5:opencv,,,,,679
240,18.8599,556.5,1077.5,0.120782,opencv,0.433,1,5,5:opencv,,,,,680
241,18.9509,558.5,1103.5,0.120782,opencv,0.4,1,5,5:opencv,,,,,681
242,19.0413,559.5,1130.5,0.120782,opencv,0.367,1,5,5:opencv,,,,,682
243,19.1345,560.5,1156.5,0.120782,opencv,0.333,1,5,5:opencv,,,,,683
244,19.2238,561.5,1182.5,0.120782,opencv,0.3,1,5,5:opencv,,,,,684
245,19.3142,562.5,1209.5,0.120782,opencv,0.267,1,5,5:opencv,,,,,685
246,19.4057,563.5,1234.5,0.120782,opencv,0.233,1,5,5:opencv,,,,,686
247,19.4941,563.5,1251.5,0.120782,opencv,0.2,1,5,5:opencv,,,,,687
248,19.531,563.87,1254.0,0.119352,apriltag,1.0,1,5,5:apriltag,2.833,35.117,172.946,0.0,688
249,19.5661,564.16,1254.24,0.119162,apriltag,1.0,1,5,5:apriltag,2.837,35.256,173.559,0.0,689
250,19.6034,563.82,1251.83,0.119689,apriltag,1.0,1,5,5:apriltag,2.849,34.835,173.051,0.0,690
251,19.6386,563.66,1243.36,0.119936,apriltag,1.0,1,5,5:apriltag,2.864,33.921,173.466,0.0,691
252,19.727,563.0,1229.5,0.119936,opencv,0.967,1,5,5:opencv,,,,,692
253,19.7642,562.6,1211.67,0.120446,apriltag,1.0,1,5,5:apriltag,2.617,29.89,172.39,0.0,693
254,19.8519,560.0,1189.0,0.120446,opencv,0.967,1,5,5:opencv,,,,,694
255,19.9465,559.0,1166.0,0.120446,opencv,0.933,1,5,5:opencv,,,,,695
256,20.0355,558.0,1141.0,0.120446,opencv,0.9,1,5,5:opencv,,,,,696
257,20.1249,558.0,1116.0,0.120446,opencv,0.867,1,5,5:opencv,,,,,697
258,20.2184,557.0,1090.0,0.120446,opencv,0.833,1,5,5:opencv,,,,,698
259,20.3104,555.0,1065.0,0.120446,opencv,0.8,1,5,5:opencv,,,,,699
260,20.4001,554.0,1039.0,0.120446,opencv,0.767,1,5,5:opencv,,,,,700
261,20.4927,553.0,1014.0,0.120446,opencv,0.733,1,5,5:opencv,,,,,701
262,20.5818,552.0,988.0,0.120446,opencv,0.7,1,5,5:opencv,,,,,702
263,20.6728,552.0,962.0,0.120446,opencv,0.667,1,5,5:opencv,,,,,703
264,20.7652,550.0,936.0,0.120446,opencv,0.633,1,5,5:opencv,,,,,704
265,20.8563,549.0,910.0,0.120446,opencv,0.6,1,5,5:opencv,,,,,705
266,20.9462,547.0,884.0,0.120446,opencv,0.567,1,5,5:opencv,,,,,706
267,21.0402,546.0,858.0,0.120446,opencv,0.533,1,5,5:opencv,,,,,707
268,21.1325,545.0,833.0,0.120446,opencv,0.5,1,5,5:opencv,,,,,708
269,21.224,545.0,807.0,0.120446,opencv,0.467,1,5,5:opencv,,,,,709
270,21.3151,544.0,781.0,0.120446,opencv,0.433,1,5,5:opencv,,,,,710
271,21.4054,543.0,756.0,0.120446,opencv,0.4,1,5,5:opencv,,,,,711
272,21.4958,541.0,730.0,0.120446,opencv,0.367,1,5,5:opencv,,,,,712
273,21.5863,540.0,704.0,0.120446,opencv,0.333,1,5,5:opencv,,,,,713
274,21.6763,539.0,678.0,0.120446,opencv,0.3,1,5,5:opencv,,,,,714
275,21.7673,538.0,652.0,0.120446,opencv,0.267,1,5,5:opencv,,,,,715
276,21.856,538.0,633.0,0.120446,opencv,0.233,1,5,5:opencv,,,,,716
277,21.89,539.59,628.58,0.120555,apriltag,1.0,1,5,5:apriltag,-0.015,-39.58,173.501,0.0,717
278,21.925,539.97,630.08,0.120442,apriltag,1.0,1,5,5:apriltag,-0.011,-39.648,174.265,0.0,718
279,22.0134,537.0,632.5,0.120442,opencv,0.967,1,5,5:opencv,,,,,719
280,22.1011,537.0,642.5,0.120442,opencv,0.933,1,5,5:opencv,,,,,720
281,22.1926,538.0,656.5,0.120442,opencv,0.9,1,5,5:opencv,,,,,721
282,22.2817,540.0,675.5,0.120442,opencv,0.867,1,5,5:opencv,,,,,722
283,22.3699,541.0,698.5,0.120442,opencv,0.833,1,5,5:opencv,,,,,723
284,22.4612,541.0,723.5,0.120442,opencv,0.8,1,5,5:opencv,,,,,724
285,22.5519,542.0,749.5,0.120442,opencv,0.767,1,5,5:opencv,,,,,725
286,22.6404,543.0,775.5,0.120442,opencv,0.733,1,5,5:opencv,,,,,726
287,22.7336,545.0,801.5,0.120442,opencv,0.7,1,5,5:opencv,,,,,727
288,22.8236,547.0,828.5,0.120442,opencv,0.667,1,5,5:opencv,,,,,728
289,22.9133,547.0,854.5,0.120442,opencv,0.633,1,5,5:opencv,,,,,729
290,23.0067,547.0,881.5,0.120442,opencv,0.6,1,5,5:opencv,,,,,730
291,23.0971,548.0,908.5,0.120442,opencv,0.567,1,5,5:opencv,,,,,731
292,23.1891,550.0,934.5,0.120442,opencv,0.533,1,5,5:opencv,,,,,732
293,23.283,551.0,960.5,0.120442,opencv,0.5,1,5,5:opencv,,,,,733
294,23.3742,552.0,986.5,0.120442,opencv,0.467,1,5,5:opencv,,,,,734
295,23.4645,552.0,1012.5,0.120442,opencv,0.433,1,5,5:opencv,,,,,735
296,23.5579,553.0,1038.5,0.120442,opencv,0.4,1,5,5:opencv,,,,,736
297,23.6515,555.0,1064.5,0.120442,opencv,0.367,1,5,5:opencv,,,,,737
298,23.7443,556.0,1091.5,0.120442,opencv,0.333,1,5,5:opencv,,,,,738
299,23.8371,558.0,1117.5,0.120442,opencv,0.3,1,5,5:opencv,,,,,739
300,23.9281,559.0,1144.5,0.120442,opencv,0.267,1,5,5:opencv,,,,,740
301,24.0158,560.0,1170.5,0.120442,opencv,0.233,1,5,5:opencv,,,,,741
302,24.107,560.0,1196.5,0.120442,opencv,0.2,1,5,5:opencv,,,,,742
303,24.198,561.0,1223.5,0.120442,opencv,0.167,1,5,5:opencv,,,,,743
304,24.2339,563.99,1244.9,0.120549,apriltag,1.0,1,5,5:apriltag,2.829,34.017,173.153,0.0,744
305,24.2698,563.2,1253.45,0.11985,apriltag,1.0,1,5,5:apriltag,2.803,35.117,173.41,0.0,745
306,24.307,563.32,1254.61,0.11898,apriltag,1.0,1,5,5:apriltag,2.739,35.026,172.377,0.0,746
