frame,time_s,position_mm,raw_x,raw_y,points_tracked
121,4.036817854571634,264.9486289625657,526,979,2
122,4.070179985601151,261.2542351956763,519,979,2
123,4.10354211663067,258.08761196691404,513,979,2
124,4.136904247660187,254.92098873815175,507,979,2
125,4.170266378689704,251.75241080369267,501,980,2
126,4.2036285097192225,258.0778384384302,513,984,2
127,4.23699064074874,255.96675628592197,509,984,2
128,4.270352771778257,252.27236251903267,502,984,2
129,4.3037149028077755,248.5779687521433,495,984,2
130,4.337077033837293,245.41134552338102,489,984,2
131,4.37043916486681,241.71499705079495,482,985,2
132,4.403801295896328,238.54837382203263,476,985,2
133,4.437163426925846,235.38370529896707,470,984,2
134,4.470525557955363,232.21512736450805,464,985,2
135,4.503887688984881,228.5207335976187,457,985,2
136,4.537249820014399,225.3541103688564,451,985,2
137,4.570611951043916,224.82633983072935,450,985,2
138,4.603974082073434,225.3541103688564,451,985,2
139,4.637336213102952,226.42528909068463,453,977,2
140,4.670698344132469,228.01837423354962,456,972,2
141,4.704060475161987,230.1177281518772,460,978,2
142,4.737422606191505,232.74094319693833,465,986,2
143,4.770784737221022,235.9075664257006,471,986,2
144,4.80414686825054,239.0741896544629,477,986,2
145,4.8375089992800575,241.7110876394014,482,987,2
146,4.870871130309575,245.4054814062907,489,987,2
147,4.904233261339093,248.57210463505302,495,987,2
148,4.9375953923686104,252.26649840194236,502,987,2
149,4.970957523398128,255.43312163070465,508,987,2
150,5.004319654427645,236.98460926461917,473,975,2
151,5.037681785457163,239.62346195525438,478,975,2
152,5.071043916486681,242.26231464588966,483,975,2
153,5.104406047516198,245.42893787465192,489,975,2
154,5.137768178545716,248.597515809111,495,974,2
155,5.171130309575234,251.7641390378733,501,974,2
156,5.204492440604751,254.92880756093882,507,975,2
157,5.237854571634269,258.62320132782816,514,975,2
158,5.271216702663787,261.7898245565904,520,975,2
159,5.304578833693304,265.4842183234798,527,975,2
160,5.337940964722822,257.039889713447,511,975,2
161,5.3713030957523396,260.2065129422093,517,975,2
162,5.404665226781857,261.7898245565904,520,975,2
163,5.438027357811375,252.81381599703707,503,977,2
164,5.4713894888408925,251.75827492078295,501,977,2
165,5.50475161987041,253.86935707329116,505,977,2
166,5.538113750899928,263.90090670909865,524,975,2
167,5.571475881929445,268.12307101411506,532,975,2
168,5.604838012958963,269.70638262849616,535,975,2
169,5.638200143988481,272.8730058572585,541,975,2
170,5.671562275017998,274.98408800976665,545,975,2
171,5.704924406047516,275.509903842197,546,976,2
172,5.738286537077034,276.5654449184511,548,976,2
173,5.771648668106551,278.67652707095925,552,976,2
174,5.805010799136069,290.8230682706684,575,972,2
175,5.838372930165587,281.8451050054183,558,975,2
176,5.871735061195104,283.42841661979946,561,975,2
177,5.905097192224622,286.065314604738,566,976,2
178,5.93845932325414,287.12085568099207,568,976,2
179,5.971821454283657,287.12085568099207,568,976,2
180,6.0051835853131745,286.593085142865,567,976,2
181,6.038545716342692,285.0097735284838,564,976,2
182,6.07190784737221,282.9006460816724,560,975,2
183,6.1052699784017275,281.3173344672913,557,975,2
184,6.138632109431245,279.73402285291013,554,975,2
185,6.171994240460763,279.20429760908627,553,976,2
186,6.20535637149028,277.62098599470517,550,976,2
187,6.238718502519798,275.5118585478937,546,975,2
188,6.272080633549316,274.98604271546344,545,974,2
189,6.305442764578833,273.4027311010823,542,974,2
190,6.338804895608351,270.7638784104471,537,974,2
191,6.372167026637869,268.12502571981184,532,974,2
192,6.405529157667386,263.90286141479544,524,974,2
193,6.438891288696904,254.399082317115,506,976,2
194,6.472253419726422,251.76022962647974,501,976,2
195,6.505615550755939,251.76022962647974,501,976,2
196,6.538977681785457,249.64914747397154,497,976,2
197,6.572339812814975,247.53806532146336,493,976,2
198,6.605701943844492,255.98630334288967,509,974,2
199,6.6390640748740095,264.43063195292245,525,974,2
200,6.672426205903528,273.3949122782952,542,978,2
201,6.705788336933045,270.22633434383613,536,979,2
202,6.7391504679625625,267.05971111507387,530,979,2
203,6.772512598992081,263.36531734818453,523,979,2
204,6.805874730021598,259.67287828699193,516,978,2
205,6.839236861051115,257.0320708906599,511,979,2
206,6.872598992080634,253.3376771237706,504,979,2
207,6.905961123110151,249.64132865118447,497,980,2
208,6.939323254139668,246.47470542242218,491,980,2
209,6.972685385169187,243.31003689935667,485,979,2
210,7.006047516198704,249.6335098283974,497,984,2
211,7.039409647228221,246.99465713776218,492,984,2
212,7.0727717782577395,243.82803390899986,486,984,2
213,7.106133909287257,240.13168543641376,479,985,2
214,7.139496040316774,236.9650622076515,473,985,2
215,7.1728581713462916,233.79843897888918,467,985,2
216,7.20622030237581,230.63377045582362,461,984,2
217,7.239582433405327,226.93742198323756,454,985,2
218,7.2729445644348445,224.82633983072935,450,985,2
219,7.306306695464363,224.82633983072935,450,985,2
220,7.33966882649388,225.89751855255756,452,977,2
221,7.373030957523397,227.47887546124198,455,978,2
222,7.406393088552916,229.60168584793075,459,972,2
223,7.439755219582433,231.70103976625836,463,978,2
224,7.47311735061195,234.32425481131946,468,986,2
225,7.506479481641469,237.49087804008175,474,986,2
226,7.539841612670986,240.65554656314725,480,987,2
227,7.573203743700503,243.82216979190957,486,987,2
228,7.6065658747300215,247.51656355879894,493,987,2
229,7.639928005759539,250.6831867875612,499,987,2
230,7.673290136789056,253.84981001632352,505,987,2
231,7.7066522678185745,235.92515877697147,471,977,2
232,7.740014398848092,238.04015034087325,475,975,2
233,7.773376529877609,241.20677356963552,481,975,2
234,7.806738660907127,244.37339679839783,487,975,2
235,7.840100791936645,247.01224948903308,492,975,2
236,7.873462922966162,250.18082742349213,498,974,2
237,7.90682505399568,253.8732664846847,505,975,2
238,7.940187185025198,257.56766025157407,512,975,2
239,7.973549316054715,260.73428348033633,518,975,2
240,8.006911447084233,263.90090670909865,524,975,2
241,8.04027357811375,255.98630334288967,509,974,2
242,8.073635709143268,259.1509718659552,515,975,2
243,8.106997840172786,261.2620540184634,519,975,2
244,8.140359971202303,252.28604545891002,502,977,2
245,8.173722102231821,251.2305043826559,500,977,2
246,8.20708423326134,253.3415865351641,504,977,2
247,8.240446364290856,262.84536563284456,522,975,2
248,8.273808495320374,266.0119888616068,528,975,2
249,8.307170626349892,269.17861209036914,534,975,2
250,8.340532757379409,271.8174647810044,539,975,2
251,8.373894888408927,273.92854693351256,543,975,2
252,8.407257019438445,275.5118585478937,546,975,2
253,8.440619150467962,276.5654449184511,548,976,2
254,8.47398128149748,278.67848177665604,552,975,2
255,8.507343412526998,289.7675271944143,573,972,2
256,8.540705543556514,280.7876092234674,556,976,2
257,8.574067674586033,282.9006460816724,560,975,2
258,8.607429805615551,285.0097735284838,564,976,2
259,8.640791936645067,286.593085142865,567,976,2
260,8.674154067674586,286.593085142865,567,976,2
261,8.707516198704104,286.065314604738,566,976,2
262,8.74087832973362,285.5375440666109,565,976,2
263,8.774240460763139,284.48395769605355,563,975,2
264,8.807602591792657,282.3728755435454,559,975,2
265,8.840964722822173,280.26179339103714,555,975,2
266,8.874326853851692,268.1191616027215,532,977,2
267,8.90768898488121,267.0636205264674,530,977,2
268,8.941051115910726,255.45462339336908,508,976,2
269,8.974413246940244,263.89895200340186,524,976,2
270,9.007775377969763,262.3156403890207,521,976,2
271,9.04113750899928,270.7638784104471,537,974,2
272,9.074499640028797,269.18056679606593,534,974,2
273,9.107861771058316,265.48617302917654,527,974,2
274,9.141223902087832,262.3195498004143,521,974,2
275,9.17458603311735,253.3435412408609,504,976,2
276,9.207948164146869,252.81577070273386,503,976,2
277,9.241310295176385,251.23245908835267,500,976,2
278,9.274672426205903,259.67874240408224,516,975,2
279,9.308034557235422,258.62515603352495,514,974,2
280,9.341396688264938,255.9843486371929,509,975,2
281,9.374758819294456,262.84536563284456,522,975,2
282,9.408120950323974,271.8096459582173,539,979,2
283,9.441483081353491,268.11525219132795,532,979,2
284,9.47484521238301,264.9486289625657,526,979,2
285,9.508207343412527,261.2542351956763,519,979,2
286,9.541569474442044,258.08956667261083,513,978,2
287,9.574931605471562,254.3932182000247,506,979,2
288,9.60829373650108,251.75436550938943,501,979,2
289,9.641655867530597,258.0778384384302,513,984,2
290,9.675017998560115,255.43898574779493,508,984,2
291,9.708380129589633,252.27236251903267,502,984,2
292,9.74174226061915,248.5779687521433,495,984,2
293,9.775104391648668,245.41134552338102,489,984,2
294,9.808466522678186,242.242767588922,483,985,2
295,9.841828653707703,238.5503285277294,476,984,2
296,9.875190784737221,235.38175059327034,470,985,2
297,9.908552915766737,231.68931153207774,463,984,2
298,9.941915046796256,228.52268830331545,457,984,2
299,9.975277177825774,225.35606507455313,451,984,2
300,10.00863930885529,224.30052399829904,449,984,2
301,10.042001439884809,225.3541103688564,451,985,2
302,10.075363570914327,225.89751855255756,452,977,2
303,10.108725701943843,228.01837423354962,456,972,2
304,10.142087832973361,230.13141109175456,460,971,2
305,10.17544996400288,232.73898849124154,465,987,2
306,10.208812095032396,235.9075664257006,471,986,2
307,10.242174226061914,239.0741896544629,477,986,2
308,10.275536357091433,242.2408128832252,483,986,2
309,10.308898488120949,245.4054814062907,489,987,2
310,10.342260619150467,248.57210463505302,495,987,2
311,10.375622750179986,252.26649840194236,502,987,2
312,10.408984881209502,255.43312163070465,508,987,2
313,10.44234701223902,236.98265455892238,473,976,2
314,10.475709143268539,239.09569141712734,477,975,2
315,10.509071274298055,242.26231464588966,483,975,2
316,10.542433405327573,245.42893787465192,489,975,2
317,10.575795536357091,248.59556110341424,495,975,2
318,10.609157667386608,251.23636849974622,500,974,2
319,10.642519798416126,255.45657809906587,508,975,2
320,10.675881929445644,258.62124662213137,514,976,2
321,10.70924406047516,261.7898245565904,520,975,2
322,10.742606191504679,264.95644778535274,526,975,2
323,10.775968322534197,257.0418444191438,511,974,2
324,10.809330453563714,260.2065129422093,517,975,2
325,10.842692584593232,261.7898245565904,520,975,2
326,10.87605471562275,252.81381599703707,503,977,2
327,10.909416846652267,251.75827492078295,501,977,2
328,10.942778977681785,253.3415865351641,504,977,2
329,10.976141108711303,263.90090670909865,524,975,2
330,11.00950323974082,267.0675299378609,530,975,2
331,11.042865370770338,269.70638262849616,535,975,2
332,11.076227501799856,272.8730058572585,541,975,2
333,11.109589632829373,274.98408800976665,545,975,2
334,11.14295176385889,275.509903842197,546,976,2
335,11.176313894888409,277.0932154565781,549,976,2
336,11.209676025917926,278.67652707095925,552,976,2
337,11.243038156947444,290.8230682706684,575,972,2
338,11.276400287976962,281.8451050054183,558,975,2
339,11.309762419006478,283.9561871579265,562,975,2
340,11.343124550035997,286.065314604738,566,976,2
341,11.376486681065515,287.12085568099207,568,976,2
342,11.409848812095031,286.593085142865,567,976,2
343,11.44321094312455,286.593085142865,567,976,2
344,11.476573074154068,285.5375440666109,565,976,2
345,11.509935205183584,282.9006460816724,560,975,2
346,11.543297336213103,281.3173344672913,557,975,2
347,11.57665946724262,278.15071123852897,551,975,2
348,11.610021598272137,279.20429760908627,553,976,2
349,11.643383729301656,277.62098599470517,550,976,2
350,11.676745860331174,275.5118585478937,546,975,2
351,11.71010799136069,274.98604271546344,545,974,2
352,11.743470122390208,273.4027311010823,542,974,2
353,11.776832253419727,270.7638784104471,537,974,2
354,11.810194384449243,268.12502571981184,532,974,2
355,11.843556515478761,264.9584024910495,526,974,2
356,11.87691864650828,260.7362381860331,518,974,2
357,11.910280777537796,252.81577070273386,503,976,2
358,11.943642908567314,252.2880001646068,502,976,2
359,11.977005039596833,250.17691801209858,498,976,2
360,12.010367170626349,247.53806532146336,493,976,2
361,12.043729301655867,256.5140738810167,510,974,2
362,12.077091432685384,264.9584024910495,526,974,2
363,12.110453563714902,273.3929575725984,542,979,2
364,12.14381569474442,270.2282890495329,536,978,2
365,12.177177825773937,267.05971111507387,530,979,2
366,12.210539956803455,263.36531734818453,523,979,2
367,12.243902087832973,260.1986941194222,517,979,2
368,12.27726421886249,257.0320708906599,511,979,2
369,12.310626349892008,253.3376771237706,504,979,2
370,12.343988480921526,250.1710538950083,498,979,2
371,12.377350611951043,257.02229736217606,511,984,2
372,12.41071274298056,254.38344467154084,506,984,2
373,12.444074874010079,250.6890509046515,499,984,2
374,12.477437005039596,247.524382381586,493,983,2
375,12.510799136069114,243.82803390899986,486,984,2
376,12.544161267098632,240.66141068023757,480,984,2
377,12.577523398128148,237.49478745147528,474,984,2
378,12.610885529157667,234.32816422271299,468,984,2
379,12.644247660187185,230.63377045582362,461,984,2
380,12.677609791216701,227.4651925213646,455,985,2
381,12.71097192224622,224.82633983072935,450,985,2
382,12.744334053275738,225.3541103688564,451,985,2
383,12.777696184305254,225.87992620128665,452,986,2
384,12.811058315334773,227.47887546124198,455,978,2
385,12.84442044636429,229.60168584793075,459,972,2
386,12.877782577393807,231.70299447195512,463,977,2
387,12.911144708423326,234.8520253494465,469,986,2
388,12.944506839452844,237.49087804008175,474,986,2
389,12.97786897048236,240.65750126884404,480,986,2
390,13.011231101511878,243.82216979190957,486,987,2
391,13.044593232541397,247.51656355879894,493,987,2
392,13.077955363570913,250.6831867875612,499,987,2
393,13.111317494600431,254.37758055445056,506,987,2
394,13.14467962562995,235.92711348266826,471,976,2
395,13.178041756659466,238.03819563517646,475,976,2
396,13.211403887688984,241.20677356963552,481,975,2
397,13.244766018718503,244.37339679839783,487,975,2
398,13.278128149748019,247.01420419472987,492,974,2
399,13.311490280777537,250.18082742349213,498,974,2
400,13.344852411807056,253.8732664846847,505,975,2
401,13.378214542836572,257.5657055458773,512,976,2
402,13.41157667386609,260.73428348033633,518,975,2
403,13.444938804895608,263.90090670909865,524,975,2
404,13.478300935925125,255.98630334288967,509,974,2
405,13.511663066954643,259.15292657165196,515,974,2
406,13.545025197984161,261.7898245565904,520,975,2
407,13.578387329013678,252.81381599703707,503,977,2
408,13.611749460043196,251.75827492078295,501,977,2
409,13.645111591072714,252.81381599703707,503,977,2
410,13.67847372210223,254.92489814954527,507,977,2
411,13.711835853131749,267.0675299378609,530,975,2
412,13.745197984161267,269.17861209036914,534,975,2
413,13.778560115190784,272.3452353191314,540,975,2
414,13.811922246220302,274.4563174716396,544,975,2
415,13.84528437724982,275.509903842197,546,976,2
416,13.878646508279337,276.5654449184511,548,976,2
417,13.912008639308855,278.1487565328322,551,976,2
418,13.945370770338373,289.7675271944143,573,972,2
419,13.97873290136789,280.7895639291642,556,975,2
420,14.012095032397408,282.9006460816724,560,975,2
421,14.045457163426926,285.5375440666109,565,976,2
422,14.078819294456443,287.12085568099207,568,976,2
423,14.11218142548596,287.6486262191191,569,976,2
424,14.145543556515479,287.12085568099207,568,976,2
425,14.178905687544995,286.065314604738,566,976,2
426,14.212267818574514,283.9561871579265,562,975,2
427,14.245629949604032,282.3728755435454,559,975,2
428,14.278992080633548,279.7359775586069,554,974,2
429,14.312354211663067,279.73402285291013,554,975,2
430,14.345716342692583,278.67848177665604,552,975,2
431,14.379078473722101,276.5654449184511,548,976,2
432,14.41244060475162,275.5138132535905,546,974,2
433,14.445802735781136,274.45827217733637,544,974,2
434,14.479164866810654,272.3471900248282,540,974,2
435,14.512526997840173,269.70833733419295,535,974,2
436,14.545889128869689,267.0694846435577,530,974,2
437,14.579251259899207,263.37509087666837,523,974,2
438,14.612613390928725,252.81577070273386,503,976,2
439,14.645975521958242,253.3435412408609,504,976,2
440,14.67933765298776,251.23245908835267,500,976,2
441,14.712699784017278,260.2065129422093,517,975,2
442,14.746061915046795,258.62515603352495,514,974,2
443,14.779424046076313,266.5397593997339,529,975,2
444,14.812786177105831,263.37509087666837,523,974,2
445,14.846148308135348,271.8116006639141,539,978,2
446,14.879510439164866,269.17079326758204,534,979,2
447,14.912872570194384,265.4763995006927,527,979,2
448,14.9462347012239,261.2561899013731,519,978,2
449,14.979596832253419,258.61733721073784,514,978,2
450,15.012958963282937,254.92098873815175,507,979,2
451,15.046321094312454,251.75436550938943,501,979,2
452,15.079683225341972,248.05801703680334,494,980,2
453,15.11304535637149,244.8933485137378,488,979,2
454,15.146407487401007,241.72477057927875,482,980,2
455,15.179769618430525,248.05019821401626,494,984,2
456,15.213131749460043,245.93911606150806,490,984,2
457,15.24649388048956,242.24472229461873,483,984,2
458,15.279856011519078,239.07614436015967,477,985,2
459,15.313218142548596,235.38370529896707,470,984,2
460,15.346580273578112,232.74485260833185,465,984,2
461,15.37994240460763,229.0504588414425,458,984,2
462,15.413304535637149,225.88188090698344,452,985,2
463,15.446666666666665,224.82633983072935,450,985,2
464,15.480028797696184,225.3541103688564,451,985,2
465,15.513390928725702,226.42528909068463,453,977,2
466,15.546753059755218,228.00664599936903,456,978,2
467,15.580115190784737,230.65722692418484,461,972,2
468,15.613477321814255,232.7585355482092,465,977,2
469,15.646839452843771,235.9075664257006,471,986,2
470,15.68020158387329,238.54446441063908,476,987,2
471,15.713563714902808,242.2408128832252,483,986,2
472,15.746925845932324,245.4054814062907,489,987,2
473,15.780287976961842,249.09987517318007,496,987,2
474,15.81365010799136,252.2645436962456,502,988,2
475,15.847012239020877,255.43116692500786,508,988,2
476,15.880374370050395,236.98265455892238,473,976,2
477,15.913736501079914,239.62346195525438,478,975,2
478,15.94709863210943,242.7900851840167,484,975,2
479,15.980460763138948,245.42893787465192,489,975,2
480,16.013822894168467,248.59556110341424,495,975,2
481,16.047185025197983,251.7641390378733,501,974,2
482,16.0805471562275,255.45657809906587,508,975,2
483,16.11390928725702,258.62124662213137,514,976,2
484,16.147271418286536,261.7898245565904,520,975,2
485,16.180633549316052,265.4842183234798,527,975,2
486,16.213995680345572,257.039889713447,511,975,2
487,16.24735781137509,260.2065129422093,517,975,2
488,16.280719942404605,261.7898245565904,520,975,2
489,16.314082073434125,252.81381599703707,503,977,2
490,16.347444204463642,251.2305043826559,500,977,2
491,16.38080633549316,253.3415865351641,504,977,2
492,16.41416846652268,255.45266868767231,508,977,2
493,16.447530597552195,267.0675299378609,530,975,2
494,16.48089272858171,270.23415316662323,536,975,2
495,16.51425485961123,272.8730058572585,541,975,2
496,16.547616990640748,274.4563174716396,544,975,2
497,16.580979121670264,266.0080794502133,528,977,2
498,16.614341252699784,277.0932154565781,549,976,2
499,16.6477033837293,278.67652707095925,552,976,2
500,16.681065514758817,290.8230682706684,575,972,2
501,16.714427645788337,281.8431502997215,558,976,2
502,16.747789776817854,283.9561871579265,562,975,2
503,16.78115190784737,286.065314604738,566,976,2
504,16.81451403887689,287.12085568099207,568,976,2
505,16.847876169906407,287.12085568099207,568,976,2
506,16.881238300935923,286.593085142865,567,976,2
507,16.914600431965443,285.5375440666109,565,976,2
508,16.94796256299496,283.42841661979946,561,975,2
509,16.981324694024476,281.3173344672913,557,975,2
510,17.014686825053996,279.20625231478306,553,975,2
511,17.048048956083512,279.73206814721334,554,976,2
512,17.08141108711303,277.0932154565781,549,976,2
513,17.11477321814255,275.509903842197,546,976,2
514,17.148135349172065,275.5138132535905,546,974,2
515,17.181497480201582,273.93050163920935,543,974,2
516,17.214859611231102,270.23610787232,536,974,2
517,17.24822174226062,268.12502571981184,532,974,2
518,17.281583873290135,264.9584024910495,526,974,2
519,17.314946004319655,253.87131177898794,505,976,2
520,17.34830813534917,253.87131177898794,505,976,2
521,17.381670266378688,252.2880001646068,502,976,2
522,17.415032397408208,250.70468855022563,499,976,2
523,17.448394528437724,259.15292657165196,515,974,2
524,17.48175665946724,257.0418444191438,511,974,2
525,17.51511879049676,265.4842183234798,527,975,2
526,17.548480921526277,273.92072811072546,543,979,2
527,17.581843052555794,270.7541048819632,537,979,2
528,17.615205183585314,267.5874816532009,531,979,2
529,17.64856731461483,263.8930878863116,524,979,2
530,17.681929445644347,260.1986941194222,517,979,2
531,17.715291576673867,257.0320708906599,511,979,2
532,17.748653707703383,253.86544766189763,505,979,2
533,17.7820158387329,250.69686972743855,499,980,2
534,17.81537796976242,247.00247596054925,492,980,2
535,17.848740100791936,243.83780743748372,486,979,2
536,17.882102231821452,250.16128036652444,498,984,2
537,17.915464362850972,247.52242767588922,493,984,2
538,17.94882649388049,244.35384974143017,487,985,2
539,17.982188624910005,241.1891812183646,481,984,2
540,18.015550755939525,237.49478745147528,474,984,2
541,18.048912886969042,234.32816422271299,468,984,2
542,18.08227501799856,231.16154099395067,462,984,2
543,18.11563714902808,227.46714722706136,455,984,2
544,18.148999280057595,225.3541103688564,451,985,2
545,18.18236141108711,225.3541103688564,451,985,2
546,18.21572354211663,225.88188090698344,452,985,2
547,18.249085673146148,227.48083016693872,455,977,2
548,18.282447804175664,220.0822691046762,441,982,2
549,18.315809935205184,221.67730895323797,444,976,2
550,18.3491720662347,224.3044334096926,449,982,2
551,18.382534197264217,226.9452408060246,454,981,2
552,18.415896328293737,230.1118640347869,460,981,2
553,18.449258459323254,232.7487620197254,465,982,2
554,18.48262059035277,235.91538524848767,471,982,2
555,18.51598272138229,239.60977901537703,478,982,2
556,18.549344852411807,243.30417278226636,485,982,2
557,18.582706983441323,234.87157240641417,469,976,2
558,18.616069114470843,238.04015034087325,475,975,2
559,18.64943124550036,241.20677356963552,481,975,2
560,18.682793376529876,244.37339679839783,487,975,2
561,18.716155507559396,247.54002002716012,493,975,2
562,18.749517638588912,250.18082742349213,498,974,2
563,18.78287976961843,253.8752211903815,505,974,2
564,18.81624190064795,257.56766025157407,512,975,2
565,18.849604031677465,260.73428348033633,518,975,2
566,18.882966162706982,263.90090670909865,524,975,2
567,18.916328293736502,256.5121191753199,510,975,2
568,18.94969042476602,259.67874240408224,516,975,2
569,18.983052555795535,261.2620540184634,519,975,2
570,19.016414686825055,252.28604545891002,502,977,2
571,19.04977681785457,252.28604545891002,502,977,2
572,19.083138948884088,253.3415865351641,504,977,2
573,19.116501079913608,254.92489814954527,507,977,2
574,19.149863210943124,267.0675299378609,530,975,2
575,19.18322534197264,269.17861209036914,534,975,2
576,19.21658747300216,271.8174647810044,539,975,2
577,19.249949604031677,273.92854693351256,543,975,2
