frame,time_s,position_mm,raw_x,raw_y
129,4.309199828840394,-57.65931541014513,536,1145
130,4.342604478676366,-60.85179002768995,536,1153
131,4.3760091285123375,-64.04426464523478,536,1161
132,4.40941377834831,-67.2367392627796,536,1169
133,4.442818428184282,-70.42921388032443,536,1177
134,4.476223078020254,-74.03697884959055,535,1186
135,4.509627727856226,-76.84662516447045,534,1193
136,4.543032377692198,-80.43815910920839,534,1202
137,4.57643702752817,-83.6306337267532,534,1210
138,4.609841677364142,-86.82310834429803,534,1218
139,4.6432463272001145,-90.03181398637105,533,1226
140,4.676650977036086,-92.82522927672277,533,1233
141,4.710055626872058,-94.43769761002336,532,1237
142,4.7434602767080305,-94.43769761002336,532,1237
143,4.776864926544002,-94.03863828283026,532,1236
144,4.810269576379975,-93.22428860391587,533,1234
145,4.8436742262159465,-91.62805129514346,533,1230
146,4.877078876051918,-89.23369533198483,533,1224
147,4.910483525887891,-86.83933936882623,533,1218
148,4.943888175723862,-83.66309577580958,532,1210
149,4.977292825559835,-80.45439013373658,533,1202
150,5.010697475395807,-76.84662516447045,534,1193
151,5.044102125231778,-73.63791952239744,535,1185
152,5.077506775067751,-70.44544490485262,535,1177
153,5.110911424903723,-67.25297028730779,535,1169
154,5.144316074739695,-64.04426464523478,536,1161
155,5.177720724575667,-60.45273070049685,536,1152
156,5.211125374411639,-57.24402505842382,537,1144
157,5.244530024247611,-54.051550440879005,537,1136
158,5.277934674083583,-50.46001649614108,537,1127
159,5.311339323919555,-47.267541878596255,537,1119
160,5.344743973755527,-44.05883623652324,538,1111
161,5.378148623591499,-40.86636161897842,538,1103
162,5.411553273427471,-37.27482767424049,538,1094
163,5.444957923263443,-34.082353056695666,538,1086
164,5.478362573099416,-30.88987843915084,538,1078
165,5.511767222935387,-27.282113469884724,539,1069
166,5.545171872771359,-24.0896388523399,539,1061
167,5.578576522607332,-20.897164234795074,539,1053
168,5.611981172443303,-17.70468961725025,539,1045
169,5.645385822279276,-14.895043302370338,540,1038
170,5.678790472115248,-14.096924647984133,540,1036
171,5.712195121951219,-14.096924647984133,540,1036
172,5.745599771787192,-14.495983975177237,540,1037
173,5.7790044216231635,-14.911274326898528,539,1038
174,5.812409071459136,-16.50751163567094,539,1042
175,5.845813721295108,-18.88563657430137,540,1048
176,5.8792183711310795,-21.67905186465309,540,1055
177,5.912623020967052,-24.47246715500481,540,1062
178,5.946027670803024,-27.681172797077828,539,1070
179,5.979432320638996,-30.873647414622653,539,1078
180,6.012836970474968,-34.06612203216748,539,1086
181,6.04624162031094,-37.2585966497123,539,1094
182,6.079646270146912,-40.06824296459221,538,1101
183,6.113050919982884,-43.27694860666522,537,1109
184,6.1464555698188565,-46.868482551403154,537,1118
185,6.179860219654828,-49.66189784175487,537,1125
186,6.2132648694908,-53.2534317864928,537,1134
187,6.2466695193267725,-56.44590640403762,537,1142
188,6.280074169162744,-59.65461204611064,536,1150
189,6.313478818998717,-62.84708666365546,536,1158
190,6.3468834688346885,-66.43862060839339,536,1167
191,6.38028811867066,-69.63109522593822,536,1175
192,6.413692768506633,-72.42451051628994,536,1182
193,6.447097418342604,-75.63321615836296,535,1190
194,6.480502068178577,-79.22475010310087,535,1199
195,6.513906718014549,-82.43345574517389,534,1207
196,6.54731136785052,-85.62593036271872,534,1215
197,6.580716017686493,-88.83463600479173,533,1223
198,6.614120667522465,-91.22899196795036,533,1229
199,6.647525317358437,-92.04334164686475,532,1231
200,6.680929967194409,-92.04334164686475,532,1231
201,6.714334617030381,-91.62805129514346,533,1230
202,6.747739266866353,-90.41464228903595,534,1227
203,6.781143916702325,-88.81840498026354,534,1223
204,6.814548566538297,-86.44028004163312,533,1217
205,6.847953216374269,-83.6468647512814,533,1210
206,6.881357866210241,-80.45439013373658,533,1202
207,6.914762516046213,-77.24568449166355,534,1194
208,6.948167165882185,-74.03697884959055,535,1186
209,6.981571815718158,-70.44544490485262,535,1177
210,7.014976465554129,-67.25297028730779,535,1169
211,7.048381115390101,-64.06049566976297,535,1161
212,7.081785765226074,-60.45273070049685,536,1152
213,7.115190415062045,-57.64308438561694,537,1145
214,7.148595064898018,-54.051550440879005,537,1136
215,7.18199971473399,-50.85907582333418,537,1128
216,7.215404364569961,-47.66660120578936,537,1120
217,7.248809014405934,-44.05883623652324,538,1111
218,7.2822136642419055,-40.86636161897842,538,1103
219,7.315618314077878,-37.67388700143359,538,1095
220,7.34902296391385,-34.082353056695666,538,1086
221,7.3824276137498215,-30.88987843915084,538,1078
222,7.415832263585794,-27.681172797077828,539,1070
223,7.449236913421766,-24.488698179533003,539,1062
224,7.482641563257738,-20.880933210266885,540,1053
225,7.51604621309371,-17.70468961725025,539,1045
226,7.549450862929682,-14.895043302370338,540,1038
227,7.582855512765654,-13.298805993597925,540,1034
228,7.616260162601626,-13.282574969069733,541,1034
229,7.6496648124375985,-13.282574969069733,541,1034
230,7.68306946227357,-13.69786532079103,540,1035
231,7.716474112109542,-15.294102629563442,540,1039
232,7.7498787619455145,-17.289399265528957,540,1044
233,7.783283411781486,-19.667524204159385,541,1050
234,7.816688061617459,-22.460939494511106,541,1057
235,7.8500927114534305,-25.66964513658412,540,1065
236,7.883497361289402,-28.87835077865714,539,1073
237,7.916902011125375,-32.07082539620196,539,1081
238,7.950306660961346,-34.864240686553686,539,1088
239,7.983711310797319,-38.45577463129161,539,1097
240,8.01711596063329,-41.265420946171524,538,1104
241,8.050520610469263,-44.87318591543764,537,1113
242,8.083925260305234,-48.06566053298246,537,1121
243,8.117329910141207,-51.25813515052729,537,1129
244,8.15073455997718,-54.450609768072106,537,1137
245,8.18413920981315,-57.64308438561694,537,1145
246,8.217543859649123,-60.85179002768995,536,1153
247,8.250948509485095,-64.04426464523478,536,1161
248,8.284353159321068,-67.63579858997271,536,1170
249,8.317757809157039,-70.42921388032443,536,1177
250,8.351162458993011,-74.03697884959055,535,1186
251,8.384567108828984,-77.24568449166355,534,1194
252,8.417971758664955,-80.43815910920839,534,1202
253,8.451376408500927,-83.6306337267532,534,1210
254,8.4847810583369,-86.83933936882623,533,1218
255,8.51818570817287,-90.03181398637105,533,1226
256,8.551590358008843,-91.62805129514346,533,1230
257,8.584995007844816,-91.64428231967165,532,1230
258,8.618399657680788,-91.62805129514346,533,1230
259,8.651804307516759,-90.81370161622905,534,1228
260,8.685208957352732,-89.21746430745664,534,1224
261,8.718613607188704,-87.22216767149112,534,1219
262,8.752018257024675,-84.84404273286071,533,1213
263,8.785422906860648,-81.65156811531588,533,1205
264,8.81882755669662,-78.45909349777106,533,1197
265,8.852232206532591,-75.23415683116986,535,1189
266,8.885636856368563,-72.04168221362502,535,1181
267,8.919041506204536,-68.45014826888709,535,1172
268,8.952446156040509,-65.25767365134227,535,1164
269,8.98585080587648,-62.04896800926925,536,1156
270,9.019255455712452,-58.84026236719624,537,1148
271,9.052660105548425,-55.24872842245831,537,1139
272,9.086064755384395,-52.05625380491348,537,1131
273,9.119469405220368,-48.86377918736867,537,1123
274,9.15287405505634,-45.272245242630746,537,1114
275,9.186278704892311,-42.06353960055773,538,1106
276,9.219683354728284,-38.87106498301291,538,1098
277,9.253088004564257,-35.279531038274975,538,1089
278,9.286492654400229,-32.08705642073016,538,1081
279,9.3198973042362,-28.89458180318533,538,1073
280,9.353301954072172,-25.68587616111231,539,1065
281,9.386706603908145,-22.477170519039298,540,1057
282,9.420111253744116,-18.88563657430137,540,1048
283,9.453515903580088,-15.693161956756546,540,1040
284,9.486920553416061,-13.69786532079103,540,1035
285,9.520325203252032,-13.298805993597925,540,1034
286,9.553729853088004,-13.282574969069733,541,1034
287,9.587134502923977,-13.298805993597925,540,1034
288,9.62053915275995,-14.495983975177237,540,1037
289,9.65394380259592,-16.092221283949648,540,1041
290,9.687348452431893,-18.08751791991516,540,1046
291,9.720753102267865,-20.880933210266885,540,1053
292,9.754157752103836,-24.07340782781171,540,1061
293,9.787562401939809,-26.88305414269162,539,1068
294,9.820967051775781,-30.075528760236445,539,1076
295,9.854371701611752,-33.26800337778127,539,1084
296,9.887776351447725,-36.460477995326094,539,1092
297,9.921181001283697,-39.66918363739911,538,1100
298,9.95458565111967,-42.86165825494393,538,1108
299,9.98799030095564,-46.070363897016954,537,1116
300,10.021394950791613,-49.26283851456177,537,1124
301,10.054799600627586,-52.85437245929969,537,1133
302,10.088204250463557,-56.04684707684452,537,1141
303,10.12160890029953,-59.255552718917535,536,1149
304,10.155013550135502,-62.44802733646237,536,1157
305,10.188418199971473,-65.64050195400718,536,1165
306,10.221822849807445,-68.83297657155201,536,1173
307,10.255227499643418,-72.02545118909683,536,1181
308,10.28863214947939,-75.63321615836296,535,1190
309,10.322036799315361,-78.42663144871469,535,1197
310,10.355441449151334,-82.03439641798079,534,1206
311,10.388846098987306,-85.22687103552562,534,1214
312,10.422250748823277,-88.41934565307045,534,1222
313,10.45565539865925,-90.82993264075725,533,1228
314,10.489060048495222,-92.02711062233656,533,1231
315,10.522464698331193,-91.64428231967165,532,1230
316,10.555869348167166,-91.22899196795036,533,1229
317,10.589273998003138,-90.03181398637105,533,1226
318,10.62267864783911,-88.41934565307045,534,1222
319,10.656083297675082,-86.44028004163312,533,1217
320,10.689487947511054,-83.6468647512814,533,1210
321,10.722892597347027,-80.45439013373658,533,1202
322,10.756297247182998,-76.84662516447045,534,1193
323,10.78970189701897,-73.63791952239744,535,1185
324,10.823106546854943,-70.44544490485262,535,1177
325,10.856511196690914,-67.25297028730779,535,1169
326,10.889915846526886,-63.661436342569864,535,1160
327,10.923320496362859,-60.45273070049685,536,1152
328,10.956725146198831,-57.24402505842382,537,1144
329,10.990129796034802,-54.051550440879005,537,1136
330,11.023534445870775,-50.46001649614108,537,1127
331,11.056939095706747,-47.267541878596255,537,1119
332,11.090343745542718,-44.07506726105143,537,1111
333,11.12374839537869,-40.467302291785316,538,1102
334,11.157153045214663,-37.27482767424049,538,1094
335,11.190557695050634,-34.082353056695666,538,1086
336,11.223962344886607,-30.873647414622653,539,1078
337,11.25736699472258,-27.282113469884724,539,1069
338,11.290771644558552,-24.0896388523399,539,1061
339,11.324176294394523,-20.897164234795074,539,1053
340,11.357580944230495,-17.68845859272206,540,1045
341,11.390985594066468,-14.495983975177237,540,1037
342,11.424390243902439,-13.298805993597925,540,1034
343,11.457794893738411,-13.282574969069733,541,1034
344,11.491199543574384,-13.681634296262837,541,1035
345,11.524604193410354,-13.69786532079103,540,1035
346,11.558008843246327,-15.294102629563442,540,1039
347,11.5914134930823,-17.289399265528957,540,1044
348,11.624818142918272,-19.667524204159385,541,1050
349,11.658222792754243,-22.876229846232402,540,1058
350,11.691627442590216,-25.66964513658412,540,1065
351,11.725032092426188,-28.87835077865714,539,1073
352,11.758436742262159,-32.07082539620196,539,1081
353,11.791841392098132,-35.263300013746786,539,1089
354,11.825246041934104,-38.45577463129161,539,1097
355,11.858650691770075,-41.664480273364624,538,1105
356,11.892055341606047,-44.87318591543764,537,1113
357,11.92545999144202,-48.06566053298246,537,1121
358,11.958864641277993,-51.25813515052729,537,1129
359,11.992269291113963,-54.450609768072106,537,1137
360,12.025673940949936,-57.64308438561694,537,1145
361,12.059078590785909,-61.25084935488306,536,1154
362,12.09248324062188,-64.44332397242788,536,1162
363,12.125887890457852,-67.63579858997271,536,1170
364,12.159292540293825,-70.82827320751753,536,1178
365,12.192697190129795,-74.03697884959055,535,1186
366,12.226101839965768,-77.22945346713537,535,1194
367,12.25950648980174,-80.43815910920839,534,1202
368,12.292911139637713,-84.0296930539463,534,1211
369,12.326315789473684,-86.82310834429803,534,1218
370,12.359720439309656,-90.01558296184285,534,1226
371,12.393125089145629,-92.02711062233656,533,1231
372,12.4265297389816,-92.04334164686475,532,1231
373,12.459934388817572,-92.04334164686475,532,1231
374,12.493339038653545,-91.22899196795036,533,1229
375,12.526743688489516,-89.61652363464975,534,1225
376,12.560148338325488,-88.02028632587734,534,1221
377,12.593552988161461,-85.24310206005381,533,1214
378,12.626957637997434,-82.44968676970208,533,1207
379,12.660362287833404,-79.24098112762907,534,1199
380,12.693766937669377,-75.63321615836296,535,1190
381,12.72717158750535,-72.44074154081814,535,1182
382,12.76057623734132,-68.8492075960802,535,1173
383,12.793980887177293,-65.65673297853537,535,1165
384,12.827385537013265,-62.464258360990556,535,1157
385,12.860790186849236,-59.255552718917535,536,1149
386,12.894194836685209,-55.647787749651414,537,1140
387,12.927599486521181,-52.455313132106596,537,1132
388,12.961004136357154,-49.26283851456177,537,1124
389,12.994408786193125,-45.671304569823846,537,1115
390,13.027813436029097,-42.46259892775083,538,1107
391,13.06121808586507,-39.27012431020601,538,1099
392,13.09462273570104,-36.07764969266118,538,1091
393,13.128027385537013,-32.48611574792326,538,1082
394,13.161432035372986,-29.277410105850237,539,1074
395,13.194836685208957,-26.084935488305415,539,1066
396,13.22824133504493,-22.89246087076059,539,1058
397,13.261645984880902,-19.30092692602266,539,1049
398,13.295050634716874,-16.092221283949648,540,1041
399,13.328455284552845,-14.096924647984133,540,1036
400,13.361859934388818,-13.681634296262837,541,1035
401,13.39526458422479,-13.681634296262837,541,1035
402,13.428669234060761,-13.681634296262837,541,1035
403,13.462073883896734,-14.895043302370338,540,1038
404,13.495478533732706,-16.49128061114275,540,1042
405,13.528883183568677,-18.486577247108265,540,1047
406,13.56228783340465,-21.27999253745999,540,1054
407,13.595692483240622,-24.47246715500481,540,1062
408,13.629097133076595,-27.681172797077828,539,1070
409,13.662501782912566,-30.873647414622653,539,1078
410,13.695906432748538,-33.66706270497437,539,1085
411,13.72931108258451,-36.859537322519195,539,1093
412,13.762715732420482,-40.06824296459221,538,1101
413,13.796120382256454,-43.26071758213703,538,1109
414,13.829525032092427,-46.868482551403154,537,1118
415,13.862929681928398,-50.06095716894798,537,1126
416,13.89633433176437,-53.2534317864928,537,1134
417,13.929738981600343,-56.44590640403762,537,1142
418,13.963143631436315,-59.65461204611064,536,1150
419,13.996548281272286,-62.84708666365546,536,1158
420,14.029952931108259,-66.03956128120029,536,1166
421,14.063357580944231,-69.2482669232733,535,1174
422,14.096762230780202,-72.82356984348304,536,1183
423,14.130166880616175,-76.03227548555606,535,1191
424,14.163571530452147,-79.24098112762907,534,1199
425,14.196976180288118,-82.43345574517389,534,1207
426,14.23038083012409,-85.62593036271872,534,1215
427,14.263785479960063,-88.81840498026354,534,1223
428,14.297190129796036,-91.22899196795036,533,1229
429,14.330594779632007,-92.04334164686475,532,1231
430,14.36399942946798,-92.04334164686475,532,1231
431,14.397404079303952,-91.62805129514346,533,1230
432,14.430808729139923,-90.43087331356415,533,1227
433,14.464213378975895,-88.81840498026354,534,1223
434,14.497618028811868,-86.44028004163312,533,1217
435,14.531022678647838,-83.6468647512814,533,1210
436,14.564427328483811,-80.45439013373658,533,1202
437,14.597831978319784,-77.24568449166355,534,1194
438,14.631236628155756,-73.63791952239744,535,1185
439,14.664641277991727,-70.44544490485262,535,1177
440,14.6980459278277,-67.25297028730779,535,1169
441,14.731450577663672,-64.06049566976297,535,1161
442,14.764855227499643,-60.45273070049685,536,1152
443,14.798259877335616,-57.24402505842382,537,1144
444,14.831664527171588,-54.051550440879005,537,1136
445,14.865069177007559,-50.46001649614108,537,1127
446,14.898473826843531,-47.267541878596255,537,1119
447,14.931878476679504,-44.07506726105143,537,1111
448,14.965283126515477,-40.86636161897842,538,1103
449,14.998687776351447,-37.27482767424049,538,1094
450,15.03209242618742,-34.082353056695666,538,1086
451,15.065497076023393,-30.490819111957737,538,1077
452,15.098901725859363,-27.282113469884724,539,1069
453,15.132306375695336,-24.0896388523399,539,1061
454,15.165711025531309,-20.897164234795074,539,1053
455,15.19911567536728,-17.68845859272206,540,1045
456,15.232520325203252,-14.895043302370338,540,1038
457,15.265924975039225,-13.69786532079103,540,1035
458,15.299329624875197,-13.69786532079103,540,1035
459,15.332734274711168,-13.69786532079103,540,1035
460,15.36613892454714,-14.495983975177237,540,1037
461,15.399543574383113,-15.693161956756546,540,1040
462,15.432948224219084,-17.68845859272206,540,1045
463,15.466352874055056,-20.46564285854559,541,1052
464,15.499757523891029,-23.275289173425502,540,1059
465,15.533162173727,-26.48399481549852,539,1067
466,15.566566823562972,-29.67646943304334,539,1075
467,15.599971473398945,-32.46988472339507,539,1082
468,15.633376123234918,-35.662359340939894,539,1090
469,15.666780773070888,-38.87106498301291,538,1098
470,15.700185422906861,-42.06353960055773,538,1106
471,15.733590072742833,-45.272245242630746,537,1114
472,15.766994722578804,-48.46471986017557,537,1122
473,15.800399372414777,-52.05625380491348,537,1131
474,15.83380402225075,-55.24872842245831,537,1139
475,15.86720867208672,-58.44120304000313,537,1147
476,15.900613321922693,-61.64990868207616,536,1155
477,15.934017971758665,-64.84238329962099,536,1163
478,15.967422621594638,-68.03485791716581,536,1171
479,16.00082727143061,-71.24356355923882,535,1179
480,16.03423192126658,-74.83509750397675,535,1188
481,16.067636571102554,-78.02757212152157,535,1196
482,16.101041220938527,-81.23627776359459,534,1204
483,16.1344458707745,-84.4287523811394,534,1212
484,16.167850520610468,-87.62122699868424,534,1220
485,16.20125517044644,-90.81370161622905,534,1228
486,16.234659820282413,-92.02711062233656,533,1231
487,16.268064470118386,-92.04334164686475,532,1231
488,16.30146911995436,-92.04334164686475,532,1231
489,16.33487376979033,-91.22899196795036,533,1229
490,16.3682784196263,-89.61652363464975,534,1225
491,16.401683069462273,-87.63745802321243,533,1220
492,16.435087719298245,-85.24310206005381,533,1214
493,16.468492369134218,-82.05062744250898,533,1206
494,16.50189701897019,-78.84192180043597,534,1198
495,16.535301668806163,-75.23415683116986,535,1189
496,16.568706318642135,-72.04168221362502,535,1181
497,16.602110968478105,-68.8492075960802,535,1173
498,16.635515618314077,-65.65673297853537,535,1165
499,16.66892026815005,-62.04896800926925,536,1156
500,16.702324917986022,-58.84026236719624,537,1148
501,16.735729567821995,-55.647787749651414,537,1140
502,16.769134217657967,-52.05625380491348,537,1131
503,16.80253886749394,-48.86377918736867,537,1123
504,16.83594351732991,-45.671304569823846,537,1115
505,16.86934816716588,-42.06353960055773,538,1106
506,16.902752817001854,-38.87106498301291,538,1098
507,16.936157466837827,-35.67859036546808,538,1090
508,16.9695621166738,-32.48611574792326,538,1082
509,17.002966766509772,-28.87835077865714,539,1073
510,17.03637141634574,-25.68587616111231,539,1065
511,17.069776066181714,-22.493401543567487,539,1057
512,17.103180716017686,-19.284695901494473,540,1049
513,17.13658536585366,-16.092221283949648,540,1041
514,17.16999001568963,-13.69786532079103,540,1035
515,17.203394665525604,-13.681634296262837,541,1035
516,17.236799315361576,-13.681634296262837,541,1035
517,17.270203965197545,-13.69786532079103,540,1035
518,17.303608615033518,-14.495983975177237,540,1037
519,17.33701326486949,-16.49128061114275,540,1042
520,17.370417914705463,-18.88563657430137,540,1048
521,17.403822564541436,-21.662820840124898,541,1055
522,17.43722721437741,-24.47246715500481,540,1062
523,17.470631864213377,-27.681172797077828,539,1070
524,17.50403651404935,-30.873647414622653,539,1078
525,17.537441163885322,-34.06612203216748,539,1086
526,17.570845813721295,-37.2585966497123,539,1094
527,17.604250463557268,-40.467302291785316,538,1102
528,17.63765511339324,-43.65977690933014,538,1110
529,17.671059763229213,-46.868482551403154,537,1118
530,17.704464413065182,-50.06095716894798,537,1126
531,17.737869062901154,-53.2534317864928,537,1134
532,17.771273712737127,-56.44590640403762,537,1142
533,17.8046783625731,-59.65461204611064,536,1150
534,17.838083012409072,-63.24614599084857,536,1159
535,17.871487662245045,-66.43862060839339,536,1167
536,17.904892312081017,-69.63109522593822,536,1175
537,17.938296961916986,-72.82356984348304,536,1183
538,17.97170161175296,-76.03227548555606,535,1191
539,18.00510626158893,-79.22475010310087,535,1199
540,18.038510911424904,-82.43345574517389,534,1207
541,18.071915561260877,-85.62593036271872,534,1215
542,18.10532021109685,-88.81840498026354,534,1223
543,18.138724860932818,-91.22899196795036,533,1229
544,18.17212951076879,-92.04334164686475,532,1231
545,18.205534160604763,-92.04334164686475,532,1231
546,18.238938810440736,-91.62805129514346,533,1230
547,18.27234346027671,-90.41464228903595,534,1227
548,18.30574811011268,-88.41934565307045,534,1222
549,18.339152759948654,-86.04122071444002,533,1216
550,18.372557409784623,-83.2478054240883,533,1209
551,18.405962059620595,-80.05533080654347,533,1201
552,18.439366709456568,-76.84662516447045,534,1193
553,18.47277135929254,-73.63791952239744,535,1185
554,18.506176009128513,-70.0463855776595,535,1176
555,18.539580658964486,-66.85391096011469,535,1168
556,18.572985308800458,-63.661436342569864,535,1160
557,18.606389958636427,-60.45273070049685,536,1152
558,18.6397946084724,-56.84496573123073,537,1143
559,18.673199258308372,-53.6524911136859,537,1135
560,18.706603908144345,-50.46001649614108,537,1127
561,18.740008557980318,-47.267541878596255,537,1119
562,18.77341320781629,-43.65977690933014,538,1110
563,18.80681785765226,-40.467302291785316,538,1102
564,18.84022250748823,-37.27482767424049,538,1094
565,18.873627157324204,-33.683293729502566,538,1085
566,18.907031807160177,-30.490819111957737,538,1077
567,18.94043645699615,-27.282113469884724,539,1069
568,18.973841106832122,-24.0896388523399,539,1061
569,19.007245756668095,-20.49810490760197,539,1052
570,19.040650406504064,-17.289399265528957,540,1044
571,19.074055056340036,-14.495983975177237,540,1037
572,19.10745970617601,-13.69786532079103,540,1035
573,19.14086435601198,-13.681634296262837,541,1035
574,19.174269005847954,-13.681634296262837,541,1035
575,19.207673655683926,-14.096924647984133,540,1036
