frame,time_s,position_mm,raw_x,raw_y,points_tracked
111,3.7051839668615987,270.4740228429136,625,976,1
112,3.7385640025990905,270.4740228429136,625,976,1
113,3.7719440383365823,270.4740228429136,625,976,1
114,3.805324074074074,270.4740228429136,625,976,1
115,3.838704109811566,270.4740228429136,625,976,1
116,3.8720841455490578,270.4740228429136,625,976,1
117,3.90546418128655,269.933554757501,624,976,1
118,3.938844217024042,269.933554757501,624,976,1
119,3.9722242527615337,269.933554757501,624,976,1
120,4.0056042884990255,269.933554757501,624,976,1
121,4.038984324236518,269.933554757501,624,976,1
122,4.072364359974009,269.933554757501,624,976,1
123,4.105744395711501,269.933554757501,624,976,1
124,4.139124431448993,269.3930866720883,623,976,1
125,4.172504467186485,269.3930866720883,623,976,1
126,4.205884502923976,269.3930866720883,623,976,1
127,4.239264538661469,269.3930866720883,623,976,1
