frame,time_s,position_mm,raw_x,raw_y
0,0.0,-13.670840815082428,534,1025
1,0.03340332458442694,-10.485618433727174,534,1017
2,0.06680664916885388,-7.30039605237192,534,1009
3,0.10020997375328083,-3.7170208733472596,534,1000
4,0.13361329833770777,-0.5317984919920051,534,992
5,0.16701662292213473,2.6667884587955086,535,984
6,0.20041994750656167,5.852010840150762,535,976
7,0.2338232720909886,7.842774828497796,535,971
8,0.26722659667541554,8.254292195599461,536,970
9,0.3006299212598425,7.856139397930055,536,971
10,0.33403324584426947,6.648316435489576,535,974
11,0.3674365704286964,5.055705244811949,535,978
12,0.40083989501312334,2.6667884587955086,535,984
13,0.4342432195975503,-0.13364569432259837,534,991
14,0.4676465441819772,-2.9207152780084455,534,998
15,0.5010498687664041,-6.1059376593637,534,1006
16,0.5344531933508311,-9.304524610151212,533,1014
17,0.567856517935258,-12.887899789175872,533,1023
18,0.601259842519685,-16.073122170531125,533,1031
19,0.634663167104112,-19.25834455188638,533,1039
20,0.6680664916885389,-22.443566933241634,533,1047
21,0.7014698162729658,-25.62878931459689,533,1055
22,0.7348731408573927,-28.827376265384405,532,1063
23,0.7682764654418197,-32.012598646739654,532,1071
24,0.8016797900262467,-35.21118559752717,531,1079
25,0.8350831146106736,-38.39640797888243,531,1087
26,0.8684864391951006,-41.581630360237675,531,1095
27,0.9018897637795275,-44.766852741592935,531,1103
28,0.9352930883639544,-47.96543969238044,530,1111
29,0.9686964129483814,-51.150662073735695,530,1119
30,1.0020997375328082,-54.335884455090955,530,1127
31,1.0355030621172352,-57.53447140587848,529,1135
32,1.0689063867016622,-61.11784658490313,529,1144
33,1.1023097112860891,-64.30306896625838,529,1152
34,1.135713035870516,-67.48829134761364,529,1160
35,1.169116360454943,-70.6735137289689,529,1168
36,1.20251968503937,-73.8721006797564,528,1176
37,1.235923009623797,-77.07068763054392,527,1184
38,1.269326334208224,-80.25591001189918,527,1192
39,1.302729658792651,-83.44113239325442,527,1200
40,1.3361329833770779,-86.63971934404194,526,1208
41,1.3695363079615048,-89.82494172539718,526,1216
42,1.4029396325459316,-93.01016410675244,526,1224
43,1.4363429571303585,-96.19538648810769,526,1232
44,1.4697462817147855,-99.79212623656463,525,1241
45,1.5031496062992125,-102.97734861791987,525,1249
46,1.5365529308836394,-106.16257099927512,525,1257
47,1.5699562554680664,-109.34779338063038,525,1265
48,1.6033595800524933,-112.5463803314179,524,1273
49,1.6367629046369203,-116.12975551044256,524,1282
50,1.6701662292213473,-119.31497789179782,524,1290
51,1.7035695538057742,-120.93431822133995,522,1294
52,1.7369728783902012,-120.93431822133995,522,1294
53,1.7703762029746282,-119.753224397764,521,1291
54,1.803779527559055,-118.54540143532351,522,1288
55,1.8371828521434819,-116.52790830811196,524,1283
56,1.8705861767279088,-113.74083872442613,524,1276
57,1.9039895013123358,-110.55561634307088,524,1268
58,1.9373928258967628,-107.37039396171562,524,1260
59,1.9707961504811897,-104.17180701092809,525,1252
60,2.0041994750656165,-100.97322006014058,526,1244
61,2.0376027996500437,-97.3898448811159,526,1235
62,2.0710061242344704,-94.20462249976066,526,1227
63,2.1044094488188976,-91.01940011840541,526,1219
64,2.1378127734033243,-87.43602493938074,526,1210
65,2.1712160979877515,-84.23743798859323,527,1202
66,2.2046194225721782,-81.03885103780571,528,1194
67,2.2380227471566054,-77.85362865645047,528,1186
68,2.271426071741032,-74.27025347742581,528,1177
69,2.3048293963254594,-71.08503109607055,528,1169
70,2.338232720909886,-67.5016559170459,528,1160
71,2.3716360454943133,-64.30306896625838,529,1152
72,2.40503937007874,-61.11784658490313,529,1144
73,2.4384426946631668,-57.91925963411561,530,1136
74,2.471846019247594,-54.335884455090955,530,1127
75,2.5052493438320207,-51.150662073735695,530,1119
76,2.538652668416448,-47.95207512294818,531,1111
77,2.5720559930008746,-44.766852741592935,531,1103
78,2.605459317585302,-41.56826579080542,532,1095
79,2.6388626421697285,-38.38304340945017,532,1087
80,2.6722659667541557,-35.197821028094914,532,1079
81,2.7056692913385825,-31.61444584907025,532,1070
82,2.7390726159230097,-28.429223467714994,532,1062
83,2.7724759405074364,-25.230636516927483,533,1054
84,2.805879265091863,-22.045414135572226,533,1046
85,2.8392825896762903,-18.462038956547566,533,1037
86,2.872685914260717,-15.263452005760053,534,1029
87,2.9060892388451443,-12.0782296244048,534,1021
88,2.939492563429571,-8.893007243049547,534,1013
89,2.972895888013998,-5.296267494592626,535,1004
90,3.006299212598425,-2.111045113237372,535,996
91,3.039702537182852,1.0741772681178816,535,988
92,3.073105861767279,4.259399649473136,535,980
93,3.106509186351706,7.444622030828389,535,972
94,3.1399125109361328,8.63908042383661,535,969
95,3.17331583552056,8.254292195599461,536,970
96,3.2067191601049867,7.457986600260648,536,972
97,3.2401224846894134,6.25016363782017,535,975
98,3.2735258092738406,4.259399649473136,535,980
99,3.3069291338582674,1.4723300657872884,535,987
100,3.3403324584426946,-1.3147395178985588,535,994
101,3.3737357830271213,-4.513326468686072,534,1002
102,3.4071391076115485,-7.698548850041326,534,1010
103,3.440542432195975,-10.89713580082884,533,1018
104,3.4739457567804024,-14.082358182184095,533,1026
105,3.507349081364829,-17.267580563539347,533,1034
106,3.5407524059492563,-20.4528029448946,533,1042
107,3.574155730533683,-23.638025326249853,533,1050
108,3.60755905511811,-26.82324770760511,533,1058
109,3.640962379702537,-30.419987456062028,532,1067
110,3.6743657042869637,-33.605209837417284,532,1075
111,3.707769028871391,-36.79043221877254,532,1083
112,3.7411723534558177,-39.59086637189065,531,1090
113,3.774575678040245,-42.776088753245894,531,1098
114,3.8079790026246716,-45.961311134601154,531,1106
115,3.841382327209099,-49.15989808538867,530,1114
116,3.8747856517935255,-52.345120466743914,530,1122
117,3.9081889763779527,-55.94186021520085,529,1131
118,3.9415923009623794,-59.1270825965561,529,1139
119,3.9749956255468066,-62.312304977911346,529,1147
120,4.008398950131233,-65.4975273592666,529,1155
121,4.041802274715661,-68.68274974062186,529,1163
122,4.075205599300087,-71.88133669140937,528,1171
123,4.108608923884514,-75.06655907276462,528,1179
124,4.142012248468941,-78.25178145411986,528,1187
125,4.175415573053368,-81.4503684049074,527,1195
126,4.208818897637795,-84.63559078626264,527,1203
127,4.242222222222222,-87.83417773705015,526,1211
128,4.275625546806649,-91.01940011840541,526,1219
129,4.309028871391076,-94.20462249976066,526,1227
130,4.342432195975503,-97.80136224821759,525,1236
131,4.37583552055993,-100.98658462957285,525,1244
132,4.4092388451443565,-104.17180701092809,525,1252
133,4.442642169728783,-107.35702939228334,525,1260
134,4.476045494313211,-110.940404571308,525,1269
135,4.509448818897638,-114.13899152209552,524,1277
136,4.542852143482064,-117.32421390345078,524,1285
137,4.576255468066491,-120.12464805656887,523,1292
138,4.609658792650919,-120.94768279077222,521,1294
139,4.6430621172353455,-120.1513771954334,521,1292
140,4.676465441819772,-118.94355423299291,522,1289
141,4.709868766404199,-117.3509430423153,522,1285
142,4.743272090988627,-114.93529711743435,524,1279
143,4.776675415573053,-111.75007473607909,524,1271
144,4.81007874015748,-108.56485235472384,524,1263
145,4.843482064741907,-105.36626540393631,525,1255
146,4.8768853893263335,-102.1676784531488,526,1247
147,4.910288713910761,-98.98245607179354,526,1239
148,4.943692038495188,-95.38571632333664,527,1230
149,4.977095363079615,-92.21385851141363,526,1222
150,5.010498687664041,-89.02863613005837,526,1214
151,5.043902012248469,-85.83004917927086,527,1206
152,5.077305336832896,-82.24667400024622,527,1197
153,5.1107086614173225,-79.04808704945869,528,1189
154,5.144111986001749,-75.86286466810343,528,1181
155,5.177515310586177,-72.27948948907878,528,1172
156,5.210918635170604,-69.09426710772352,528,1164
157,5.24432195975503,-65.89568015693601,529,1156
158,5.277725284339457,-62.312304977911346,529,1147
159,5.311128608923884,-59.11371802712384,530,1139
160,5.3445319335083115,-55.928495645768585,530,1131
161,5.377935258092738,-52.743273264413325,530,1123
162,5.411338582677165,-49.54468631362581,531,1115
163,5.444741907261592,-46.35946393227056,531,1107
164,5.478145231846019,-43.16087698148304,532,1099
165,5.511548556430446,-39.97565460012779,532,1091
166,5.544951881014873,-36.39227942110313,532,1082
167,5.5783552055992995,-33.20705703974788,532,1074
168,5.611758530183726,-30.008470088960365,533,1066
169,5.645161854768154,-26.425094909935705,533,1057
170,5.678565179352581,-23.23987252858045,533,1049
171,5.711968503937007,-20.054650147225193,533,1041
172,5.745371828521434,-16.85606319643768,534,1033
173,5.778775153105862,-13.27268801741302,534,1024
174,5.8121784776902885,-10.087465636057766,534,1016
175,5.845581802274715,-6.888878685270253,535,1008
176,5.878985126859142,-3.703656303914999,535,1000
177,5.91238845144357,-0.5184339225597453,535,992
178,5.945791776027996,2.6667884587955086,535,984
179,5.979195100612423,5.865375409583022,536,976
180,6.01259842519685,8.254292195599461,536,970
181,6.046001749781277,8.254292195599461,536,970
182,6.079405074365704,7.457986600260648,536,972
183,6.112808398950131,6.648316435489576,535,974
184,6.146211723534558,4.6575524471425425,535,979
185,6.179615048118984,2.268635661126102,535,985
186,6.213018372703412,-0.5184339225597453,535,992
187,6.246421697287839,-3.7170208733472596,534,1000
188,6.2798250218722655,-6.504090457033106,534,1007
189,6.313228346456692,-9.68931283838836,534,1015
190,6.34663167104112,-13.27268801741302,534,1024
191,6.380034995625547,-16.471274968200532,533,1032
192,6.413438320209973,-19.656497349555785,533,1040
193,6.4468416447944,-22.84171973091104,533,1048
194,6.480244969378827,-26.026942112266294,533,1056
195,6.5136482939632545,-29.21216449362155,533,1064
196,6.547051618547681,-32.410751444409065,532,1072
197,6.580454943132108,-35.59597382576432,532,1080
198,6.613858267716535,-38.78119620711957,532,1088
199,6.647261592300962,-41.979783157907086,531,1096
200,6.680664916885389,-45.16500553926234,531,1104
201,6.714068241469816,-48.35022792061759,531,1112
202,6.747471566054243,-51.535450301972844,531,1120
203,6.78087489063867,-54.734037252760366,530,1128
204,6.814278215223097,-58.317412431785016,530,1137
205,6.847681539807524,-61.502634813140276,530,1145
206,6.88108486439195,-64.30306896625838,529,1152
207,6.914488188976377,-67.88644414528305,529,1161
208,6.947891513560805,-70.6735137289689,529,1168
209,6.9812948381452316,-74.27025347742581,528,1177
210,7.014698162729658,-77.45547585878106,528,1185
211,7.048101487314085,-80.64069824013632,528,1193
212,7.081504811898513,-83.83928519092383,527,1201
213,7.114908136482939,-87.02450757227908,527,1209
214,7.148311461067366,-90.22309452306659,526,1217
215,7.181714785651793,-93.40831690442185,526,1225
216,7.21511811023622,-96.5935392857771,526,1233
217,7.248521434820647,-100.17691446480175,526,1242
218,7.281924759405074,-103.36213684615701,526,1250
219,7.315328083989501,-106.56072379694452,525,1258
220,7.3487314085739275,-109.74594617829977,525,1266
221,7.382134733158355,-112.9445331290873,524,1274
222,7.415538057742782,-116.52790830811196,524,1283
223,7.448941382327209,-119.31497789179782,524,1290
224,7.482344706911635,-120.53616542367055,522,1293
225,7.515748031496063,-120.13801262600113,522,1292
226,7.54915135608049,-119.34170703066233,522,1290
227,7.5825546806649164,-117.73573127055244,523,1286
228,7.615958005249343,-115.33344991510374,524,1280
229,7.64936132983377,-112.5463803314179,524,1273
230,7.682764654418198,-109.75931074773206,524,1266
231,7.716167979002624,-106.16257099927512,525,1257
232,7.749571303587051,-102.96398404848762,526,1249
233,7.782974628171478,-99.77876166713236,526,1241
234,7.816377952755905,-96.18202191867545,527,1232
235,7.849781277340332,-92.99679953732019,527,1224
236,7.883184601924759,-89.81157715596493,527,1216
237,7.916587926509186,-86.62635477460968,527,1208
238,7.949991251093613,-83.02961502615275,528,1199
239,7.98339457567804,-79.8443926447975,528,1191
240,8.016797900262466,-76.65917026344225,528,1183
241,8.050201224846894,-73.07579508441759,528,1174
242,8.083604549431321,-69.89057270306233,528,1166
243,8.117007874015748,-66.69198575227482,529,1158
244,8.150411198600175,-63.50676337091958,529,1150
245,8.183814523184601,-60.30817642013206,530,1142
246,8.217217847769028,-56.72480124110739,530,1133
247,8.250621172353455,-53.52621429031987,531,1125
248,8.284024496937882,-50.340991908964625,531,1117
249,8.31742782152231,-47.15576952760937,531,1109
250,8.350831146106737,-43.95718257682186,532,1101
251,8.384234470691164,-40.771960195466605,532,1093
252,8.41763779527559,-37.58673781411135,532,1085
253,8.451041119860017,-34.003362635086695,532,1076
254,8.484444444444444,-30.80477568429918,533,1068
255,8.51784776902887,-27.619553302943924,533,1060
256,8.551251093613297,-24.434330921588668,533,1052
257,8.584654418197724,-20.850955742564008,533,1043
258,8.618057742782153,-17.652368791776496,534,1035
259,8.65146106736658,-14.467146410421241,534,1027
260,8.684864391951006,-11.268559459633726,535,1019
261,8.718267716535433,-8.083337078278472,535,1011
262,8.75167104111986,-4.898114696923219,535,1003
263,8.785074365704286,-1.3147395178985588,535,994
264,8.818477690288713,1.870482863456695,535,986
265,8.85188101487314,5.069069814244209,536,978
266,8.885284339457566,7.457986600260648,536,972
267,8.918687664041995,7.856139397930055,536,971
268,8.952090988626422,7.457986600260648,536,972
269,8.985494313210848,6.661681004921835,536,974
270,9.018897637795275,5.055705244811949,535,978
271,9.052300962379702,2.6667884587955086,535,984
272,9.085704286964129,-0.12028112489033854,535,991
273,9.119107611548555,-2.907350708576186,535,998
274,9.152510936132982,-6.1059376593637,534,1006
275,9.18591426071741,-9.291160040718953,534,1014
276,9.219317585301837,-12.476382422074208,534,1022
277,9.252720909886264,-15.67496937286172,533,1030
278,9.286124234470691,-19.25834455188638,533,1039
279,9.319527559055118,-22.443566933241634,533,1047
280,9.352930883639544,-25.62878931459689,533,1055
281,9.386334208223971,-28.814011695952146,533,1063
282,9.419737532808398,-31.999234077307396,533,1071
283,9.453140857392825,-35.197821028094914,532,1079
284,9.486544181977253,-38.38304340945017,532,1087
285,9.51994750656168,-41.56826579080542,532,1095
286,9.553350831146107,-44.766852741592935,531,1103
287,9.586754155730533,-47.95207512294818,531,1111
