frame,time_s,position_mm,raw_x,raw_y
215,7.1820720455437765,-12.979495755692762,539,1041
216,7.21547703180212,-12.979495755692762,539,1041
217,7.248882018060463,-13.38044606836862,539,1042
218,7.282287004318806,-14.583297006396185,539,1045
219,7.315691990577149,-16.17354500709366,540,1049
220,7.349096976835493,-18.579246883148798,540,1055
221,7.382501963093836,-21.385899071879784,540,1062
222,7.415906949352179,-24.60705482329257,539,1070
223,7.449311935610522,-27.81465732469941,539,1078
224,7.482716921868866,-31.022259826106257,539,1086
225,7.516121908127208,-34.229862327513096,539,1094
226,7.549526894385552,-37.45101807892589,538,1102
227,7.582931880643895,-40.65862058033273,538,1110
228,7.6163368669022375,-43.879776331745525,537,1118
229,7.649741853160581,-47.087378833152364,537,1126
230,7.683146839418924,-50.2949813345592,537,1134
231,7.716551825677267,-53.50258383596605,537,1142
232,7.74995681193561,-57.11113665004875,537,1151
233,7.783361798193954,-60.33229240146153,536,1159
234,7.816766784452296,-63.539894902868376,536,1167
235,7.85017177071064,-66.74749740427522,536,1175
236,7.883576756968983,-69.56770284301217,535,1182
237,7.916981743227327,-72.77530534441901,535,1190
238,7.950386729485669,-76.39741140850765,534,1199
239,7.983791715744013,-79.21761684724459,533,1206
240,8.017196702002355,-82.42521934865141,533,1214
241,8.050601688260699,-84.4299709120307,533,1219
242,8.084006674519042,-84.83092122470656,533,1220
243,8.117411660777385,-84.83092122470656,533,1220
244,8.150816647035729,-84.4299709120307,533,1219
245,8.18422163329407,-83.21356672399719,534,1216
246,8.217626619552414,-81.60976547329376,534,1212
247,8.251031605810757,-79.21761684724459,533,1206
248,8.2844365920691,-76.41096465851359,533,1199
249,8.317841578327444,-73.1898089071008,534,1191
250,8.351246564585788,-69.56770284301217,535,1182
251,8.384651550844131,-66.36010034160532,535,1174
252,8.418056537102473,-63.15249784019848,535,1166
253,8.451461523360816,-59.944895338791625,535,1158
254,8.48486650961916,-56.72373958737884,536,1150
255,8.518271495877503,-53.1016335232902,537,1141
256,8.551676482135846,-49.89403102188335,537,1133
257,8.58508146839419,-46.68642852047651,537,1125
258,8.618486454652531,-43.478826019069665,537,1117
259,8.651891440910875,-39.870273204986965,537,1108
260,8.685296427169218,-36.64911745357418,538,1100
261,8.718701413427562,-33.44151495216734,538,1092
262,8.752106399685905,-29.832962138084635,538,1083
263,8.785511385944249,-26.625359636677793,538,1075
264,8.818916372202592,-23.41775713527095,538,1067
265,8.852321358460934,-20.196601383858162,539,1059
266,8.885726344719277,-16.588048569775463,539,1050
267,8.91913133097762,-14.583297006396185,539,1045
268,8.952536317235964,-13.781396381044473,539,1043
269,8.985941303494307,-13.781396381044473,539,1043
270,9.01934628975265,-13.781396381044473,539,1043
271,9.052751276010992,-14.583297006396185,539,1045
272,9.086156262269336,-15.772594694417807,540,1048
273,9.11956124852768,-17.777346257797085,540,1053
274,9.152966234786023,-20.183048133852218,540,1059
275,9.186371221044366,-23.39065063525906,540,1067
276,9.21977620730271,-26.21085607399599,539,1074
277,9.253181193561051,-29.418458575402834,539,1082
278,9.286586179819395,-32.626061076809684,539,1090
279,9.319991166077738,-35.83366357821652,539,1098
280,9.353396152336082,-39.05481932962931,538,1106
281,9.386801138594425,-42.2759750810421,537,1114
282,9.420206124852768,-45.8845278951248,537,1123
283,9.453611111111112,-49.092130396531644,537,1131
284,9.487016097369454,-52.29973289793849,537,1139
285,9.520421083627797,-55.50733539934532,537,1147
286,9.55382606988614,-58.72849115075811,536,1155
287,9.587231056144484,-61.936093652164956,536,1163
288,9.620636042402827,-65.14369615357181,536,1171
289,9.65404102866117,-68.36485190498459,535,1179
290,9.687446014919512,-71.57245440639144,535,1187
291,9.720851001177856,-74.78005690779828,535,1195
292,9.7542559874362,-78.00121265921106,534,1203
293,9.787660973694543,-81.20881516061792,534,1211
294,9.821065959952886,-82.82616966132728,533,1215
295,9.85447094621123,-82.82616966132728,533,1215
296,9.887875932469571,-82.82616966132728,533,1215
297,9.921280918727915,-82.42521934865141,533,1214
298,9.954685904986258,-81.60976547329376,534,1212
299,9.988090891244601,-79.60501390991449,534,1207
300,10.021495877502945,-77.2128652838653,533,1201
301,10.054900863761288,-74.40621309513432,533,1194
302,10.088305850019632,-71.18505734372152,534,1186
303,10.121710836277973,-67.96390159230874,535,1178
304,10.155115822536317,-64.74274584089594,536,1170
305,10.18852080879466,-61.147746276819205,535,1161
306,10.221925795053004,-57.94014377541236,535,1153
307,10.255330781311347,-54.71898802399956,536,1145
308,10.28873576756969,-51.49783227258678,537,1137
309,10.322140753828032,-47.88927945850407,537,1128
310,10.355545740086376,-44.68167695709723,537,1120
311,10.388950726344719,-41.47407445569039,537,1112
312,10.422355712603062,-38.252918704277604,538,1104
313,10.455760698861406,-34.6443658901949,538,1095
314,10.48916568511975,-31.42321013878211,539,1087
315,10.52257067137809,-28.21560763737527,539,1079
316,10.555975657636434,-24.60705482329257,539,1070
317,10.589380643894778,-21.39945232188573,539,1062
318,10.622785630153121,-18.191849820478883,539,1054
319,10.656190616411465,-14.98424731907204,539,1046
320,10.689595602669808,-13.38044606836862,539,1042
321,10.723000588928151,-12.979495755692762,539,1041
322,10.756405575186493,-12.979495755692762,539,1041
323,10.789810561444837,-13.38044606836862,539,1042
324,10.82321554770318,-14.182346693720332,539,1044
325,10.856620533961523,-15.772594694417807,540,1048
326,10.890025520219867,-18.17829657047294,540,1054
327,10.92343050647821,-20.984948759203927,540,1061
328,10.956835492736552,-23.791600947934917,540,1068
329,10.990240478994895,-27.0127566993477,539,1076
330,11.023645465253239,-30.220359200754544,539,1084
331,11.057050451511582,-33.42796170216139,539,1092
332,11.090455437769926,-36.64911745357418,538,1100
333,11.123860424028269,-39.856719954981024,538,1108
334,11.157265410286612,-43.077875706393804,537,1116
335,11.190670396544954,-46.28547820780065,537,1124
336,11.224075382803298,-49.4930807092075,537,1132
337,11.257480369061641,-53.1016335232902,537,1141
338,11.290885355319984,-56.30923602469704,537,1149
339,11.324290341578328,-59.53039177610982,536,1157
340,11.357695327836671,-62.73799427751667,536,1165
341,11.391100314095013,-65.94559677892352,536,1173
342,11.424505300353356,-69.15319928033036,536,1181
343,11.4579102866117,-72.37435503174315,535,1189
344,11.491315272870043,-75.59551078315594,534,1197
345,11.524720259128387,-78.80311328456278,534,1205
346,11.55812524538673,-82.02426903597556,533,1213
347,11.591530231645072,-84.4299709120307,533,1219
348,11.624935217903415,-85.24542478738834,532,1221
349,11.658340204161759,-85.24542478738834,532,1221
350,11.691745190420102,-84.83092122470656,533,1220
351,11.725150176678445,-84.02902059935485,533,1218
352,11.758555162936789,-82.41166609864547,534,1214
353,11.791960149195132,-80.42046778527214,533,1209
354,11.825365135453474,-77.61381559654116,533,1202
355,11.858770121711817,-74.40621309513432,533,1194
356,11.89217510797016,-71.17150409371558,535,1186
357,11.925580094228504,-67.96390159230874,535,1178
358,11.958985080486848,-64.75629909090189,535,1170
359,11.992390066745191,-61.147746276819205,535,1161
360,12.025795053003533,-57.94014377541236,535,1153
361,12.059200039261876,-54.71898802399956,536,1145
362,12.09260502552022,-51.49783227258678,537,1137
363,12.126010011778563,-47.88927945850407,537,1128
364,12.159414998036906,-44.68167695709723,537,1120
365,12.19281998429525,-41.47407445569039,537,1112
366,12.226224970553591,-37.851968391601744,538,1103
367,12.259629956811935,-34.6443658901949,538,1095
368,12.293034943070278,-31.42321013878211,539,1087
369,12.326439929328622,-27.82821057470536,538,1078
370,12.359844915586965,-24.620608073298516,538,1070
371,12.393249901845309,-21.39945232188573,539,1062
372,12.426654888103652,-18.191849820478883,539,1054
373,12.460059874361994,-15.385197631747896,539,1047
374,12.493464860620337,-13.781396381044473,539,1043
375,12.52686984687868,-13.781396381044473,539,1043
376,12.560274833137024,-13.781396381044473,539,1043
377,12.593679819395367,-14.182346693720332,539,1044
378,12.62708480565371,-15.385197631747896,539,1047
379,12.660489791912052,-16.975445632445375,540,1051
380,12.693894778170396,-19.381147508500504,540,1057
381,12.72729976442874,-22.187799697231494,540,1064
382,12.760704750687083,-25.408955448644285,539,1072
383,12.794109736945426,-28.616557950051124,539,1080
384,12.82751472320377,-31.43676338878806,538,1087
385,12.860919709462111,-34.63081264018895,539,1095
386,12.894324695720455,-37.851968391601744,538,1103
387,12.927729681978798,-41.05957089300859,538,1111
388,12.961134668237142,-44.68167695709723,537,1120
389,12.994539654495485,-47.88927945850407,537,1128
390,13.027944640753828,-51.09688195991092,537,1136
391,13.061349627012172,-54.30448446131776,537,1144
392,13.094754613270513,-57.52564021273055,536,1152
393,13.128159599528857,-60.746795964143345,535,1160
394,13.1615645857872,-63.94084521554423,536,1168
395,13.194969572045544,-67.54939802962693,536,1177
396,13.228374558303887,-70.36960346836388,535,1184
397,13.26177954456223,-73.97815628244658,535,1193
398,13.295184530820572,-76.7983617211835,534,1200
399,13.328589517078916,-80.01951747259629,533,1208
400,13.36199450333726,-82.42521934865141,533,1214
401,13.395399489595603,-82.82616966132728,533,1215
402,13.428804475853946,-82.82616966132728,533,1215
403,13.46220946211229,-82.82616966132728,533,1215
404,13.495614448370633,-81.6233187232997,533,1212
405,13.529019434628974,-80.01951747259629,533,1208
406,13.562424420887318,-78.014765909217,533,1203
407,13.595829407145661,-75.20811372048603,533,1196
408,13.629234393404005,-72.38790828174909,534,1189
409,13.662639379662348,-68.76580221766045,535,1180
410,13.696044365920692,-65.55819971625361,535,1172
411,13.729449352179033,-62.350597214846765,535,1164
412,13.762854338437377,-59.14299471343992,535,1156
413,13.79625932469572,-55.53444189935722,535,1147
414,13.829664310954064,-52.29973289793849,537,1139
415,13.863069297212407,-49.092130396531644,537,1131
416,13.89647428347075,-45.8845278951248,537,1123
417,13.929879269729092,-42.2759750810421,537,1114
418,13.963284255987436,-39.06837257963525,537,1106
419,13.996689242245779,-35.84721682822247,538,1098
420,14.030094228504122,-32.626061076809684,539,1090
421,14.063499214762466,-29.01750826272698,539,1081
422,14.09690420102081,-25.809905761320138,539,1073
423,14.130309187279153,-22.602303259913295,539,1065
424,14.163714173537494,-18.993750445830596,539,1056
425,14.197119159795838,-15.786147944423751,539,1048
426,14.230524146054181,-13.781396381044473,539,1043
427,14.263929132312525,-12.979495755692762,539,1041
428,14.297334118570868,-12.979495755692762,539,1041
429,14.330739104829211,-12.979495755692762,539,1041
430,14.364144091087553,-13.781396381044473,539,1043
431,14.397549077345897,-14.98424731907204,539,1046
432,14.43095406360424,-16.975445632445375,540,1051
433,14.464359049862583,-19.782097821176365,540,1058
434,14.497764036120927,-22.58875000990735,540,1065
435,14.53116902237927,-25.809905761320138,539,1073
436,14.564574008637612,-29.01750826272698,539,1081
437,14.597978994895955,-32.225110764133824,539,1089
438,14.631383981154299,-35.44626651554661,538,1097
439,14.664788967412642,-38.65386901695346,538,1105
440,14.698193953670986,-41.875024768366245,537,1113
441,14.731598939929329,-45.082627269773084,537,1121
442,14.765003926187672,-48.29022977117993,537,1129
443,14.798408912446014,-51.49783227258678,537,1137
444,14.831813898704358,-54.705434773993616,537,1145
445,14.865218884962701,-58.32754083808226,536,1154
446,14.898623871221044,-61.5351433394891,536,1162
447,14.932028857479388,-64.74274584089594,536,1170
448,14.965433843737731,-67.95034834230279,536,1178
449,14.998838829996073,-71.17150409371558,535,1186
450,15.032243816254416,-74.37910659512244,535,1194
451,15.06564880251276,-77.6002623465352,534,1202
452,15.099053788771103,-80.80786484794206,534,1210
453,15.132458775029447,-83.62807028667899,533,1217
454,15.16586376128779,-84.83092122470656,533,1220
455,15.199268747546132,-84.8444744747125,532,1220
456,15.232673733804475,-84.83092122470656,533,1220
457,15.266078720062819,-84.02902059935485,533,1218
458,15.299483706321162,-82.81261641132134,534,1215
459,15.332888692579505,-80.821418097948,533,1210
460,15.366293678837849,-78.41571622189288,533,1204
461,15.399698665096192,-75.60906403316189,533,1197
462,15.433103651354534,-71.98695796907323,534,1188
463,15.466508637612877,-68.76580221766045,535,1180
464,15.49991362387122,-65.55819971625361,535,1172
465,15.533318610129564,-62.350597214846765,535,1164
466,15.566723596387908,-59.14299471343992,535,1156
467,15.600128582646251,-55.520888649351264,536,1147
468,15.633533568904593,-52.29973289793849,537,1139
469,15.666938555162936,-49.092130396531644,537,1131
470,15.70034354142128,-45.48357758244894,537,1122
471,15.733748527679623,-42.2759750810421,537,1114
472,15.767153513937966,-39.06837257963525,537,1106
473,15.80055850019631,-35.84721682822247,538,1098
474,15.833963486454653,-32.238664014139765,538,1089
475,15.867368472712995,-29.031061512732926,538,1081
476,15.900773458971338,-25.42250869865023,538,1072
477,15.934178445229682,-22.20135294723744,539,1064
478,15.967583431488025,-18.993750445830596,539,1056
479,16.000988417746367,-15.786147944423751,539,1048
480,16.03439340400471,-14.182346693720332,539,1044
481,16.067798390263054,-13.781396381044473,539,1043
482,16.101203376521397,-13.781396381044473,539,1043
483,16.13460836277974,-13.781396381044473,539,1043
484,16.168013349038084,-14.583297006396185,539,1045
485,16.201418335296427,-16.187098257099606,539,1049
486,16.23482332155477,-18.579246883148798,540,1055
487,16.268228307813114,-20.984948759203927,540,1061
488,16.301633294071458,-24.192551260610774,540,1069
489,16.3350382803298,-27.0127566993477,539,1076
490,16.36844326658814,-30.23391245076049,538,1084
491,16.401848252846484,-33.44151495216734,538,1092
492,16.435253239104828,-36.64911745357418,538,1100
493,16.46865822536317,-39.856719954981024,538,1108
494,16.502063211621515,-43.077875706393804,537,1116
495,16.535468197879858,-46.68642852047651,537,1125
496,16.5688731841382,-49.89403102188335,537,1133
497,16.602278170396545,-53.1016335232902,537,1141
498,16.63568315665489,-56.322789274702984,536,1149
499,16.669088142913232,-59.53039177610982,536,1157
500,16.702493129171575,-62.73799427751667,536,1165
501,16.73589811542992,-65.94559677892352,536,1173
502,16.769303101688262,-69.1667525303363,535,1181
503,16.802708087946602,-72.37435503174315,535,1189
504,16.836113074204945,-75.59551078315594,534,1197
505,16.86951806046329,-79.20406359723864,534,1206
506,16.902923046721632,-81.6233187232997,533,1212
507,16.936328032979976,-82.82616966132728,533,1215
508,16.96973301923832,-82.82616966132728,533,1215
509,17.003138005496663,-82.42521934865141,533,1214
510,17.036542991755006,-81.6233187232997,533,1212
511,17.06994797801335,-80.4069145352662,534,1209
512,17.103352964271693,-78.41571622189288,533,1204
513,17.136757950530036,-76.01001434583773,533,1198
514,17.17016293678838,-72.78885859442495,534,1190
515,17.203567923046723,-69.56770284301217,535,1182
516,17.236972909305063,-66.36010034160532,535,1174
517,17.270377895563406,-63.15249784019848,535,1166
518,17.30378288182175,-59.944895338791625,535,1158
519,17.337187868080093,-56.33634252470894,535,1149
520,17.370592854338437,-53.11518677329614,536,1141
521,17.40399784059678,-49.89403102188335,537,1133
522,17.437402826855124,-46.68642852047651,537,1125
523,17.470807813113467,-43.478826019069665,537,1117
524,17.50421279937181,-39.870273204986965,537,1108
525,17.537617785630154,-36.64911745357418,538,1100
526,17.571022771888497,-33.42796170216139,539,1092
527,17.60442775814684,-29.819408888078687,539,1083
528,17.637832744405184,-26.611806386671848,539,1075
529,17.671237730663524,-23.404203885265005,539,1067
530,17.704642716921867,-19.795651071182306,539,1058
531,17.73804770318021,-16.588048569775463,539,1050
532,17.771452689438554,-14.182346693720332,539,1044
533,17.804857675696898,-12.979495755692762,539,1041
534,17.83826266195524,-12.979495755692762,539,1041
535,17.871667648213585,-12.979495755692762,539,1041
536,17.905072634471928,-13.38044606836862,539,1042
537,17.93847762073027,-14.583297006396185,539,1045
538,17.971882606988615,-16.574495319769518,540,1050
539,18.00528759324696,-18.98019719582465,540,1056
540,18.0386925795053,-21.786849384555637,540,1063
541,18.07209756576364,-25.008005135968425,539,1071
542,18.105502552021985,-27.82821057470536,538,1078
543,18.13890753828033,-31.022259826106257,539,1086
544,18.172312524538672,-34.229862327513096,539,1094
545,18.205717510797015,-37.45101807892589,538,1102
546,18.23912249705536,-41.07312414301453,537,1111
547,18.272527483313702,-44.28072664442138,537,1119
548,18.305932469572046,-47.48832914582822,537,1127
549,18.33933745583039,-50.695931647235064,537,1135
550,18.372742442088732,-53.9035341486419,537,1143
551,18.406147428347076,-57.1246899000547,536,1151
552,18.43955241460542,-60.33229240146153,536,1159
553,18.472957400863763,-63.539894902868376,536,1167
554,18.506362387122103,-66.74749740427522,536,1175
555,18.539767373380446,-69.96865315568802,535,1183
556,18.57317235963879,-73.17625565709486,535,1191
557,18.606577345897133,-76.39741140850765,534,1199
558,18.639982332155476,-79.60501390991449,534,1207
559,18.67338731841382,-82.82616966132728,533,1215
560,18.706792304672163,-84.83092122470656,533,1220
561,18.740197290930507,-85.24542478738834,532,1221
562,18.77360227718885,-85.24542478738834,532,1221
563,18.807007263447193,-84.83092122470656,533,1220
564,18.840412249705537,-83.61451703667305,534,1217
565,18.87381723596388,-81.60976547329376,534,1212
566,18.907222222222224,-79.61856715992043,533,1207
567,18.940627208480564,-76.41096465851359,533,1199
568,18.974032194738907,-73.1898089071008,534,1191
569,19.00743718099725,-69.96865315568802,535,1183
570,19.040842167255594,-66.76105065428118,535,1175
571,19.074247153513937,-63.55344815287433,535,1167
572,19.10765213977228,-60.345845651467485,535,1159
573,19.141057126030624,-56.72373958737884,536,1150
574,19.174462112288968,-53.50258383596605,537,1142
575,19.20786709854731,-50.2949813345592,537,1134
576,19.241272084805654,-47.087378833152364,537,1126
577,19.274677071063998,-43.478826019069665,537,1117
